#filename,area,aspect_ratio,long_half_axis,order_parameter,of_mass_ratio,of_angle_diff,of_long_half_axis
Pos35_221014_000_png_filaments,56120,1.184547,145.465513,0.346073,0.454323,34.007594,0.998435
Pos35_221014_001_png_filaments,57196,1.162312,145.468597,0.338080,0.723051,17.196471,0.943148
Pos35_221014_002_png_filaments,58299,1.203887,149.468087,0.272390,0.252225,18.385941,0.500602
Pos35_221014_003_png_filaments,57808,1.265330,152.588195,0.247505,0.261797,31.683982,0.784487
Pos35_221014_004_png_filaments,58723,1.333545,157.882145,0.174985,0.416196,77.057760,0.758268
Pos35_221014_005_png_filaments,59940,1.408257,163.917149,0.288744,0.711046,57.976370,1.255590
Pos35_221014_006_png_filaments,59118,1.446061,164.959843,0.207562,0.789453,60.837371,1.094760
Pos35_221014_007_png_filaments,60681,1.430728,166.237870,0.184868,0.976658,74.186754,1.375981
Pos35_221014_008_png_filaments,60712,1.484607,169.382323,0.236027,0.907581,34.939719,0.940870
Pos35_221014_009_png_filaments,62825,1.445185,170.001610,0.187558,0.908486,8.890233,1.487029
Pos35_221014_010_png_filaments,63978,1.478166,173.501006,0.200389,0.843300,23.801842,1.272374
Pos35_221014_011_png_filaments,64083,1.544270,177.483546,0.182447,0.805890,46.788951,0.447084
Pos35_221014_012_png_filaments,63779,1.384813,167.671589,0.142054,0.760880,70.634483,0.538909
Pos35_221014_013_png_filaments,66089,1.302440,165.526875,0.175716,0.545370,56.676068,1.266943
Pos35_221014_014_png_filaments,70422,1.340665,173.356199,0.211142,0.974302,41.505476,1.583677
Pos35_221014_015_png_filaments,67104,1.308057,167.152394,0.196062,0.428118,83.089286,0.505258
Pos35_221014_016_png_filaments,68885,1.175551,160.549195,0.241748,0.682921,30.770034,1.096324
Pos35_221014_017_png_filaments,68278,1.231717,163.614175,0.170840,0.764033,67.323986,1.412594
Pos35_221014_018_png_filaments,66870,1.292372,165.857263,0.176016,0.941016,77.853581,0.655561
Pos35_221014_019_png_filaments,66363,1.250086,162.501739,0.184310,0.608596,72.866968,1.609062
Pos35_221014_020_png_filaments,67944,1.202502,161.266263,0.125076,0.486118,73.978924,0.796648
Pos35_221014_021_png_filaments,69022,1.230812,164.442736,0.114328,0.852763,84.441178,0.680335
Pos35_221014_022_png_filaments,68095,1.197097,161.082123,0.118424,0.588739,75.001111,0.806051
Pos35_221014_023_png_filaments,71196,1.246245,168.056213,0.139341,0.800850,89.031396,1.301348
Pos35_221014_024_png_filaments,69470,1.270392,167.607168,0.122736,0.773065,86.882526,0.721071
Pos35_221014_025_png_filaments,71049,1.299292,171.418397,0.141515,0.942717,42.579475,1.187209
Pos35_221014_026_png_filaments,68136,1.472399,178.700652,0.200260,0.471967,67.993919,0.574650
Pos35_221014_027_png_filaments,70853,1.426668,179.376541,0.198306,0.618064,29.157644,0.808530
Pos35_221014_028_png_filaments,71382,1.492696,184.164154,0.205768,0.496049,48.509486,0.574941
Pos35_221014_029_png_filaments,69519,1.283168,168.507246,0.145592,0.584499,62.137605,0.640485
Pos35_221014_030_png_filaments,68615,1.127600,156.932224,0.121608,0.594247,35.559219,0.802283
Pos35_221014_031_png_filaments,72519,1.054997,156.054601,-0.098538,0.756254,38.596478,0.919801
Pos35_221014_032_png_filaments,71047,1.086446,156.748000,-0.069417,0.843171,30.636480,0.915089
Pos35_221014_033_png_filaments,72345,1.172431,164.313395,0.006731,0.750671,13.823160,0.620966
Pos35_221014_034_png_filaments,70987,1.262706,168.913980,0.125497,0.849370,31.597695,0.906704
Pos35_221014_035_png_filaments,69721,1.217050,164.346733,0.153549,0.992444,30.655265,0.987854
Pos35_221014_036_png_filaments,74552,1.191845,168.176226,0.181061,0.485780,33.787235,0.772006
Pos35_221014_037_png_filaments,71574,1.248801,168.674459,0.133872,0.336547,77.417444,0.871657
Pos35_221014_038_png_filaments,71572,1.221353,166.808140,0.064992,0.797729,83.602145,0.821795
Pos35_221014_039_png_filaments,73087,1.245924,170.251484,0.090951,0.949159,78.087017,0.985138
Pos35_221014_040_png_filaments,70799,1.307984,171.687960,0.113561,0.749921,28.394816,0.733873
Pos35_221014_041_png_filaments,71874,1.321922,173.905727,0.143069,0.835681,84.692299,0.839317
Pos35_221014_042_png_filaments,74430,1.367539,179.998519,0.171647,0.976782,16.139892,0.653319
Pos35_221014_043_png_filaments,75774,1.335483,179.475161,0.218064,0.697787,88.945751,0.706721
Pos35_221014_044_png_filaments,76085,1.255268,174.358375,0.193691,0.538321,63.089975,0.706577
Pos35_221014_045_png_filaments,73811,1.277375,173.238659,0.246979,0.501137,62.721551,0.667576
Pos35_221014_046_png_filaments,73200,1.355218,177.699082,0.187133,0.992483,45.785699,0.751854
Pos35_221014_047_png_filaments,73186,1.456330,184.191238,0.295751,0.567765,63.673699,0.557743
Pos35_221014_048_png_filaments,72473,1.414369,180.631940,0.339515,0.352448,27.773027,0.566884
Pos35_221014_049_png_filaments,72824,1.526242,188.093604,0.380551,0.451759,22.984893,0.741787
Pos35_221014_050_png_filaments,71805,1.552477,188.371412,0.402980,0.413876,18.858823,0.705548
Pos35_221014_051_png_filaments,70713,1.551530,186.876539,0.356871,0.966113,22.456273,0.831728
Pos35_221014_052_png_filaments,70518,1.550962,186.584531,0.336820,0.462676,51.753477,1.016846
Pos35_221014_053_png_filaments,66657,1.591601,183.765951,0.425559,0.921859,27.405595,0.960348
Pos35_221014_054_png_filaments,69469,1.539833,184.525928,0.449092,0.922208,14.490009,1.483029
Pos35_221014_055_png_filaments,67689,1.627097,187.236638,0.521634,0.560362,31.574729,0.976917
Pos35_221014_056_png_filaments,65833,1.769743,192.575923,0.542891,0.525045,33.894480,0.559263
Pos35_221014_057_png_filaments,65669,1.675980,187.171482,0.481578,0.368362,44.838898,0.767617
Pos35_221014_058_png_filaments,70328,1.650020,192.191334,0.503299,0.743653,25.166062,1.058761
Pos35_221014_059_png_filaments,67666,1.891916,201.865099,0.625471,0.288897,35.655507,0.690884
Pos35_221014_060_png_filaments,70951,1.751093,198.865263,0.580628,0.492823,21.830422,0.805801
Pos35_221014_061_png_filaments,68783,1.619726,188.315642,0.529912,0.313308,16.650124,0.609867
Pos35_221014_062_png_filaments,68627,1.591186,186.437403,0.546858,0.227568,16.750368,0.664375
Pos35_221014_063_png_filaments,71695,1.626801,192.680033,0.513349,0.856650,23.804968,1.031185
Pos35_221014_064_png_filaments,70715,1.652273,192.850930,0.488832,0.440806,29.960551,0.885937
Pos35_221014_065_png_filaments,70029,1.569838,187.064529,0.503178,0.713636,28.099215,1.012780
