#filename,area,aspect_ratio,long_half_axis,order_parameter,of_mass_ratio,of_angle_diff,of_long_half_axis
Pos11_crop_000_png_filaments,18354,1.360961,89.168870,0.059728,0.739511,79.345487,0.911192
Pos11_crop_001_png_filaments,17398,1.570486,93.259216,-0.010945,0.591539,36.732854,0.949632
Pos11_crop_002_png_filaments,17972,1.514906,93.092803,-0.117250,0.707130,81.487076,1.187694
Pos11_crop_003_png_filaments,17647,1.458538,90.514755,-0.065293,0.755943,22.996081,0.813629
Pos11_crop_004_png_filaments,17042,1.378562,86.476578,-0.214481,0.863761,25.614798,0.953391
Pos11_crop_005_png_filaments,17646,1.299393,85.431584,-0.231977,0.734419,34.543568,0.721807
Pos11_crop_006_png_filaments,18263,1.217054,84.113566,-0.133845,0.601113,44.708596,1.617433
Pos11_crop_007_png_filaments,17630,1.140184,79.990551,-0.142553,0.889362,26.428299,0.733299
Pos11_crop_008_png_filaments,18514,1.176546,83.268290,0.311830,0.661008,23.458816,0.919946
Pos11_crop_009_png_filaments,18671,1.323157,88.677724,0.395761,0.313031,35.651202,1.098477
Pos11_crop_010_png_filaments,18649,1.343099,89.290828,0.465866,0.572338,21.311364,1.004965
Pos11_crop_011_png_filaments,18129,1.643492,97.385833,0.490485,0.388368,18.678034,0.765458
Pos11_crop_012_png_filaments,16809,1.853576,99.586667,0.646640,0.000000,0.000000,0.000000
Pos11_crop_013_png_filaments,16460,2.051023,103.663351,0.536634,0.239141,38.825402,0.623155
Pos11_crop_014_png_filaments,16319,2.176861,106.337680,0.651410,0.373425,14.286201,0.658894
Pos11_crop_015_png_filaments,16816,2.263351,110.068327,0.641398,0.205781,26.318800,0.545647
Pos11_crop_016_png_filaments,15986,2.342275,109.172664,0.691573,0.336802,24.013266,0.649261
Pos11_crop_017_png_filaments,16031,2.592569,115.019250,0.663183,0.000000,0.000000,0.000000
Pos11_crop_018_png_filaments,17046,2.938096,126.261020,0.689771,0.493368,20.972306,0.762994
Pos11_crop_019_png_filaments,17785,3.109114,132.669264,0.728715,0.421895,16.112698,0.416220
Pos11_crop_020_png_filaments,18832,2.758928,128.600740,0.650345,0.293185,16.214806,0.440118
Pos11_crop_021_png_filaments,19291,2.463045,122.981166,0.632851,0.408420,32.853703,0.903847
Pos11_crop_022_png_filaments,17846,2.342194,115.347169,0.716574,0.274815,23.301965,0.611005
Pos11_crop_023_png_filaments,18412,2.201987,113.601200,0.631823,0.477117,22.963158,0.890669
Pos11_crop_024_png_filaments,20014,1.991146,112.627271,0.665517,0.954595,19.937519,1.075555
Pos11_crop_025_png_filaments,20586,1.925229,112.318745,0.622232,0.259513,28.658679,0.568733
Pos11_crop_026_png_filaments,19967,2.086419,115.154850,0.629493,0.232042,24.767945,0.537354
Pos11_crop_027_png_filaments,18854,2.313392,117.828793,0.748343,0.329236,18.915860,0.493259
Pos11_crop_028_png_filaments,17971,2.401188,117.199097,0.771431,0.000000,0.000000,0.000000
Pos11_crop_029_png_filaments,18721,2.684337,126.475994,0.773876,0.000000,0.000000,0.000000
Pos11_crop_030_png_filaments,17845,2.726879,124.456124,0.777929,0.394643,27.016403,0.953073
Pos11_crop_031_png_filaments,19377,2.722278,129.578983,0.821819,0.197186,17.091768,0.424588
Pos11_crop_032_png_filaments,18417,2.617700,123.878073,0.794818,0.147176,22.876891,0.485135
Pos11_crop_033_png_filaments,20484,2.239244,120.832331,0.757763,0.144630,21.494378,0.483160
Pos11_crop_034_png_filaments,19049,2.188070,115.183895,0.788109,0.533546,21.082473,0.988358
Pos11_crop_035_png_filaments,19658,2.113371,114.995964,0.684550,0.246290,15.288965,0.340614
Pos11_crop_036_png_filaments,21805,2.056182,119.463128,0.655385,0.190323,12.481481,0.326162
Pos11_crop_037_png_filaments,20880,2.025799,116.034861,0.723537,0.174460,29.051272,0.768910
Pos11_crop_038_png_filaments,19632,2.015316,112.222234,0.759042,0.435958,25.703048,0.847221
Pos11_crop_039_png_filaments,18012,2.179096,111.774880,0.831221,0.000000,0.000000,0.000000
Pos11_crop_040_png_filaments,17269,2.201397,110.003839,0.691075,0.000000,0.000000,0.000000
Pos11_crop_041_png_filaments,19807,2.053600,113.786920,0.678824,0.182894,35.528865,0.612825
Pos11_crop_042_png_filaments,21140,1.877072,112.387502,0.610456,0.113931,27.752275,0.689475
Pos11_crop_043_png_filaments,17969,1.833893,102.417463,0.708778,0.236228,18.726190,0.672407
Pos11_crop_044_png_filaments,18923,1.897094,106.896745,0.654507,0.193293,29.410008,0.508701
Pos11_crop_045_png_filaments,18135,1.906864,104.916478,0.624458,0.267852,40.988172,0.603022
