#filename,area,aspect_ratio,long_half_axis,order_parameter,of_mass_ratio,of_angle_diff,of_long_half_axis
Pos05_261114_000_png_filaments,36808,1.454218,130.530178,0.442804,0.984012,26.786202,1.040585
Pos05_261114_001_png_filaments,36410,1.485362,131.205354,0.412197,0.795595,24.699864,1.148538
Pos05_261114_002_png_filaments,37556,1.482921,133.144654,0.434015,0.592434,25.914339,0.926321
Pos05_261114_003_png_filaments,38250,1.484116,134.423347,0.408688,0.999899,33.018737,0.971576
Pos05_261114_004_png_filaments,37597,1.490283,133.547583,0.370980,0.761006,24.237704,1.112623
Pos05_261114_005_png_filaments,37303,1.480180,132.572733,0.323163,0.870860,29.783664,0.992352
Pos05_261114_006_png_filaments,37240,1.463813,131.726362,0.362710,0.923820,20.645656,1.399033
Pos05_261114_007_png_filaments,37117,1.464001,131.517087,0.368541,0.454772,29.516892,0.647454
Pos05_261114_008_png_filaments,37184,1.493037,132.934712,0.398181,0.552009,24.763510,0.986626
Pos05_261114_009_png_filaments,35614,1.500947,130.442201,0.422634,0.461533,29.450904,0.586159
Pos05_261114_010_png_filaments,34072,1.470473,126.285184,0.436419,0.377066,22.264245,0.834638
Pos05_261114_011_png_filaments,34089,1.431222,124.619411,0.434652,0.654854,23.624030,0.704354
Pos05_261114_012_png_filaments,34278,1.462849,126.337579,0.490612,0.276925,17.850049,0.671832
Pos05_261114_013_png_filaments,33888,1.478198,126.274116,0.504658,0.252229,19.847439,0.441844
Pos05_261114_014_png_filaments,33683,1.399997,122.516335,0.491533,0.162065,31.072988,0.647298
Pos05_261114_015_png_filaments,33413,1.468457,124.972200,0.477262,0.352163,30.516286,0.749698
Pos05_261114_016_png_filaments,33882,1.510177,127.621401,0.541271,0.165886,16.553463,0.535399
Pos05_261114_017_png_filaments,33208,1.534188,127.346119,0.485920,0.212135,17.343968,0.469044
Pos05_261114_018_png_filaments,32932,1.598175,129.433377,0.574249,0.188160,26.957983,0.780880
Pos05_261114_019_png_filaments,33417,1.690698,134.104024,0.520437,0.309751,30.826637,0.769340
Pos05_261114_020_png_filaments,31707,1.900416,138.492730,0.592691,0.180137,29.338065,0.418033
Pos05_261114_021_png_filaments,33797,1.944529,144.634317,0.603902,0.222745,13.787130,0.512866
Pos05_261114_022_png_filaments,34465,1.960688,146.662286,0.668927,0.101096,18.833333,0.516111
Pos05_261114_023_png_filaments,34926,2.122238,153.601880,0.717359,0.128842,25.301363,0.343399
Pos05_261114_024_png_filaments,35284,2.219425,157.882577,0.692101,0.162229,17.386141,0.375396
Pos05_261114_025_png_filaments,35446,2.336245,162.355824,0.762787,0.000000,0.000000,0.000000
Pos05_261114_026_png_filaments,36565,2.426854,168.065927,0.740256,0.000000,0.000000,0.000000
Pos05_261114_027_png_filaments,37036,2.543969,173.178115,0.790044,0.105875,17.723606,0.320025
Pos05_261114_028_png_filaments,36328,2.640382,174.734712,0.815738,0.000000,0.000000,0.000000
Pos05_261114_029_png_filaments,37689,2.615766,177.146190,0.759386,0.077620,22.058912,0.200960
Pos05_261114_030_png_filaments,39174,2.692367,183.227709,0.759513,0.237365,24.432400,0.501898
Pos05_261114_031_png_filaments,38074,2.759307,182.868679,0.760719,0.262272,11.631013,0.576863
Pos05_261114_032_png_filaments,39041,2.795343,186.381620,0.814479,0.111702,23.659081,0.418976
Pos05_261114_033_png_filaments,39800,2.704672,185.107451,0.794450,0.078814,19.126450,0.322349
Pos05_261114_034_png_filaments,40341,2.635105,183.948968,0.756307,0.229289,28.399954,0.602465
Pos05_261114_035_png_filaments,40429,2.557290,181.410137,0.724650,0.208432,25.604158,0.521052
Pos05_261114_036_png_filaments,40470,2.388512,175.410416,0.645183,0.248165,33.843783,0.795845
Pos05_261114_037_png_filaments,38874,2.102945,161.312728,0.717519,0.133408,21.534867,0.427991
Pos05_261114_038_png_filaments,38803,2.108351,161.372368,0.618117,0.373163,30.101261,0.764176
Pos05_261114_039_png_filaments,41512,2.113531,167.115296,0.618747,0.603095,19.704001,0.945182
Pos05_261114_040_png_filaments,40450,2.107118,164.713332,0.555530,0.107797,16.210108,0.514613
Pos05_261114_041_png_filaments,40977,2.283040,172.564677,0.596349,0.126652,22.562648,0.415799
Pos05_261114_042_png_filaments,41656,2.360758,176.925153,0.577294,0.406921,28.028389,1.030256
Pos05_261114_043_png_filaments,40890,2.484445,179.824272,0.509220,0.386185,24.044534,0.855047
Pos05_261114_044_png_filaments,40925,2.672595,186.588976,0.529192,0.659093,19.347611,0.943582
Pos05_261114_045_png_filaments,40057,2.766518,187.815324,0.506646,0.518866,2.898042,1.143178
Pos05_261114_046_png_filaments,40093,2.847431,190.627672,0.527561,0.364392,13.861709,0.482594
Pos05_261114_047_png_filaments,41149,2.979947,197.564530,0.564848,0.175621,10.850400,0.336393
Pos05_261114_048_png_filaments,40953,3.053960,199.526046,0.599301,0.304180,21.480488,0.389115
Pos05_261114_049_png_filaments,40359,3.130540,200.541791,0.570155,0.107880,13.862942,0.236979
Pos05_261114_050_png_filaments,40353,3.221965,203.433928,0.609844,0.230462,17.135211,0.495612
Pos05_261114_051_png_filaments,40480,3.051816,198.300810,0.515377,0.157791,29.644687,0.482992
Pos05_261114_052_png_filaments,40529,2.896351,193.300778,0.617133,0.260571,18.465557,0.685702
Pos05_261114_053_png_filaments,40275,3.045544,197.594693,0.589124,0.165035,39.414807,0.354196
Pos05_261114_054_png_filaments,40040,3.204837,202.104075,0.619516,0.158487,32.736734,0.315624
Pos05_261114_055_png_filaments,38723,3.390978,204.442907,0.671118,0.138800,30.474921,0.284393
Pos05_261114_056_png_filaments,39212,3.956709,222.229452,0.709963,0.000000,0.000000,0.000000
Pos05_261114_057_png_filaments,40263,3.952339,225.063580,0.727156,0.000000,0.000000,0.000000
