#filename,area,aspect_ratio,long_half_axis,order_parameter,of_mass_ratio,of_angle_diff,of_long_half_axis
Pos23_261114_000_png_filaments,31297,1.483343,121.561825,0.696819,0.199999,21.151852,0.751632
Pos23_261114_001_png_filaments,30318,1.520406,121.130950,0.698237,0.238621,21.377931,1.124513
Pos23_261114_002_png_filaments,30398,1.576170,123.494921,0.707627,0.083638,38.078699,0.582769
Pos23_261114_003_png_filaments,30851,1.632671,126.621958,0.720385,0.110420,40.236461,0.673304
Pos23_261114_004_png_filaments,29727,1.584994,122.465685,0.826630,0.049027,23.591066,0.453361
Pos23_261114_005_png_filaments,28292,1.598401,119.977486,0.861698,0.167351,16.464468,0.828887
Pos23_261114_006_png_filaments,28340,1.687930,123.396318,0.849766,0.072098,22.126908,0.410201
Pos23_261114_007_png_filaments,30315,1.901331,135.451155,0.839809,0.065339,17.417392,0.277059
Pos23_261114_008_png_filaments,29970,1.817065,131.659944,0.833581,0.043348,45.890166,0.312504
Pos23_261114_009_png_filaments,30818,1.894294,136.317301,0.818495,0.061156,14.298611,0.498507
Pos23_261114_010_png_filaments,29644,1.914553,134.408632,0.863601,0.000000,0.000000,0.000000
Pos23_261114_011_png_filaments,28938,1.965959,134.569471,0.827515,0.000000,0.000000,0.000000
Pos23_261114_012_png_filaments,29472,2.054231,138.820788,0.848633,0.000000,0.000000,0.000000
Pos23_261114_013_png_filaments,29721,2.180285,143.619498,0.849196,0.047569,14.536759,0.333556
Pos23_261114_014_png_filaments,30348,2.347313,150.582881,0.859123,0.000000,0.000000,0.000000
Pos23_261114_015_png_filaments,29830,2.397516,150.880268,0.862147,0.000000,0.000000,0.000000
Pos23_261114_016_png_filaments,29691,2.473581,152.897556,0.866146,0.000000,0.000000,0.000000
Pos23_261114_017_png_filaments,28826,2.431038,149.352717,0.889587,0.000000,0.000000,0.000000
Pos23_261114_018_png_filaments,28867,2.502048,151.626010,0.863330,0.054410,28.996613,0.295524
Pos23_261114_019_png_filaments,29727,2.696052,159.721999,0.899873,0.000000,0.000000,0.000000
Pos23_261114_020_png_filaments,29529,2.785598,161.811228,0.905850,0.000000,0.000000,0.000000
Pos23_261114_021_png_filaments,30045,2.922789,167.189846,0.918993,0.000000,0.000000,0.000000
Pos23_261114_022_png_filaments,30553,3.008664,171.056207,0.903128,0.000000,0.000000,0.000000
Pos23_261114_023_png_filaments,30857,3.087757,174.149997,0.915007,0.000000,0.000000,0.000000
Pos23_261114_024_png_filaments,30981,3.209725,177.912594,0.903992,0.000000,0.000000,0.000000
Pos23_261114_025_png_filaments,31147,3.209308,178.377007,0.941974,0.000000,0.000000,0.000000
Pos23_261114_026_png_filaments,31703,3.300373,182.497431,0.922645,0.000000,0.000000,0.000000
Pos23_261114_027_png_filaments,31489,3.319649,182.410813,0.925406,0.000000,0.000000,0.000000
Pos23_261114_028_png_filaments,31201,3.447781,185.045767,0.932493,0.047630,23.937084,0.272362
Pos23_261114_029_png_filaments,29704,3.534144,182.799352,0.939892,0.000000,0.000000,0.000000
Pos23_261114_030_png_filaments,29532,3.661771,185.531255,0.918783,0.000000,0.000000,0.000000
