#filename,area,aspect_ratio,long_half_axis,order_parameter,of_mass_ratio,of_angle_diff,of_long_half_axis
Pos32_100914_000_png_filaments,27094,1.193881,101.471048,0.483191,0.544333,46.240026,0.917803
Pos32_100914_001_png_filaments,27592,1.130034,99.623640,0.276708,0.593623,41.228101,1.036825
Pos32_100914_002_png_filaments,28721,1.083116,99.508992,0.340484,0.930494,37.105193,1.028844
Pos32_100914_003_png_filaments,28878,1.114195,101.202029,0.318121,0.484990,36.270761,1.264537
Pos32_100914_004_png_filaments,28066,1.105153,99.363419,0.364773,0.647582,27.361391,1.074640
Pos32_100914_005_png_filaments,28121,1.028661,95.956982,-0.369900,0.427338,46.854842,1.086615
Pos32_100914_006_png_filaments,28962,1.074679,99.535664,-0.210489,0.761586,35.730413,0.862160
Pos32_100914_007_png_filaments,29265,1.151100,103.551371,-0.229422,0.768632,30.591288,1.216953
Pos32_100914_008_png_filaments,28923,1.288026,108.895277,-0.195453,0.619864,43.008205,1.298245
Pos32_100914_009_png_filaments,28195,1.399492,112.071793,-0.057698,0.484272,43.268438,1.003855
Pos32_100914_010_png_filaments,29916,1.734791,128.528786,0.025814,0.972239,34.980843,1.191446
Pos32_100914_011_png_filaments,28308,1.601212,120.116888,0.031956,0.806141,50.719533,1.100986
Pos32_100914_012_png_filaments,27739,1.471682,113.992808,0.061382,0.696896,52.792853,0.963833
Pos32_100914_013_png_filaments,28895,1.400085,113.478507,0.090634,0.593391,39.794918,0.796989
Pos32_100914_014_png_filaments,28519,1.320775,109.498111,0.068168,0.887502,30.182981,0.995470
Pos32_100914_015_png_filaments,27829,1.332612,108.648997,0.222919,0.652110,29.379448,1.023765
Pos32_100914_016_png_filaments,28063,1.317799,108.496742,0.220866,0.960150,27.293032,0.853942
Pos32_100914_017_png_filaments,27882,1.276869,106.453561,0.352732,0.446706,21.739137,0.639420
Pos32_100914_018_png_filaments,26999,1.361993,108.189805,0.363486,0.784168,38.820540,0.977676
Pos32_100914_019_png_filaments,26921,1.477732,112.530046,0.396813,0.219596,42.527406,0.531635
Pos32_100914_020_png_filaments,27218,1.490672,113.643399,0.449660,0.874113,28.651002,1.021198
Pos32_100914_021_png_filaments,27178,1.539175,115.392560,0.394467,0.499037,24.537459,0.783570
Pos32_100914_022_png_filaments,26586,1.485559,112.123466,0.424294,0.791743,33.516083,1.046230
Pos32_100914_023_png_filaments,26992,1.464805,112.184408,0.401101,0.394990,30.697158,0.823696
Pos32_100914_024_png_filaments,27919,1.519860,116.218906,0.328471,0.534801,42.581461,1.031756
Pos32_100914_025_png_filaments,27772,1.606570,119.173163,0.373206,0.525564,27.503908,0.861446
Pos32_100914_026_png_filaments,28119,1.715072,123.898536,0.440505,0.379183,29.325164,0.748476
Pos32_100914_027_png_filaments,26928,1.624973,118.018526,0.444652,0.335012,29.694609,0.599357
Pos32_100914_028_png_filaments,26955,1.631791,118.325132,0.464846,0.720804,23.833867,1.117580
Pos32_100914_029_png_filaments,27069,1.486895,113.188243,0.377873,0.517959,28.759731,0.861187
Pos32_100914_030_png_filaments,27637,1.487903,114.408376,0.458644,0.319085,30.919608,0.795688
Pos32_100914_031_png_filaments,28390,1.398707,112.427132,0.454652,0.521222,32.475178,0.896930
Pos32_100914_032_png_filaments,28892,1.399458,113.447205,0.415835,0.575131,35.492516,0.883891
Pos32_100914_033_png_filaments,29053,1.482448,117.087434,0.384547,0.712553,29.113761,0.948550
