#filename,area,aspect_ratio,long_half_axis,order_parameter,of_mass_ratio,of_angle_diff,of_long_half_axis
Pos09_101214_000_png_filaments,45106,1.299951,136.617304,0.319925,0.627919,23.549551,0.778335
Pos09_101214_001_png_filaments,47219,1.227092,135.806957,0.276474,0.679547,27.499477,0.985748
Pos09_101214_002_png_filaments,46619,1.203269,133.625057,0.328778,0.867687,28.194455,0.825526
Pos09_101214_003_png_filaments,47843,1.279579,139.594342,0.292427,0.774573,56.966649,0.976443
Pos09_101214_004_png_filaments,48148,1.219927,136.735445,0.242903,0.773511,40.364514,0.888664
Pos09_101214_005_png_filaments,47718,1.245796,137.559201,0.323249,0.979126,34.273342,0.973556
Pos09_101214_006_png_filaments,51058,1.256960,142.928123,0.268718,0.908240,45.216179,1.100644
Pos09_101214_007_png_filaments,49783,1.258230,141.203549,0.344787,0.652516,52.177134,0.610193
Pos09_101214_008_png_filaments,51498,1.266810,144.103983,0.389005,0.837769,44.781133,0.975611
Pos09_101214_009_png_filaments,53912,1.301694,149.459056,0.325295,0.886343,40.028242,0.757008
Pos09_101214_010_png_filaments,52791,1.272230,146.213618,0.326005,0.946762,48.896146,0.897973
Pos09_101214_011_png_filaments,53027,1.237271,144.512698,0.362808,0.827669,37.450178,1.090243
Pos09_101214_012_png_filaments,51062,1.277685,144.107263,0.380421,0.622800,23.029865,0.892042
Pos09_101214_013_png_filaments,50616,1.261767,142.579982,0.431281,0.587428,49.509804,0.897921
Pos09_101214_014_png_filaments,51005,1.285976,144.493353,0.398149,0.895657,45.678118,1.281339
Pos09_101214_015_png_filaments,50410,1.304312,144.668559,0.396032,0.740995,37.258603,1.080628
Pos09_101214_016_png_filaments,51165,1.293602,145.148279,0.434058,0.629625,22.477403,0.807353
Pos09_101214_017_png_filaments,51910,1.349838,149.345246,0.482965,0.666678,55.144695,0.642710
Pos09_101214_018_png_filaments,49874,1.297655,143.529703,0.433728,0.834545,23.239808,1.172837
Pos09_101214_019_png_filaments,52135,1.309512,147.415956,0.429350,0.505942,29.896819,1.075604
Pos09_101214_020_png_filaments,52131,1.311429,147.518158,0.447983,0.967433,31.727144,0.564116
Pos09_101214_021_png_filaments,52378,1.282286,146.215013,0.457939,0.932783,35.897617,1.078406
Pos09_101214_022_png_filaments,52652,1.326494,149.102575,0.482623,0.806019,26.076980,0.994877
Pos09_101214_023_png_filaments,52789,1.305767,148.125430,0.487010,0.762426,24.805499,1.115850
Pos09_101214_024_png_filaments,52650,1.276160,146.243581,0.496012,0.796233,23.500737,1.060025
Pos09_101214_025_png_filaments,53255,1.329069,150.099422,0.507440,0.421892,27.175301,0.776615
Pos09_101214_026_png_filaments,53007,1.384621,152.847075,0.527542,0.452218,32.640350,0.869320
Pos09_101214_027_png_filaments,54621,1.397346,155.867964,0.518280,0.911720,27.797357,0.957388
Pos09_101214_028_png_filaments,54243,1.372528,153.942140,0.469363,0.497120,24.570616,0.866164
Pos09_101214_029_png_filaments,53882,1.422783,156.212668,0.527096,0.688189,27.910469,1.094897
Pos09_101214_030_png_filaments,53814,1.451647,157.689658,0.587805,0.600325,19.984116,1.009026
Pos09_101214_031_png_filaments,53613,1.446700,157.126471,0.534555,0.370811,24.542577,0.748207
Pos09_101214_032_png_filaments,53708,1.456575,157.801446,0.573527,0.388075,24.746736,0.823374
Pos09_101214_033_png_filaments,52783,1.448517,156.003340,0.560263,0.354195,23.077441,0.760206
Pos09_101214_034_png_filaments,53420,1.461472,157.642115,0.531460,0.336371,21.650117,0.714289
Pos09_101214_035_png_filaments,55345,1.481637,161.560491,0.626569,0.318913,30.250946,0.740182
Pos09_101214_036_png_filaments,54668,1.543719,163.898802,0.597485,0.601683,27.888321,1.165180
Pos09_101214_037_png_filaments,54206,1.537080,162.853456,0.616225,0.623362,30.360082,1.167572
Pos09_101214_038_png_filaments,53536,1.580620,164.120095,0.646921,0.668918,23.771472,1.246182
Pos09_101214_039_png_filaments,53820,1.605467,165.843174,0.639693,0.724785,29.627871,1.171760
Pos09_101214_040_png_filaments,55154,1.585028,166.813824,0.647317,0.305079,18.459249,0.600023
Pos09_101214_041_png_filaments,55385,1.591838,167.521509,0.615938,0.349287,37.298232,0.612887
Pos09_101214_042_png_filaments,56126,1.606152,169.394939,0.630541,0.305846,27.857735,0.521977
Pos09_101214_043_png_filaments,56214,1.611865,169.828917,0.639927,0.201724,42.201347,0.543452
Pos09_101214_044_png_filaments,57169,1.608752,171.099961,0.648276,0.241683,26.083792,0.542828
Pos09_101214_045_png_filaments,57480,1.599541,171.072866,0.705930,0.243469,29.913468,0.582059
Pos09_101214_046_png_filaments,57316,1.582665,169.925086,0.675418,0.221735,25.798463,0.716818
Pos09_101214_047_png_filaments,56786,1.555620,167.686253,0.660129,0.464173,21.689003,0.947983
Pos09_101214_048_png_filaments,57640,1.599066,171.285359,0.666734,0.483683,22.688690,1.073912
Pos09_101214_049_png_filaments,57234,1.621444,171.871192,0.693515,0.104654,18.377043,0.273902
Pos09_101214_050_png_filaments,57771,1.665426,175.001864,0.684778,0.232905,19.471394,0.714052
Pos09_101214_051_png_filaments,57276,1.675209,174.761555,0.654489,0.615617,23.919746,1.090861
Pos09_101214_052_png_filaments,57349,1.713933,176.882516,0.643616,0.210573,16.056974,0.478273
Pos09_101214_053_png_filaments,57599,1.703046,176.703733,0.714723,0.296344,26.882561,0.555210
Pos09_101214_054_png_filaments,57178,1.690864,175.425968,0.691878,0.275952,17.249153,0.507203
Pos09_101214_055_png_filaments,57357,1.720652,177.241248,0.727774,0.239448,19.618280,0.478857
Pos09_101214_056_png_filaments,58214,1.771212,181.164899,0.767806,0.300849,19.044008,0.564046
Pos09_101214_057_png_filaments,58361,1.751596,180.386236,0.787990,0.201920,18.477907,0.540861
Pos09_101214_058_png_filaments,59926,1.713371,180.783343,0.785963,0.203229,25.304810,0.602174
Pos09_101214_059_png_filaments,58938,1.694638,178.304059,0.747280,0.269522,16.207720,0.647889
Pos09_101214_060_png_filaments,59122,1.714661,179.634089,0.727525,0.400561,17.938876,0.769578
Pos09_101214_061_png_filaments,59385,1.704646,179.506651,0.767221,0.281158,18.162139,0.766577
Pos09_101214_062_png_filaments,58475,1.686993,177.201265,0.735456,0.470030,19.566803,0.953529
Pos09_101214_063_png_filaments,57936,1.707293,177.440742,0.713626,0.785737,24.138740,1.096422
Pos09_101214_064_png_filaments,57164,1.728847,177.363662,0.714439,0.337903,22.453514,0.732427
Pos09_101214_065_png_filaments,57521,1.746375,178.816269,0.735604,0.453443,20.236270,0.981654
Pos09_101214_066_png_filaments,58547,1.747660,180.470349,0.727928,0.485889,27.417963,1.027289
Pos09_101214_067_png_filaments,59603,1.765671,183.026517,0.727211,0.645422,23.721480,0.888594
Pos09_101214_068_png_filaments,57809,1.785330,181.251681,0.731047,0.542581,26.324362,0.980693
Pos09_101214_069_png_filaments,57926,1.794076,181.878871,0.721649,0.380483,25.940696,0.738863
Pos09_101214_070_png_filaments,59104,1.801270,184.086910,0.715479,0.876765,23.278392,1.130428
Pos09_101214_071_png_filaments,59331,1.808173,184.793158,0.741730,0.575830,22.632222,0.848699
Pos09_101214_072_png_filaments,59520,1.844348,186.929549,0.714987,0.576396,19.758107,0.660638
Pos09_101214_073_png_filaments,59172,1.866137,187.480002,0.751608,0.581828,21.130553,0.972111
Pos09_101214_074_png_filaments,58816,1.896127,188.411114,0.758740,0.198969,17.846526,0.517083
