#filename,area,aspect_ratio,long_half_axis,order_parameter,of_mass_ratio,of_angle_diff,of_long_half_axis
Pos38_221014_000_png_filaments,29107,1.432675,115.211976,0.123124,0.526531,74.293459,0.668261
Pos38_221014_001_png_filaments,29402,1.283465,109.598728,-0.006892,0.966589,77.159896,0.831166
Pos38_221014_002_png_filaments,30449,1.335522,113.772448,0.018429,0.959818,80.636094,1.275468
Pos38_221014_003_png_filaments,29521,1.512250,119.207174,0.097555,0.601541,76.921045,0.893736
Pos38_221014_004_png_filaments,30262,1.373540,115.025606,0.079584,0.739678,78.467746,0.938473
Pos38_221014_005_png_filaments,29760,1.423307,116.115666,0.059984,0.656695,79.896626,0.766150
Pos38_221014_006_png_filaments,32958,1.486494,124.878326,-0.004502,0.989081,76.271674,0.989988
Pos38_221014_007_png_filaments,32446,1.703040,132.622762,0.133752,0.957238,23.573362,0.853565
Pos38_221014_008_png_filaments,30276,1.360283,114.495639,0.039121,0.831380,26.959229,0.851376
Pos38_221014_009_png_filaments,31728,1.387472,118.374600,0.130923,0.875006,37.186837,0.972234
Pos38_221014_010_png_filaments,34153,1.474070,126.589751,0.056454,0.784620,60.701744,0.977285
Pos38_221014_011_png_filaments,33525,1.554617,128.801571,0.167828,0.829330,24.512067,1.480619
Pos38_221014_012_png_filaments,30494,1.596362,124.479533,0.184029,0.761317,43.906978,0.991995
Pos38_221014_013_png_filaments,31674,1.514437,123.566892,0.171456,0.696205,40.550341,0.737217
Pos38_221014_014_png_filaments,33987,1.433320,124.523999,0.235513,0.757333,42.272641,0.862909
Pos38_221014_015_png_filaments,32364,1.611615,128.850708,0.157322,0.708885,34.775693,1.137350
Pos38_221014_016_png_filaments,34761,1.689114,136.710123,0.193956,0.362509,56.271836,0.632020
Pos38_221014_017_png_filaments,34596,1.602921,132.859944,0.210967,0.343443,81.313158,0.795057
Pos38_221014_018_png_filaments,33284,1.638362,131.749129,0.275485,0.348149,51.704971,0.633466
Pos38_221014_019_png_filaments,32365,1.757053,134.541201,0.267554,0.875950,27.289872,1.031391
Pos38_221014_020_png_filaments,33147,1.711436,134.377794,0.312031,0.288711,62.707947,0.661966
Pos38_221014_021_png_filaments,31756,1.654936,129.338720,0.241263,0.972952,34.060721,1.065526
Pos38_221014_022_png_filaments,32911,1.622224,130.361999,0.281331,0.720623,41.401046,0.944597
Pos38_221014_023_png_filaments,36186,1.423384,128.043162,0.223915,0.971146,54.199962,0.768559
Pos38_221014_024_png_filaments,32577,1.526749,125.824272,0.233564,0.788727,30.414783,0.968350
Pos38_221014_025_png_filaments,33094,1.437723,123.065779,0.157938,0.544277,28.133807,0.868341
Pos38_221014_026_png_filaments,32515,1.517372,125.317861,0.247821,0.796038,28.443962,0.947620
Pos38_221014_027_png_filaments,32227,1.697922,131.975668,0.310553,0.543669,34.453442,0.623594
Pos38_221014_028_png_filaments,33298,1.749728,136.181906,0.279506,0.876496,39.033268,1.248002
Pos38_221014_029_png_filaments,34349,1.528518,129.275846,0.202809,0.970589,50.917399,1.182270
Pos38_221014_030_png_filaments,35212,1.421768,126.236451,0.279861,0.827272,25.849048,0.830004
Pos38_221014_031_png_filaments,34216,1.485712,127.205824,0.262957,0.967780,39.936120,1.084809
Pos38_221014_032_png_filaments,34477,1.472108,127.104121,0.242929,0.925711,26.454898,1.013263
Pos38_221014_033_png_filaments,33928,1.542550,129.069556,0.221940,0.482323,30.737580,0.682843
Pos38_221014_034_png_filaments,33385,1.577184,129.461887,0.236966,0.512246,29.663522,0.696542
Pos38_221014_035_png_filaments,34292,1.655393,134.422518,0.307405,0.649496,23.018879,0.891983
Pos38_221014_036_png_filaments,36484,1.684369,139.860445,0.314522,0.819575,21.392863,0.858942
Pos38_221014_037_png_filaments,36901,1.746874,143.243499,0.375390,0.216520,28.267695,0.540369
Pos38_221014_038_png_filaments,35862,1.691346,138.949998,0.355420,0.374034,32.647866,0.665872
Pos38_221014_039_png_filaments,37369,1.581053,137.136801,0.305763,0.346656,23.531660,0.763147
Pos38_221014_040_png_filaments,37853,1.545501,136.461412,0.310318,0.683755,34.214011,0.860261
Pos38_221014_041_png_filaments,36262,1.536756,133.184412,0.303812,0.898205,24.182149,1.103563
Pos38_221014_042_png_filaments,35428,1.747410,140.376946,0.407073,0.678088,23.701316,0.841486
Pos38_221014_043_png_filaments,35801,1.802996,143.340866,0.445919,0.520292,42.048532,0.649223
Pos38_221014_044_png_filaments,35630,1.803278,143.009311,0.429848,0.878879,22.609574,0.909569
Pos38_221014_045_png_filaments,35380,1.821256,143.215319,0.377940,0.282275,40.025748,0.616503
Pos38_221014_046_png_filaments,35171,1.740041,139.571633,0.335124,0.590026,23.693756,0.932336
Pos38_221014_047_png_filaments,35000,1.554812,131.612769,0.316309,0.867246,25.380811,0.974578
Pos38_221014_048_png_filaments,35599,1.519464,131.216717,0.271765,0.296335,37.311306,0.685643
Pos38_221014_049_png_filaments,36127,1.532720,132.761583,0.324890,0.685351,27.611637,0.912428
Pos38_221014_050_png_filaments,35813,1.606681,135.335036,0.336474,0.899209,32.152722,1.032028
Pos38_221014_051_png_filaments,34210,1.637131,133.519075,0.303911,0.767051,36.706694,1.164010
Pos38_221014_052_png_filaments,33804,1.756597,137.481790,0.327765,0.914581,38.933115,1.180795
Pos38_221014_053_png_filaments,33446,1.701095,134.574086,0.287719,0.775528,34.163935,1.026799
Pos38_221014_054_png_filaments,34519,1.876480,143.590641,0.442332,0.995098,30.903069,1.057175
Pos38_221014_055_png_filaments,34891,1.737650,138.919408,0.360450,0.426415,40.960190,0.519626
Pos38_221014_056_png_filaments,35074,1.770532,140.594911,0.405712,0.965294,30.637136,0.979291
Pos38_221014_057_png_filaments,35398,1.628962,135.478351,0.421695,0.848544,28.593965,0.944632
Pos38_221014_058_png_filaments,35689,1.653528,137.055992,0.444814,0.826675,28.285325,1.042704
Pos38_221014_059_png_filaments,36013,1.727240,140.711974,0.427487,0.458794,27.030693,0.789565
Pos38_221014_060_png_filaments,34925,1.759473,139.857117,0.549778,0.436647,36.352701,1.063019
