#filename,area,aspect_ratio,long_half_axis,order_parameter,of_mass_ratio,of_angle_diff,of_long_half_axis
Pos00_221014_000_png_filaments,56503,1.142634,143.355509,0.263834,0.729483,21.391031,1.199699
Pos00_221014_001_png_filaments,55929,1.144419,142.736854,0.203972,0.383774,36.956627,0.617693
Pos00_221014_002_png_filaments,56511,1.152480,143.982018,0.173451,0.539779,30.143288,0.993990
Pos00_221014_003_png_filaments,57295,1.173366,146.285127,0.102979,0.234815,50.213996,0.635530
Pos00_221014_004_png_filaments,56173,1.182981,145.437954,0.091662,0.248044,69.731932,0.593548
Pos00_221014_005_png_filaments,56641,1.202083,147.216926,0.034961,0.371112,61.266535,0.594931
Pos00_221014_006_png_filaments,56381,1.223258,148.166657,0.086668,0.478272,36.028278,1.018610
Pos00_221014_007_png_filaments,56377,1.226499,148.357546,0.034892,0.278616,56.006774,0.620843
Pos00_221014_008_png_filaments,58414,1.227921,151.101491,-0.037907,0.229904,33.075401,0.566718
Pos00_221014_009_png_filaments,57004,1.233172,149.585520,0.001565,0.229187,44.169811,0.656131
Pos00_221014_010_png_filaments,57140,1.241654,150.278024,-0.069134,0.169733,39.906349,0.477018
Pos00_221014_011_png_filaments,57217,1.248104,150.769325,-0.105566,0.128383,42.351158,0.450633
Pos00_221014_012_png_filaments,58241,1.264820,153.127727,-0.035225,0.222224,22.165410,0.792256
Pos00_221014_013_png_filaments,57993,1.267333,152.953078,0.004493,0.372733,24.379897,1.017931
Pos00_221014_014_png_filaments,57974,1.269747,153.073599,-0.033987,0.187542,29.288754,1.041407
Pos00_221014_015_png_filaments,57309,1.261955,151.725442,0.106159,0.210021,34.693752,0.619324
Pos00_221014_016_png_filaments,58200,1.243190,151.759298,0.081383,0.200894,24.456464,0.598720
Pos00_221014_017_png_filaments,57782,1.219365,149.757372,0.172052,0.360990,27.549869,1.057561
Pos00_221014_018_png_filaments,57081,1.161235,145.254939,0.122469,0.344847,22.629396,0.679626
Pos00_221014_019_png_filaments,56001,1.140754,142.599812,0.396061,0.207214,47.338899,0.565123
Pos00_221014_020_png_filaments,54471,1.119491,139.321467,0.233791,0.670852,23.965508,0.804610
Pos00_221014_021_png_filaments,53726,1.109258,137.731603,0.274902,0.447935,40.918447,1.037313
Pos00_221014_022_png_filaments,55021,1.116139,139.813286,0.407405,0.379857,41.193167,0.588436
Pos00_221014_023_png_filaments,52903,1.085726,135.215143,0.414895,0.268000,44.606933,0.498861
Pos00_221014_024_png_filaments,54585,1.155965,141.720952,0.471445,0.439988,40.297929,0.924578
Pos00_221014_025_png_filaments,55327,1.285291,150.450750,0.456489,0.281328,38.345281,0.940828
Pos00_221014_026_png_filaments,54232,1.324827,151.228087,0.526804,0.140040,36.014512,0.736898
Pos00_221014_027_png_filaments,54299,1.301752,149.997874,0.538129,0.108137,13.893183,0.439045
Pos00_221014_028_png_filaments,54090,1.191776,143.245461,0.507220,0.418732,36.556265,0.780586
Pos00_221014_029_png_filaments,53638,1.234811,145.198321,0.538506,0.244173,43.511179,0.928417
Pos00_221014_030_png_filaments,57188,1.284673,152.923354,0.501928,0.210615,25.013070,0.508835
Pos00_221014_031_png_filaments,59116,1.279430,155.162171,0.473780,0.210770,23.386016,0.763314
