#filename,area,aspect_ratio,long_half_axis,order_parameter,of_mass_ratio,of_angle_diff,of_long_half_axis
Pos49_221014_000_png_filaments,58444,1.049957,139.759322,-0.129448,0.587992,33.265265,0.931272
Pos49_221014_001_png_filaments,59095,1.096468,143.614540,0.018732,0.351018,19.771685,1.033371
Pos49_221014_002_png_filaments,57446,1.076315,140.289335,0.066780,0.838692,30.857392,1.023507
Pos49_221014_003_png_filaments,54567,1.066225,136.086339,0.284330,0.714109,26.642834,1.171207
Pos49_221014_004_png_filaments,57297,1.110478,142.313462,0.246157,0.869593,23.425556,1.031453
Pos49_221014_005_png_filaments,54032,1.097217,137.371566,-0.187611,0.740669,29.086472,1.065514
Pos49_221014_006_png_filaments,56888,1.240098,149.852295,-0.140239,0.552441,32.143600,0.975659
Pos49_221014_007_png_filaments,54502,1.036880,134.120613,0.050599,0.690687,31.670268,1.008221
Pos49_221014_008_png_filaments,55442,1.101837,139.445076,-0.285339,0.458025,23.613444,1.239142
Pos49_221014_009_png_filaments,55249,1.141598,141.691524,-0.089313,0.557502,30.078148,1.000003
Pos49_221014_010_png_filaments,58903,1.219475,151.209898,0.026686,0.409315,22.235521,0.662632
Pos49_221014_011_png_filaments,55173,1.090326,138.377840,-0.137347,0.164521,28.110771,0.692241
Pos49_221014_012_png_filaments,57332,1.073287,139.952784,-0.320367,0.291161,20.391719,0.989669
Pos49_221014_013_png_filaments,56914,1.051955,138.048979,-0.343751,0.190798,22.719079,1.075574
Pos49_221014_014_png_filaments,61249,1.132591,148.597368,0.253588,0.294629,19.842039,1.048468
Pos49_221014_015_png_filaments,62425,1.181214,153.203480,0.078571,0.203618,21.188373,0.732613
Pos49_221014_016_png_filaments,59819,1.029197,139.988994,0.074894,0.216300,18.306718,0.778477
Pos49_221014_017_png_filaments,58851,1.040589,139.618061,0.304517,0.430707,34.055722,1.048695
Pos49_221014_018_png_filaments,61835,1.026564,142.146202,0.174230,0.266826,25.968411,0.830678
Pos49_221014_019_png_filaments,58189,1.083949,141.693502,-0.387885,0.165577,22.118466,0.872839
Pos49_221014_020_png_filaments,59081,1.092575,143.342380,-0.303003,0.166739,42.484426,1.058517
Pos49_221014_021_png_filaments,60312,1.134012,147.548824,-0.106477,0.155610,21.015453,0.575003
Pos49_221014_022_png_filaments,61832,1.143413,150.014512,-0.113088,0.274615,55.904331,1.069401
Pos49_221014_023_png_filaments,60948,1.012303,140.139335,-0.252413,0.169834,45.955502,1.073556
Pos49_221014_024_png_filaments,62999,1.019785,143.003346,0.252863,0.152202,18.468410,0.619669
Pos49_221014_025_png_filaments,69053,1.143670,158.550167,-0.197233,0.451328,27.366300,1.269439
Pos49_221014_026_png_filaments,64854,1.050344,147.251330,-0.356217,0.270851,24.989373,1.134714
Pos49_221014_027_png_filaments,64220,1.107062,150.434063,0.312923,0.243325,15.739886,0.892560
