#filename,area,aspect_ratio,long_half_axis,order_parameter,of_mass_ratio,of_angle_diff,of_long_half_axis
Pos14_101214_000_png_filaments,23675,1.118309,91.801751,0.191281,0.893323,24.778578,1.195573
Pos14_101214_001_png_filaments,24172,1.104239,92.174947,0.199765,0.733589,50.737135,0.894932
Pos14_101214_002_png_filaments,26217,1.185869,99.479803,0.078653,0.652763,40.281937,1.033474
Pos14_101214_003_png_filaments,26441,1.199465,100.474948,0.316746,0.660976,33.949522,0.958657
Pos14_101214_004_png_filaments,27383,1.206142,102.533267,0.154231,0.664314,28.873080,1.031121
Pos14_101214_005_png_filaments,28988,1.302404,109.624354,0.394916,0.495569,41.250714,0.895370
Pos14_101214_006_png_filaments,29127,1.299110,109.747820,0.310046,0.999413,20.660600,1.052843
Pos14_101214_007_png_filaments,29624,1.320972,111.607587,0.401369,0.448190,39.406630,0.882285
Pos14_101214_008_png_filaments,30506,1.469972,119.473676,0.529049,0.499116,24.530503,0.842023
Pos14_101214_009_png_filaments,29534,1.290549,110.147196,0.387675,0.412747,14.398535,0.729470
Pos14_101214_010_png_filaments,29960,1.442428,117.285153,0.459613,0.668678,36.303078,1.112531
Pos14_101214_011_png_filaments,31068,1.394153,117.418608,0.467382,0.392058,32.998745,0.771672
Pos14_101214_012_png_filaments,31662,1.474675,121.910859,0.474594,0.369223,31.031091,0.766839
Pos14_101214_013_png_filaments,31509,1.506345,122.914918,0.478764,0.359421,16.119821,0.686685
Pos14_101214_014_png_filaments,31445,1.474689,121.492951,0.624220,0.374960,24.008197,0.933085
Pos14_101214_015_png_filaments,31310,1.523053,123.203800,0.567826,0.586576,25.096718,1.036567
Pos14_101214_016_png_filaments,32207,1.500027,124.008010,0.587431,0.389962,28.603980,1.093834
Pos14_101214_017_png_filaments,33106,1.471644,124.531666,0.615086,0.425977,25.367966,0.597706
Pos14_101214_018_png_filaments,31265,1.525443,123.211791,0.635247,0.200823,24.723795,0.436863
Pos14_101214_019_png_filaments,31607,1.513613,123.402547,0.558937,0.582283,18.021286,1.168954
Pos14_101214_020_png_filaments,32743,1.523019,125.990255,0.513746,0.256507,30.582956,0.529802
Pos14_101214_021_png_filaments,33729,1.520818,127.780745,0.464949,0.322217,18.784478,0.607217
Pos14_101214_022_png_filaments,33411,1.600091,130.449416,0.571025,0.317741,23.078217,0.701457
Pos14_101214_023_png_filaments,34010,1.573695,130.523485,0.592046,0.206927,24.878438,0.517585
Pos14_101214_024_png_filaments,33313,1.770616,137.023207,0.640309,0.232877,15.156168,0.596449
Pos14_101214_025_png_filaments,33560,1.711223,135.203938,0.487564,0.523852,21.603912,1.147960
Pos14_101214_026_png_filaments,34006,1.602158,131.690822,0.580236,0.161658,32.380929,0.954326
Pos14_101214_027_png_filaments,35693,1.523321,131.556498,0.576614,0.670001,17.164343,1.014981
Pos14_101214_028_png_filaments,35723,1.531907,131.982158,0.441715,0.575332,32.164505,0.817246
Pos14_101214_029_png_filaments,35056,1.581348,132.837278,0.612680,0.455867,24.895064,0.700452
Pos14_101214_030_png_filaments,35980,1.416549,127.371259,0.600898,0.465934,27.043673,0.674841
Pos14_101214_031_png_filaments,35631,1.357561,124.084845,0.630500,0.350768,27.190243,0.597807
Pos14_101214_032_png_filaments,36040,1.305166,122.363060,0.520586,0.515632,25.311395,0.856596
Pos14_101214_033_png_filaments,35603,1.269863,119.962855,0.511338,0.226098,31.016011,0.611237
Pos14_101214_034_png_filaments,36154,1.304296,122.515580,0.392611,0.168205,41.334563,0.576450
Pos14_101214_035_png_filaments,35105,1.323764,121.622754,0.513631,0.242894,34.421289,0.819457
Pos14_101214_036_png_filaments,35097,1.592404,133.378764,0.550940,0.259594,23.694732,0.593880
Pos14_101214_037_png_filaments,36413,1.693057,140.084177,0.613440,0.333867,27.836923,0.655609
Pos14_101214_038_png_filaments,37102,1.702276,141.787750,0.518203,0.467017,34.595063,0.772524
Pos14_101214_039_png_filaments,36979,1.602689,137.349560,0.537561,0.711933,26.311898,0.678958
Pos14_101214_040_png_filaments,39268,1.428929,133.644096,0.518230,0.290173,22.661490,0.584613
Pos14_101214_041_png_filaments,39248,1.553769,139.324359,0.478919,0.401750,26.507423,0.766155
Pos14_101214_042_png_filaments,38160,1.584679,138.739427,0.574913,0.843097,26.828073,0.902763
Pos14_101214_043_png_filaments,39141,1.626647,142.359902,0.569645,0.347398,31.359946,0.725228
Pos14_101214_044_png_filaments,37506,1.563575,136.626454,0.553346,0.430342,26.655215,0.831046
Pos14_101214_045_png_filaments,37027,1.821857,146.535034,0.636936,0.248174,31.007977,0.682038
Pos14_101214_046_png_filaments,37665,2.096261,158.531922,0.671640,0.193626,20.018912,0.440015
Pos14_101214_047_png_filaments,35951,1.968085,150.072969,0.666623,0.155867,25.569203,0.432473
Pos14_101214_048_png_filaments,36797,2.241670,162.038087,0.645504,0.209049,24.986942,0.432281
Pos14_101214_049_png_filaments,38448,2.171799,163.031586,0.704437,0.177473,16.209475,0.364877
Pos14_101214_050_png_filaments,37974,1.849353,149.512720,0.590575,0.283938,18.390192,0.445328
Pos14_101214_051_png_filaments,38720,1.958692,155.373093,0.540466,0.555497,22.306315,0.760423
Pos14_101214_052_png_filaments,39127,1.854314,151.968990,0.644232,0.264457,20.571069,0.632838
Pos14_101214_053_png_filaments,40977,1.834172,154.673236,0.589247,0.643781,25.656316,0.607305
Pos14_101214_054_png_filaments,39701,1.775976,149.811217,0.552540,0.559773,25.184967,0.750343
Pos14_101214_055_png_filaments,41322,1.867073,156.709880,0.565326,0.422706,22.525231,0.535639
Pos14_101214_056_png_filaments,40390,1.960793,158.773443,0.650209,0.130959,26.810489,0.578825
Pos14_101214_057_png_filaments,39791,2.043264,160.871729,0.694167,0.132101,19.256230,0.414352
Pos14_101214_058_png_filaments,39914,1.960946,157.841248,0.693703,0.211928,29.368157,0.464350
Pos14_101214_059_png_filaments,40228,1.936181,157.457104,0.666677,0.296416,11.538154,0.774909
Pos14_101214_060_png_filaments,37935,2.225384,163.925904,0.701802,0.262226,27.088545,0.861261
Pos14_101214_061_png_filaments,37959,2.309323,167.041655,0.681997,0.097545,16.857280,0.254977
Pos14_101214_062_png_filaments,38259,2.232506,164.887672,0.716139,0.162821,22.780429,0.564706
Pos14_101214_063_png_filaments,38280,2.661942,180.098594,0.651241,0.237769,23.879192,0.532084
Pos14_101214_064_png_filaments,39633,2.631640,182.207721,0.719544,0.194702,15.179797,0.477893
Pos14_101214_065_png_filaments,40619,2.356735,174.560128,0.688610,0.196716,26.046060,0.443569
Pos14_101214_066_png_filaments,41108,2.019368,162.553368,0.697191,0.206660,22.750537,0.607078
Pos14_101214_067_png_filaments,40641,2.318657,173.191076,0.631224,0.264976,22.104417,0.456985
Pos14_101214_068_png_filaments,41334,2.355489,176.043227,0.707731,0.133335,26.749778,0.559602
Pos14_101214_069_png_filaments,41144,2.216621,170.382129,0.692133,0.074883,25.163213,0.287072
Pos14_101214_070_png_filaments,39002,2.151241,163.422946,0.692379,0.122795,30.020946,0.482286
Pos14_101214_071_png_filaments,40570,1.945616,158.509805,0.648932,0.070459,29.903820,0.514977
Pos14_101214_072_png_filaments,39681,1.981002,158.182641,0.710349,0.086084,36.343305,0.672653
Pos14_101214_073_png_filaments,40134,1.753925,149.687934,0.771450,0.073149,34.131633,0.499725
Pos14_101214_074_png_filaments,39935,1.675022,145.919107,0.708517,0.057777,33.217801,0.779110
Pos14_101214_075_png_filaments,41345,1.590101,144.660152,0.708615,0.099724,21.009173,0.336926
Pos14_101214_076_png_filaments,39123,1.653004,143.475613,0.728190,0.258295,18.636481,0.678538
Pos14_101214_077_png_filaments,39575,1.590776,141.559832,0.630496,0.273579,22.186616,0.733845
Pos14_101214_078_png_filaments,39736,1.637957,143.935653,0.710920,0.132351,24.970451,0.429643
Pos14_101214_079_png_filaments,39018,1.723049,146.287217,0.756131,0.499107,19.692863,0.937758
Pos14_101214_080_png_filaments,38044,1.881994,150.965346,0.759658,0.189994,25.604865,0.672929
Pos14_101214_081_png_filaments,39364,1.980042,157.511358,0.798907,0.149149,28.434057,0.611198
Pos14_101214_082_png_filaments,39451,2.006691,158.742904,0.785422,0.129978,20.082974,0.504570
Pos14_101214_083_png_filaments,39486,1.949410,156.530232,0.776201,0.106354,17.913515,0.456835
Pos14_101214_084_png_filaments,39525,1.948172,156.557778,0.747185,0.080145,26.902508,0.460436
Pos14_101214_085_png_filaments,39330,1.995282,158.048063,0.752191,0.132034,26.040534,0.632894
Pos14_101214_086_png_filaments,39968,1.959814,157.902388,0.682757,0.252661,27.454336,0.642512
Pos14_101214_087_png_filaments,39509,1.797233,150.340252,0.753419,0.137574,24.775055,0.696373
Pos14_101214_088_png_filaments,40204,1.699962,147.495680,0.699569,0.201231,28.493677,0.583011
Pos14_101214_089_png_filaments,39801,1.721124,147.665192,0.759630,0.088712,29.700855,0.342743
Pos14_101214_090_png_filaments,38712,1.911640,153.479693,0.701566,0.135318,24.317227,0.406429
Pos14_101214_091_png_filaments,39084,1.946069,155.597882,0.729709,0.067631,22.800766,0.301003
Pos14_101214_092_png_filaments,38643,2.074442,159.739061,0.693230,0.129286,29.938660,0.480206
Pos14_101214_093_png_filaments,39902,2.145177,165.064606,0.693056,0.098504,37.402504,0.509499
Pos14_101214_094_png_filaments,39043,2.019877,158.437914,0.750867,0.117869,32.828012,0.571441
Pos14_101214_095_png_filaments,40270,1.867345,154.713481,0.741748,0.202496,28.418499,0.580545
Pos14_101214_096_png_filaments,40841,1.799998,152.971053,0.691523,0.347401,31.026386,0.571854
Pos14_101214_097_png_filaments,40059,2.030825,160.920497,0.735470,0.212472,29.997026,0.558751
Pos14_101214_098_png_filaments,39714,2.191658,166.449797,0.740422,0.246826,25.546543,0.601279
Pos14_101214_099_png_filaments,40393,2.316643,172.586839,0.755433,0.236809,25.688965,0.576525
Pos14_101214_100_png_filaments,39937,2.354573,173.009066,0.768245,0.268669,28.955166,0.581238
Pos14_101214_101_png_filaments,40331,2.292033,171.535886,0.774789,0.211376,29.637923,0.489350
Pos14_101214_102_png_filaments,41115,2.056788,164.066523,0.694013,0.288842,30.341997,0.553193
Pos14_101214_103_png_filaments,41002,1.958980,159.897835,0.703581,0.204345,26.547526,0.515323
Pos14_101214_104_png_filaments,38855,1.922846,154.212924,0.741301,0.270830,23.422526,0.662025
Pos14_101214_105_png_filaments,39430,1.795214,150.105486,0.766724,0.277578,27.753125,0.646299
Pos14_101214_106_png_filaments,40134,1.682363,146.602420,0.734623,0.247441,26.613735,0.789958
Pos14_101214_107_png_filaments,39574,1.606553,142.258284,0.735734,0.246030,21.583333,0.653196
Pos14_101214_108_png_filaments,39378,1.702909,146.099123,0.738347,0.349080,26.220777,0.837584
Pos14_101214_109_png_filaments,38453,1.913907,153.056082,0.744090,0.396405,16.944911,0.737447
Pos14_101214_110_png_filaments,38714,1.933821,154.371534,0.817109,0.173864,26.337958,0.693655
Pos14_101214_111_png_filaments,41030,1.881974,156.777101,0.750031,0.154849,25.365058,0.660280
Pos14_101214_112_png_filaments,40375,1.950710,158.335277,0.794418,0.075552,24.121645,0.423887
Pos14_101214_113_png_filaments,40615,2.037470,162.298274,0.788651,0.235868,25.609462,0.751312
Pos14_101214_114_png_filaments,40931,2.120943,166.232424,0.766358,0.043424,31.558592,0.232212
Pos14_101214_115_png_filaments,40453,2.139890,165.995439,0.801416,0.076491,36.064468,0.456343
Pos14_101214_116_png_filaments,38823,2.147137,162.891899,0.782142,0.089664,20.230159,0.392720
Pos14_101214_117_png_filaments,38576,2.070368,159.443725,0.808386,0.064850,32.514404,0.470873
Pos14_101214_118_png_filaments,39827,1.933840,156.575616,0.806831,0.194516,21.726616,0.529325
Pos14_101214_119_png_filaments,39202,2.070042,160.719567,0.803940,0.174275,28.912578,0.602313
Pos14_101214_120_png_filaments,39762,2.076919,162.132079,0.841352,0.157971,30.898989,0.435882
Pos14_101214_121_png_filaments,39975,2.081438,162.742521,0.757883,0.085249,31.639814,0.749349
Pos14_101214_122_png_filaments,40338,2.018688,160.996652,0.794087,0.134921,29.128448,0.644976
Pos14_101214_123_png_filaments,39688,1.958982,157.314912,0.817312,0.145597,23.876256,0.728252
Pos14_101214_124_png_filaments,39644,2.042450,160.542312,0.823443,0.062368,30.189509,0.432854
Pos14_101214_125_png_filaments,39019,2.153617,163.548801,0.793659,0.140255,23.048327,0.568794
Pos14_101214_126_png_filaments,39663,2.211698,167.101656,0.776594,0.146731,27.488381,0.547040
Pos14_101214_127_png_filaments,39741,2.168042,165.606853,0.793034,0.154750,24.664576,0.624970
Pos14_101214_128_png_filaments,39638,2.070243,161.618693,0.795655,0.064270,20.487408,0.345800
Pos14_101214_129_png_filaments,39736,2.195928,166.658007,0.820529,0.094673,29.302703,0.396733
Pos14_101214_130_png_filaments,40191,2.291515,171.218552,0.825322,0.116351,23.615908,0.640225
Pos14_101214_131_png_filaments,39591,2.411457,174.326359,0.801029,0.044811,18.997297,0.305246
Pos14_101214_132_png_filaments,38811,2.408815,172.505999,0.847444,0.000000,0.000000,0.000000
Pos14_101214_133_png_filaments,38914,2.276217,167.913197,0.796537,0.187587,20.215513,0.497800
Pos14_101214_134_png_filaments,39486,2.158973,164.729067,0.743862,0.185063,29.216173,0.625195
Pos14_101214_135_png_filaments,38722,2.143772,162.552349,0.771564,0.182505,20.051477,0.671222
Pos14_101214_136_png_filaments,38231,2.236459,164.973186,0.786849,0.065869,24.509496,0.486838
Pos14_101214_137_png_filaments,37652,2.325510,166.946836,0.795283,0.080805,27.326489,0.415805
Pos14_101214_138_png_filaments,38652,2.376470,170.992561,0.787804,0.115988,24.219792,0.617510
Pos14_101214_139_png_filaments,38528,2.211062,164.669723,0.777646,0.141686,24.600939,0.511069
Pos14_101214_140_png_filaments,39548,2.124914,163.552808,0.786390,0.125438,24.775158,0.531358
Pos14_101214_141_png_filaments,39345,2.179764,165.224549,0.832427,0.242172,21.887802,0.477798
Pos14_101214_142_png_filaments,39465,2.200224,166.251114,0.821811,0.095022,22.147409,0.459426
Pos14_101214_143_png_filaments,38987,2.284350,168.370613,0.817850,0.049397,20.710027,0.280637
Pos14_101214_144_png_filaments,39135,2.261627,167.848793,0.789098,0.039246,31.804837,0.254489
