#filename,area,aspect_ratio,long_half_axis,order_parameter,of_mass_ratio,of_angle_diff,of_long_half_axis
Pos58_221014_000_png_filaments,26618,1.659886,118.591047,0.471361,0.117058,21.906849,0.425440
Pos58_221014_001_png_filaments,26814,1.504894,113.333635,0.522175,0.323894,23.155748,0.981988
Pos58_221014_002_png_filaments,26948,1.418657,110.313086,0.577361,0.335951,18.924289,1.057771
Pos58_221014_003_png_filaments,28185,1.489892,115.614279,0.639562,0.199476,27.802718,0.668220
Pos58_221014_004_png_filaments,27218,1.502159,114.080422,0.685955,0.372651,18.561511,0.779657
Pos58_221014_005_png_filaments,26051,1.433994,109.046298,0.696603,0.146579,28.693997,0.683989
Pos58_221014_006_png_filaments,27704,1.417167,111.790994,0.697501,0.144269,25.408445,0.611446
Pos58_221014_007_png_filaments,26797,1.358904,107.662024,0.604439,0.213634,26.284091,0.533351
Pos58_221014_008_png_filaments,25585,1.427798,107.832868,0.598394,0.503041,30.654243,1.010536
Pos58_221014_009_png_filaments,25480,1.431958,107.768022,0.682356,0.097913,18.599633,0.525453
Pos58_221014_010_png_filaments,25944,1.513702,111.805643,0.647873,0.336098,22.945218,0.945871
Pos58_221014_011_png_filaments,24397,1.283510,99.837317,0.617204,0.355572,27.756022,1.134310
Pos58_221014_012_png_filaments,26203,1.324442,105.103467,0.531056,0.807690,26.000042,1.042717
Pos58_221014_013_png_filaments,26997,1.532397,114.754166,0.496053,0.245148,26.062634,1.030126
Pos58_221014_014_png_filaments,27996,1.783349,126.064041,0.487008,0.432396,25.776857,0.733093
Pos58_221014_015_png_filaments,27299,1.659452,120.082792,0.604758,0.350894,32.858368,0.688745
Pos58_221014_016_png_filaments,26903,1.613918,117.561779,0.697047,0.356770,29.768421,0.879865
Pos58_221014_017_png_filaments,28086,1.607173,119.867465,0.704604,0.083550,11.286294,0.380318
Pos58_221014_018_png_filaments,27448,1.622546,119.063576,0.767492,0.070793,12.734756,0.436894
Pos58_221014_019_png_filaments,24053,1.260415,98.235050,0.726573,0.121116,33.985791,0.618750
Pos58_221014_020_png_filaments,26094,1.372732,106.779595,0.587507,0.108076,37.285305,0.467117
Pos58_221014_021_png_filaments,26414,1.577328,115.160397,0.634461,0.117792,20.738408,0.397131
Pos58_221014_022_png_filaments,25585,1.525728,111.469571,0.626062,0.092795,40.799078,0.364942
Pos58_221014_023_png_filaments,22530,1.341476,98.083761,0.502647,0.289057,26.232733,1.060665
Pos58_221014_024_png_filaments,24949,1.510430,109.522143,0.612492,0.251926,18.144954,0.753414
Pos58_221014_025_png_filaments,26193,1.754021,120.930285,0.490188,0.424642,17.178851,0.540402
Pos58_221014_026_png_filaments,27782,1.873713,128.723651,0.553947,0.252743,32.652053,0.602846
Pos58_221014_027_png_filaments,28948,1.764294,127.502829,0.490975,0.542175,10.212639,1.089731
Pos58_221014_028_png_filaments,29395,1.658996,124.590367,0.484227,0.261433,12.900562,0.577340
Pos58_221014_029_png_filaments,28908,1.575246,120.394952,0.497033,0.457280,22.047831,0.648489
Pos58_221014_030_png_filaments,26098,1.817666,122.881277,0.609171,0.450289,22.685024,0.654140
Pos58_221014_031_png_filaments,24875,2.124773,129.706839,0.677575,0.325694,25.510385,0.694301
Pos58_221014_032_png_filaments,22117,2.040402,119.852208,0.656458,0.287570,22.568649,0.831499
Pos58_221014_033_png_filaments,23555,2.431976,135.034972,0.769224,0.431847,5.549134,0.994682
Pos58_221014_034_png_filaments,20905,2.626175,132.194072,0.796049,0.280185,16.719457,0.775596
Pos58_221014_035_png_filaments,20676,2.645256,131.944769,0.666420,0.263451,12.379696,0.510926
Pos58_221014_036_png_filaments,21533,2.684261,135.640600,0.485328,0.149014,13.804113,0.359719
Pos58_221014_037_png_filaments,24845,2.771440,148.046213,0.480408,0.202650,38.456360,0.556152
Pos58_221014_038_png_filaments,22154,2.838751,141.486430,0.743642,0.000000,0.000000,0.000000
Pos58_221014_039_png_filaments,22633,2.783758,141.615850,0.719667,0.274554,34.765037,1.040323
Pos58_221014_040_png_filaments,23604,2.305672,131.618406,0.723532,0.145621,17.478944,0.588648
Pos58_221014_041_png_filaments,25773,2.309342,137.642222,0.710676,0.268398,24.124956,0.693363
Pos58_221014_042_png_filaments,25789,2.470761,142.415639,0.762234,0.302006,18.977199,0.481406
Pos58_221014_043_png_filaments,25883,2.614248,146.759344,0.732495,0.362623,28.526264,0.784800
Pos58_221014_044_png_filaments,26783,2.365103,141.997174,0.706690,0.356165,21.890693,0.724788
Pos58_221014_045_png_filaments,24607,2.210334,131.578021,0.696809,0.239887,24.117118,0.552108
Pos58_221014_046_png_filaments,24850,1.851353,121.013236,0.678605,0.155929,59.030887,0.639271
Pos58_221014_047_png_filaments,25610,1.641128,115.664765,0.609746,0.589919,27.130673,0.726701
Pos58_221014_048_png_filaments,26495,1.637146,117.503480,0.561539,0.440111,29.807291,0.779467
Pos58_221014_049_png_filaments,24974,2.369761,137.252856,0.582607,0.294664,17.932314,0.529560
Pos58_221014_050_png_filaments,26358,2.521402,145.446185,0.684006,0.128046,15.640613,0.436289
Pos58_221014_051_png_filaments,29983,2.249395,146.519513,0.673312,0.083817,13.926884,0.429067
Pos58_221014_052_png_filaments,28584,2.533570,151.828401,0.776286,0.104936,14.412040,0.302772
Pos58_221014_053_png_filaments,26854,2.457657,144.940645,0.694844,0.131127,22.021000,0.641645
Pos58_221014_054_png_filaments,26378,2.272232,138.125012,0.790099,0.123065,24.425826,0.440986
Pos58_221014_055_png_filaments,28138,2.118184,137.737919,0.734077,0.074566,29.808311,0.482671
Pos58_221014_056_png_filaments,26590,2.288046,139.160701,0.787832,0.125938,39.405937,0.618852
Pos58_221014_057_png_filaments,28693,2.788393,159.584252,0.902934,0.175981,21.210867,0.814602
Pos58_221014_058_png_filaments,30202,2.695010,160.961905,0.842070,0.093525,22.349520,0.405858
Pos58_221014_059_png_filaments,30402,2.427560,153.271401,0.831324,0.097909,14.676837,0.412258
Pos58_221014_060_png_filaments,28640,2.704241,157.012513,0.838144,0.073924,23.980050,0.567354
Pos58_221014_061_png_filaments,30467,2.739329,162.990393,0.802924,0.107308,23.206322,0.565384
Pos58_221014_062_png_filaments,31132,2.738633,164.738646,0.779819,0.255266,26.533023,0.823841
Pos58_221014_063_png_filaments,31970,2.698190,165.703867,0.784691,0.134443,22.967428,0.489886
Pos58_221014_064_png_filaments,31084,2.924979,170.119810,0.779158,0.081676,29.862824,0.289397
Pos58_221014_065_png_filaments,31435,2.508917,158.443688,0.745437,0.177494,25.139426,0.792957
Pos58_221014_066_png_filaments,31117,2.614330,160.917814,0.700088,0.218195,20.211490,0.439891
Pos58_221014_067_png_filaments,30748,2.683338,162.058266,0.752945,0.215010,19.434052,0.427322
Pos58_221014_068_png_filaments,31609,2.690974,164.545190,0.763269,0.090028,18.220455,0.371307
Pos58_221014_069_png_filaments,29848,2.952968,167.498935,0.788398,0.128634,19.783654,0.383936
Pos58_221014_070_png_filaments,31754,3.007008,174.337805,0.756307,0.147523,20.204187,0.355223
Pos58_221014_071_png_filaments,32665,2.734363,168.614329,0.657282,0.086818,22.655367,0.317781
Pos58_221014_072_png_filaments,33361,2.798561,172.389965,0.702906,0.124308,15.523912,0.437269
Pos58_221014_073_png_filaments,31653,3.244091,180.791919,0.816311,0.095143,19.592237,0.319369
Pos58_221014_074_png_filaments,30319,3.459086,182.710362,0.850043,0.057919,29.140867,0.569999
Pos58_221014_075_png_filaments,28875,2.898192,163.211079,0.808303,0.000000,0.000000,0.000000
Pos58_221014_076_png_filaments,30583,2.457638,154.676402,0.800325,0.311825,26.109424,0.995566
Pos58_221014_077_png_filaments,31804,2.531477,160.085843,0.760260,0.131746,6.684534,0.346850
Pos58_221014_078_png_filaments,32856,2.708886,168.316919,0.793365,0.100939,22.163083,0.356350
Pos58_221014_079_png_filaments,31721,3.122706,177.567731,0.804869,0.055146,19.943733,0.361868
Pos58_221014_080_png_filaments,32315,3.218257,181.943902,0.836288,0.067208,18.859962,0.252957
Pos58_221014_081_png_filaments,33465,3.164542,183.601366,0.767301,0.116621,20.565545,0.324658
Pos58_221014_082_png_filaments,35140,2.954982,181.803969,0.766980,0.091619,27.935407,0.439599
Pos58_221014_083_png_filaments,35492,2.934081,182.064951,0.735705,0.108162,23.717081,0.317410
Pos58_221014_084_png_filaments,36106,2.659625,174.833622,0.689157,0.082832,31.155394,0.381233
Pos58_221014_085_png_filaments,35675,2.938021,182.656235,0.754783,0.065814,16.695871,0.264368
Pos58_221014_086_png_filaments,36501,3.194210,192.645636,0.774155,0.093183,22.423190,0.262316
Pos58_221014_087_png_filaments,35559,3.351205,194.760253,0.812525,0.000000,0.000000,0.000000
Pos58_221014_088_png_filaments,35073,3.342224,193.165382,0.833975,0.046051,23.859713,0.170069
Pos58_221014_089_png_filaments,36068,3.303957,194.761579,0.851439,0.000000,0.000000,0.000000
Pos58_221014_090_png_filaments,36402,3.390235,198.199515,0.801119,0.154798,17.365360,0.422318
Pos58_221014_091_png_filaments,35173,3.646498,202.054142,0.812662,0.061234,23.743342,0.286660
Pos58_221014_092_png_filaments,33684,3.760417,200.795925,0.855306,0.000000,0.000000,0.000000
Pos58_221014_093_png_filaments,33727,3.719563,199.829627,0.836339,0.000000,0.000000,0.000000
Pos58_221014_094_png_filaments,35176,3.605436,200.921857,0.862778,0.000000,0.000000,0.000000
Pos58_221014_095_png_filaments,34510,3.741465,202.730171,0.870570,0.072698,19.101016,0.267949
Pos58_221014_096_png_filaments,33694,3.750631,200.564247,0.836874,0.092871,14.497044,0.243764
Pos58_221014_097_png_filaments,34339,3.739075,202.162674,0.860753,0.088184,11.903852,0.203212
Pos58_221014_098_png_filaments,34608,3.497990,196.301038,0.852162,0.000000,0.000000,0.000000
Pos58_221014_099_png_filaments,33672,3.923358,205.063558,0.872989,0.030600,36.500000,0.318907
Pos58_221014_100_png_filaments,34371,3.925283,207.231912,0.875982,0.000000,0.000000,0.000000
Pos58_221014_101_png_filaments,35678,3.799841,207.734211,0.846767,0.030476,43.573978,0.315823
Pos58_221014_102_png_filaments,35949,3.206970,191.564892,0.872870,0.000000,0.000000,0.000000
Pos58_221014_103_png_filaments,35011,3.297870,191.709699,0.862885,0.000000,0.000000,0.000000
Pos58_221014_104_png_filaments,34792,3.476257,196.209801,0.816837,0.000000,0.000000,0.000000
Pos58_221014_105_png_filaments,33754,4.169845,211.664313,0.841592,0.033695,37.587371,0.171251
Pos58_221014_106_png_filaments,36240,4.010101,215.078408,0.841236,0.000000,0.000000,0.000000
Pos58_221014_107_png_filaments,35511,4.000697,212.654386,0.904976,0.000000,0.000000,0.000000
Pos58_221014_108_png_filaments,36908,3.407879,200.090930,0.859801,0.000000,0.000000,0.000000
Pos58_221014_109_png_filaments,37000,3.194745,193.974224,0.837471,0.000000,0.000000,0.000000
Pos58_221014_110_png_filaments,35505,3.578015,201.090197,0.868317,0.147574,16.856173,0.534717
Pos58_221014_111_png_filaments,34346,3.207565,187.262526,0.838173,0.100275,15.545844,0.347488
Pos58_221014_112_png_filaments,32024,3.634820,192.488286,0.889696,0.000000,0.000000,0.000000
Pos58_221014_113_png_filaments,33579,3.300387,187.819801,0.834531,0.099397,16.871584,0.334770
Pos58_221014_114_png_filaments,31516,3.601529,190.078968,0.858489,0.000000,0.000000,0.000000
Pos58_221014_115_png_filaments,30550,3.418321,182.321167,0.863456,0.136969,18.307640,0.406613
Pos58_221014_116_png_filaments,30448,3.395268,181.401752,0.838873,0.056530,30.360133,0.214593
Pos58_221014_117_png_filaments,29012,2.951799,165.103883,0.825409,0.000000,0.000000,0.000000
Pos58_221014_118_png_filaments,29508,2.935910,166.060491,0.749867,0.186299,30.222415,0.628063
Pos58_221014_119_png_filaments,27471,4.111790,189.617213,0.823575,0.076527,13.846603,0.248877
Pos58_221014_120_png_filaments,28211,4.120650,192.361062,0.874378,0.090250,24.911706,0.347346
Pos58_221014_121_png_filaments,28963,4.229134,197.457011,0.903457,0.072213,31.716733,0.364519
Pos58_221014_122_png_filaments,27953,5.293776,217.031142,0.869929,0.062915,18.051501,0.163161
Pos58_221014_123_png_filaments,30662,4.115525,200.418554,0.840093,0.000000,0.000000,0.000000
Pos58_221014_124_png_filaments,32539,3.351679,186.319527,0.760691,0.074773,25.839686,0.321400
Pos58_221014_125_png_filaments,29358,4.083382,195.343201,0.871211,0.064041,19.366898,0.276606
Pos58_221014_126_png_filaments,32913,3.425112,189.428878,0.795531,0.095207,37.024299,0.387285
Pos58_221014_127_png_filaments,29313,4.052679,194.458217,0.838774,0.112870,18.838348,0.339063
