#filename,area,aspect_ratio,long_half_axis,order_parameter,of_mass_ratio,of_angle_diff,of_long_half_axis
Pos37_100914_000_png_filaments,25358,2.099017,130.163896,0.469388,0.911018,23.076218,0.817100
Pos37_100914_001_png_filaments,24276,2.278902,132.701689,0.582684,0.308185,57.183851,0.900956
Pos37_100914_002_png_filaments,24857,1.984478,125.306201,0.666886,0.357619,32.844697,0.930405
Pos37_100914_003_png_filaments,24456,1.881326,121.017953,0.547094,0.551192,34.436510,1.132532
Pos37_100914_004_png_filaments,25149,1.944724,124.771216,0.590474,0.468497,22.137636,1.033040
Pos37_100914_005_png_filaments,28644,1.835391,129.361843,0.535650,0.346382,10.938597,0.592864
Pos37_100914_006_png_filaments,26263,1.844090,124.161882,0.614156,0.269991,17.708216,0.692197
Pos37_100914_007_png_filaments,25925,1.808496,122.163993,0.629085,0.454901,25.003647,0.939366
Pos37_100914_008_png_filaments,25623,1.578369,113.460403,0.606101,0.407033,40.248259,1.001275
Pos37_100914_009_png_filaments,24463,1.853656,120.141898,0.647011,0.215546,36.565828,0.625405
Pos37_100914_010_png_filaments,24226,2.009342,124.478071,0.671375,0.493230,28.327460,0.964010
Pos37_100914_011_png_filaments,25374,2.030932,128.075842,0.632877,0.431455,24.954553,1.051127
Pos37_100914_012_png_filaments,25180,1.927926,124.307721,0.600469,0.949745,27.904484,1.146618
Pos37_100914_013_png_filaments,24473,1.964049,123.692916,0.610036,0.464835,28.700681,0.984869
Pos37_100914_014_png_filaments,25289,2.154761,131.701416,0.678428,0.155275,30.518080,0.537055
Pos37_100914_015_png_filaments,26309,2.037041,130.610207,0.593893,0.162062,33.313096,0.432091
Pos37_100914_016_png_filaments,27025,1.845118,125.985332,0.549949,0.110770,18.190878,0.330419
Pos37_100914_017_png_filaments,26365,1.899157,126.246511,0.504382,0.308028,23.276563,0.804151
Pos37_100914_018_png_filaments,26647,2.037436,131.459268,0.495734,0.637929,19.886547,1.034176
Pos37_100914_019_png_filaments,27431,2.249633,140.152781,0.471414,0.556187,28.405460,0.627156
Pos37_100914_020_png_filaments,28539,2.142004,139.493694,0.480421,0.917802,21.455466,1.133990
Pos37_100914_021_png_filaments,29253,2.248244,144.687825,0.563112,0.445478,24.606190,0.720787
Pos37_100914_022_png_filaments,28040,2.377022,145.656767,0.621004,0.740190,7.013342,0.912731
Pos37_100914_023_png_filaments,27589,2.336850,143.254562,0.546014,0.669150,25.073173,0.944092
Pos37_100914_024_png_filaments,27517,2.189800,138.493002,0.492164,0.686359,26.049233,0.960270
Pos37_100914_025_png_filaments,28340,2.137904,138.873405,0.517322,0.459591,11.271717,0.827014
Pos37_100914_026_png_filaments,27451,2.083766,134.936245,0.618439,0.212876,37.363738,0.639818
Pos37_100914_027_png_filaments,28318,1.933346,132.011311,0.546521,0.349820,16.325380,0.467865
Pos37_100914_028_png_filaments,29510,2.027401,138.000130,0.552212,0.787495,35.980323,0.687374
Pos37_100914_029_png_filaments,29887,1.886697,133.973006,0.543005,0.588185,35.531947,0.838836
Pos37_100914_030_png_filaments,33854,1.884974,142.522273,0.522336,0.549824,18.128614,0.875552
Pos37_100914_031_png_filaments,32399,1.823396,137.129649,0.524457,0.297772,33.247793,0.687473
Pos37_100914_032_png_filaments,31500,2.079817,144.408548,0.559917,0.212382,36.944056,0.537275
Pos37_100914_033_png_filaments,33986,2.448747,162.759762,0.640834,0.125928,29.473982,0.429088
Pos37_100914_034_png_filaments,32895,2.360097,157.200866,0.649157,0.778462,23.934106,0.601366
Pos37_100914_035_png_filaments,32702,2.106712,148.086273,0.627227,0.908744,27.290085,1.095935
Pos37_100914_036_png_filaments,34249,1.946993,145.690490,0.512555,0.563373,32.983036,1.216402
Pos37_100914_037_png_filaments,36800,1.732391,142.453109,0.575018,0.244759,26.993039,0.439152
Pos37_100914_038_png_filaments,35826,1.589769,134.645311,0.620419,0.362428,20.824544,0.544140
Pos37_100914_039_png_filaments,37831,1.860163,149.666456,0.548178,0.452441,24.197239,0.641817
Pos37_100914_040_png_filaments,34712,2.094786,152.136952,0.538199,0.326661,19.700506,0.396585
Pos37_100914_041_png_filaments,31653,2.017858,142.586301,0.499801,0.164246,14.394523,0.400886
Pos37_100914_042_png_filaments,31462,2.031595,142.638510,0.359353,0.509605,25.695431,0.928881
Pos37_100914_043_png_filaments,29111,1.876472,131.863521,0.329431,0.385269,35.223264,0.774260
Pos37_100914_044_png_filaments,30373,1.709062,128.542818,0.282271,0.245657,28.730858,0.746502
Pos37_100914_045_png_filaments,31125,1.538446,123.458464,0.116366,0.624301,23.279461,0.935595
Pos37_100914_046_png_filaments,32718,1.488309,124.498750,-0.078650,0.735100,16.855770,0.720274
Pos37_100914_047_png_filaments,30210,1.562611,122.581763,-0.071313,0.677936,29.130769,0.680817
Pos37_100914_048_png_filaments,27907,1.746524,124.557223,0.012275,0.959017,35.570156,0.875764
Pos37_100914_049_png_filaments,28624,1.919232,132.237296,0.173558,0.999214,28.123828,0.782771
Pos37_100914_050_png_filaments,33828,1.977582,145.925259,0.125139,0.398479,68.833079,0.389008
Pos37_100914_051_png_filaments,34992,1.593282,133.215810,0.158520,0.956288,42.512938,0.969189
Pos37_100914_052_png_filaments,32285,1.786541,135.497709,0.256399,0.387632,29.594925,0.602208
Pos37_100914_053_png_filaments,31857,1.942116,140.334704,0.348491,0.873389,17.612110,1.197648
Pos37_100914_054_png_filaments,32048,1.961552,141.457325,0.412901,0.461072,28.493205,0.609585
Pos37_100914_055_png_filaments,31291,1.971922,140.145659,0.469426,0.397114,23.137299,0.606521
Pos37_100914_056_png_filaments,33275,1.915033,142.420408,0.452918,0.231094,57.348279,0.658531
Pos37_100914_057_png_filaments,34325,1.677759,135.392661,0.448336,0.177803,26.047359,0.362594
Pos37_100914_058_png_filaments,33553,1.655760,132.980951,0.383793,0.274054,21.934674,0.355540
Pos37_100914_059_png_filaments,33035,1.894686,141.149986,0.465974,0.323268,27.822069,0.640832
Pos37_100914_060_png_filaments,33124,1.815554,138.356968,0.422067,0.276888,42.392627,0.923977
Pos37_100914_061_png_filaments,31084,1.877743,136.304938,0.528066,0.321477,10.451961,0.451096
Pos37_100914_062_png_filaments,30434,2.055480,141.111110,0.573132,0.171081,13.235776,0.397449
Pos37_100914_063_png_filaments,29038,1.857901,131.044771,0.544801,0.196551,11.502819,0.357827
Pos37_100914_064_png_filaments,30983,1.862103,135.515398,0.527648,0.103102,69.522986,0.515164
Pos37_100914_065_png_filaments,28389,1.749806,125.746255,0.508382,0.112936,10.180688,0.495866
Pos37_100914_066_png_filaments,30152,1.585938,123.374733,0.455524,0.184033,16.838594,0.337784
Pos37_100914_067_png_filaments,31649,1.656819,129.194073,0.437238,0.364667,25.750521,0.629598
Pos37_100914_068_png_filaments,32528,1.512009,125.121209,0.395035,0.903434,20.855535,1.092300
Pos37_100914_069_png_filaments,35662,1.362331,124.356712,0.362433,0.500231,13.223289,0.935332
Pos37_100914_070_png_filaments,36998,1.380010,127.483889,0.335332,0.490471,24.598168,0.939978
Pos37_100914_071_png_filaments,35395,1.411056,126.086371,0.372311,0.620501,33.310693,0.798617
Pos37_100914_072_png_filaments,35141,1.408999,125.541543,0.437313,0.374754,22.922299,0.708257
Pos37_100914_073_png_filaments,33508,1.455856,124.611615,0.504364,0.300166,15.809779,0.865077
Pos37_100914_074_png_filaments,32093,1.477152,122.840850,0.561050,0.527025,21.719152,0.813437
Pos37_100914_075_png_filaments,30353,1.564329,122.939069,0.535036,0.452755,23.145005,0.912097
Pos37_100914_076_png_filaments,29858,1.757791,129.252525,0.516666,0.544620,23.781641,0.991263
Pos37_100914_077_png_filaments,28645,2.195869,141.498778,0.631192,0.231770,18.700998,0.406408
Pos37_100914_078_png_filaments,29962,1.751003,129.227192,0.573528,0.418000,20.563978,0.556237
Pos37_100914_079_png_filaments,29002,1.641987,123.118664,0.556296,0.358371,27.761388,0.537489
Pos37_100914_080_png_filaments,27366,1.550710,116.224053,0.644521,0.676331,27.635615,1.045915
Pos37_100914_081_png_filaments,29041,1.290807,109.234922,0.595540,0.434900,31.737105,0.715438
Pos37_100914_082_png_filaments,27444,1.707541,122.133369,0.595725,0.658086,29.547798,0.953674
Pos37_100914_083_png_filaments,26432,1.866152,125.303610,0.577153,0.402240,29.801017,0.744627
Pos37_100914_084_png_filaments,26366,2.123213,133.488535,0.637221,0.300947,24.455695,0.433003
Pos37_100914_085_png_filaments,27350,2.273064,140.672615,0.634111,0.208860,25.207510,0.592529
Pos37_100914_086_png_filaments,27965,1.816506,127.160109,0.590289,0.480478,24.640497,0.701798
Pos37_100914_087_png_filaments,28296,1.858221,129.370801,0.589310,0.143398,48.474309,0.381288
Pos37_100914_088_png_filaments,30720,1.720760,129.716678,0.573061,0.221535,17.882170,0.634740
Pos37_100914_089_png_filaments,30683,1.628724,126.123995,0.592523,0.307200,20.676474,0.664740
Pos37_100914_090_png_filaments,30399,1.711143,128.676092,0.582078,0.101662,19.630920,0.441991
Pos37_100914_091_png_filaments,28161,1.769482,125.942460,0.663629,0.147035,33.554832,0.405094
