#filename,area,aspect_ratio,long_half_axis,order_parameter,of_mass_ratio,of_angle_diff,of_long_half_axis
Pos08_221014_000_png_filaments,71895,1.327860,174.321338,0.252563,0.102851,38.868562,0.486812
Pos08_221014_001_png_filaments,70908,1.381655,176.592594,0.176326,0.157958,30.755168,0.462479
Pos08_221014_002_png_filaments,73672,1.351326,178.014902,0.096452,0.088985,34.796270,0.617901
Pos08_221014_003_png_filaments,73175,1.367576,178.476961,0.111778,0.158728,32.495238,0.506402
Pos08_221014_004_png_filaments,72801,1.461624,184.039722,0.083746,0.129767,34.816687,0.467003
Pos08_221014_005_png_filaments,73092,1.386772,179.623237,0.063019,0.171364,39.998217,0.531585
Pos08_221014_006_png_filaments,73391,1.299452,174.231464,-0.012803,0.160820,35.701691,0.556626
Pos08_221014_007_png_filaments,76728,1.339479,180.871423,0.001519,0.138200,38.347454,0.478872
Pos08_221014_008_png_filaments,75923,1.302932,177.448617,-0.034208,0.145317,40.821799,0.518172
Pos08_221014_009_png_filaments,76049,1.213704,171.406863,0.003640,0.114156,41.017589,0.467976
Pos08_221014_010_png_filaments,79067,1.178159,172.196629,0.000490,0.097409,38.855524,0.442626
Pos08_221014_011_png_filaments,80846,1.220130,177.197416,0.021488,0.120127,38.598378,0.443645
Pos08_221014_012_png_filaments,78130,1.222161,174.340459,0.013595,0.071692,42.045946,0.468231
Pos08_221014_013_png_filaments,79464,1.213340,175.186861,0.080909,0.124946,47.149806,0.526441
Pos08_221014_014_png_filaments,76941,1.176613,169.754305,0.228985,0.072694,43.452493,0.557443
Pos08_221014_015_png_filaments,75326,1.181604,168.319135,0.334371,0.073549,38.350230,0.459897
Pos08_221014_016_png_filaments,76244,1.157574,167.610909,0.606116,0.043655,54.233526,0.425348
Pos08_221014_017_png_filaments,78969,1.194944,173.311411,0.790294,0.045554,54.328755,0.318869
Pos08_221014_018_png_filaments,79155,1.265660,178.575867,0.782951,0.049671,22.905377,0.384122
Pos08_221014_019_png_filaments,77049,1.311565,179.350865,0.781340,0.071270,28.740587,0.384364
Pos08_221014_020_png_filaments,79292,1.411362,188.737831,0.780227,0.042183,52.575520,0.438871
Pos08_221014_021_png_filaments,79810,1.320604,183.163959,0.780225,0.047901,46.667078,0.461814
Pos08_221014_022_png_filaments,80484,1.342612,185.462069,0.795514,0.059401,50.724963,0.424995
Pos08_221014_023_png_filaments,79465,1.349033,184.724412,0.812141,0.043161,48.349801,0.395815
Pos08_221014_024_png_filaments,79073,1.432434,189.878801,0.804275,0.039956,33.624068,0.352263
Pos08_221014_025_png_filaments,78432,1.372002,185.075563,0.811717,0.055315,29.151587,0.681401
Pos08_221014_026_png_filaments,77258,1.329188,180.796492,0.802202,0.049037,50.246529,0.432038
Pos08_221014_027_png_filaments,75643,1.366068,181.361707,0.828238,0.045212,48.579240,0.401463
Pos08_221014_028_png_filaments,78280,1.392895,186.298630,0.758075,0.059368,39.119589,0.399288
Pos08_221014_029_png_filaments,77403,1.389578,185.031395,0.771697,0.064968,44.846447,0.413771
Pos08_221014_030_png_filaments,77809,1.360959,183.595698,0.760240,0.040744,53.660000,0.388608
Pos08_221014_031_png_filaments,81304,1.340798,186.278484,0.753469,0.060078,53.492482,0.437359
Pos08_221014_032_png_filaments,80550,1.247221,178.825539,0.784553,0.065267,44.561015,0.573826
Pos08_221014_033_png_filaments,81485,1.182162,175.106551,0.733460,0.051429,41.540101,0.572985
Pos08_221014_034_png_filaments,81762,1.174863,174.861592,0.772427,0.146402,21.245057,0.815250
Pos08_221014_035_png_filaments,85186,1.076352,170.838731,0.695439,0.049951,31.711243,0.476381
Pos08_221014_036_png_filaments,84756,1.088358,171.354761,0.735007,0.166834,19.035703,0.525448
Pos08_221014_037_png_filaments,82707,1.119627,171.685208,0.706071,0.187780,19.813457,0.811316
Pos08_221014_038_png_filaments,84507,1.198637,179.562335,0.724158,0.039353,25.173333,0.412746
Pos08_221014_039_png_filaments,82269,1.159469,174.249982,0.716442,0.058955,20.082037,0.603584
Pos08_221014_040_png_filaments,87814,1.176628,181.353747,0.627003,0.160780,21.042717,0.736058
Pos08_221014_041_png_filaments,89774,1.205799,185.625574,0.589099,0.074829,16.889592,0.474739
Pos08_221014_042_png_filaments,90345,1.179849,184.200302,0.505291,0.109350,22.781134,0.538645
Pos08_221014_043_png_filaments,89824,1.149534,181.293473,0.316562,0.080640,30.175373,0.815360
Pos08_221014_044_png_filaments,89590,1.125938,179.189298,0.212269,0.217568,26.868758,0.905395
Pos08_221014_045_png_filaments,88224,1.158187,180.346525,0.156275,0.132912,30.879142,0.701974
Pos08_221014_046_png_filaments,91062,1.181984,185.097031,0.060849,0.123949,30.539997,0.680838
Pos08_221014_047_png_filaments,92119,1.123438,181.498995,0.026436,0.114823,25.881285,0.668976
Pos08_221014_048_png_filaments,89752,1.090697,176.522142,0.170819,0.146639,29.097855,0.651023
Pos08_221014_049_png_filaments,88785,1.093893,175.825671,0.475257,0.212794,26.353570,0.750767
Pos08_221014_050_png_filaments,89939,1.122109,179.232438,0.552741,0.208828,23.239590,0.731678
Pos08_221014_051_png_filaments,94879,1.221993,192.107567,0.629839,0.142555,27.376791,0.667521
Pos08_221014_052_png_filaments,95461,1.192769,190.377765,0.409176,0.194774,26.699495,0.713641
Pos08_221014_053_png_filaments,96886,1.235054,195.163478,0.127357,0.143208,29.068013,0.731294
Pos08_221014_054_png_filaments,94141,1.210161,190.430296,0.129689,0.196586,24.324689,0.692413
Pos08_221014_055_png_filaments,98252,1.216027,195.014710,0.071854,0.184273,24.756070,0.628593
Pos08_221014_056_png_filaments,98463,1.191361,193.233884,0.186036,0.175614,24.192131,0.452758
Pos08_221014_057_png_filaments,98448,1.294407,201.402074,0.374403,0.167626,24.937372,0.680227
Pos08_221014_058_png_filaments,97083,1.365613,205.428397,0.326725,0.207090,20.463283,0.665571
Pos08_221014_059_png_filaments,98762,1.437300,212.565958,0.342144,0.130233,26.215268,0.467888
Pos08_221014_060_png_filaments,97450,1.438605,211.245160,0.335532,0.180987,24.091497,0.566041
Pos08_221014_061_png_filaments,99280,1.461103,214.880182,0.344068,0.160264,22.787351,0.632505
Pos08_221014_062_png_filaments,102883,1.390892,213.424158,0.197526,0.155431,25.752248,0.571464
Pos08_221014_063_png_filaments,102356,1.356248,210.208983,0.312358,0.219038,20.524235,1.034270
Pos08_221014_064_png_filaments,101489,1.391028,211.983708,0.311026,0.129493,20.932178,0.400810
Pos08_221014_065_png_filaments,99144,1.365002,207.551045,0.328298,0.117891,20.289980,0.478056
Pos08_221014_066_png_filaments,101603,1.370025,210.495383,0.480961,0.129269,25.179514,0.592610
Pos08_221014_067_png_filaments,103067,1.405099,214.703114,0.545471,0.185154,18.951220,0.713855
