#filename,area,aspect_ratio,long_half_axis,order_parameter,of_mass_ratio,of_angle_diff,of_long_half_axis
Pos24_221014_000_png_filaments,59039,1.407039,162.610141,0.422041,0.446178,27.998992,1.101520
Pos24_221014_001_png_filaments,57682,1.411035,160.958572,0.526058,0.562311,30.539238,1.257381
Pos24_221014_002_png_filaments,60220,1.285733,156.989582,0.516470,0.430904,34.959932,1.114247
Pos24_221014_003_png_filaments,60020,1.444603,166.129713,0.536502,0.537147,28.546615,1.008861
Pos24_221014_004_png_filaments,61312,1.563255,174.667746,0.543664,0.485580,27.143267,1.020536
Pos24_221014_005_png_filaments,61986,1.436340,168.345106,0.496441,0.457298,27.104100,0.941326
Pos24_221014_006_png_filaments,64189,1.398161,169.018390,0.485041,0.289251,26.313413,0.638386
Pos24_221014_007_png_filaments,62958,1.558596,176.732859,0.499222,0.459808,24.362140,1.062571
Pos24_221014_008_png_filaments,62832,1.573114,177.376304,0.553467,0.480352,26.734227,0.736097
Pos24_221014_009_png_filaments,63392,1.344463,164.708767,0.505502,0.431720,23.976199,0.640941
Pos24_221014_010_png_filaments,62983,1.437197,169.744177,0.498456,0.223796,25.931483,0.611109
Pos24_221014_011_png_filaments,62957,1.566198,177.161932,0.579126,0.210279,25.829927,0.586246
Pos24_221014_012_png_filaments,64821,1.481783,174.853862,0.541320,0.329025,21.325275,0.676716
Pos24_221014_013_png_filaments,66144,1.488236,177.013420,0.585848,0.232264,16.111166,0.865913
Pos24_221014_014_png_filaments,66735,1.606554,184.735159,0.632646,0.132200,14.559644,0.404475
Pos24_221014_015_png_filaments,67713,1.534793,181.880440,0.577316,0.096258,21.709532,0.432882
Pos24_221014_016_png_filaments,67724,1.547945,182.672901,0.603266,0.134007,25.211698,0.876993
Pos24_221014_017_png_filaments,68243,1.533312,182.502738,0.596879,0.253172,21.426885,0.685184
Pos24_221014_018_png_filaments,68570,1.548033,183.815548,0.569662,0.241762,17.058334,0.739995
Pos24_221014_019_png_filaments,67710,1.646643,188.387115,0.607536,0.274006,25.620530,0.936343
Pos24_221014_020_png_filaments,67688,1.638251,187.875922,0.626497,0.212612,23.456050,0.715443
Pos24_221014_021_png_filaments,67121,1.571467,183.234355,0.628950,0.281782,33.212872,1.035369
Pos24_221014_022_png_filaments,68863,1.754621,196.114495,0.663729,0.185330,22.307882,0.875186
Pos24_221014_023_png_filaments,69555,1.616491,189.180289,0.634350,0.212093,16.020876,0.494146
Pos24_221014_024_png_filaments,69691,1.534341,184.490648,0.664278,0.223105,29.317720,1.074909
Pos24_221014_025_png_filaments,68694,1.779946,197.282189,0.709810,0.170230,24.597412,0.426251
Pos24_221014_026_png_filaments,70985,1.612807,190.897199,0.655206,0.262006,28.421635,0.661250
Pos24_221014_027_png_filaments,70998,1.660568,193.720889,0.671832,0.149731,30.154911,0.620001
Pos24_221014_028_png_filaments,69111,1.860139,202.288573,0.675739,0.098275,19.223329,0.491042
Pos24_221014_029_png_filaments,68965,1.912278,204.887257,0.704184,0.231025,20.201183,0.862915
Pos24_221014_030_png_filaments,69234,1.837194,201.215894,0.631291,0.151533,30.064368,0.350820
Pos24_221014_031_png_filaments,71155,1.710554,196.832210,0.706569,0.089139,21.211914,0.662479
Pos24_221014_032_png_filaments,70881,1.875377,205.699991,0.687874,0.146598,30.501461,0.637271
Pos24_221014_033_png_filaments,69849,1.965436,209.042510,0.703077,0.112747,13.828693,0.449068
Pos24_221014_034_png_filaments,71472,1.851196,205.219787,0.693149,0.127809,27.655025,0.502405
Pos24_221014_035_png_filaments,69731,1.817023,200.825206,0.721027,0.164738,20.794950,0.896340
Pos24_221014_036_png_filaments,70393,1.937045,208.333761,0.721502,0.102685,34.750866,0.455522
Pos24_221014_037_png_filaments,73609,1.759319,203.031217,0.668919,0.124608,30.342876,0.649437
Pos24_221014_038_png_filaments,72266,1.748533,200.552919,0.667549,0.157026,26.582092,0.397540
Pos24_221014_039_png_filaments,70471,1.915467,207.284876,0.685492,0.122553,23.223772,0.578295
Pos24_221014_040_png_filaments,73741,1.892860,210.784572,0.733326,0.165907,20.326638,0.515276
Pos24_221014_041_png_filaments,73345,1.738144,201.443471,0.683170,0.157679,37.639843,0.676804
Pos24_221014_042_png_filaments,71600,1.844316,205.021422,0.684946,0.132542,22.439585,0.481730
Pos24_221014_043_png_filaments,71583,1.904818,208.332370,0.735482,0.113383,20.379644,0.426137
Pos24_221014_044_png_filaments,70840,1.847596,204.111674,0.715821,0.196268,17.021542,0.615551
Pos24_221014_045_png_filaments,73163,1.764854,202.733355,0.705273,0.233830,20.129459,0.579712
Pos24_221014_046_png_filaments,72921,1.844769,206.929480,0.706882,0.203690,20.092574,0.559247
Pos24_221014_047_png_filaments,73960,1.777978,204.591085,0.686381,0.115061,16.896228,0.545824
Pos24_221014_048_png_filaments,73896,1.926393,212.866821,0.687610,0.140342,21.741463,0.497642
Pos24_221014_049_png_filaments,71646,1.844160,205.078596,0.665400,0.242670,25.583642,0.800666
Pos24_221014_050_png_filaments,74267,1.979684,216.332087,0.709774,0.112857,19.035242,0.489856
Pos24_221014_051_png_filaments,72937,1.852032,207.359174,0.731520,0.239011,27.661539,0.839006
Pos24_221014_052_png_filaments,74446,1.820558,207.705505,0.735250,0.140317,30.018638,0.884540
Pos24_221014_053_png_filaments,76260,1.850836,211.961719,0.717841,0.123851,23.889379,0.331245
Pos24_221014_054_png_filaments,76573,1.823899,210.844990,0.800444,0.093397,32.401881,0.586432
