#filename,area,aspect_ratio,long_half_axis,order_parameter,of_mass_ratio,of_angle_diff,of_long_half_axis
Pos30_100914_000_png_filaments,22278,1.394059,99.426863,0.440338,0.857307,24.708057,0.899982
Pos30_100914_001_png_filaments,23027,1.260486,96.119777,0.377054,0.556401,24.822578,0.947186
Pos30_100914_002_png_filaments,23682,1.264667,97.638780,0.408286,0.466273,27.587106,0.902888
Pos30_100914_003_png_filaments,25601,1.305894,103.159087,0.252267,0.605933,74.405866,0.688777
Pos30_100914_004_png_filaments,26098,1.311708,104.387202,0.318228,0.815799,29.484737,1.014363
Pos30_100914_005_png_filaments,27367,1.564006,116.723383,0.515699,0.510421,35.173544,0.847371
Pos30_100914_006_png_filaments,25080,2.396175,138.308253,0.577531,0.381585,26.639042,0.756162
Pos30_100914_007_png_filaments,27978,2.771547,157.106632,0.571977,0.156970,21.059316,0.503797
Pos30_100914_008_png_filaments,26311,2.584059,147.110934,0.615904,0.199621,40.045685,0.712457
Pos30_100914_009_png_filaments,28555,2.343321,145.942586,0.606498,0.318897,21.489144,0.703891
Pos30_100914_010_png_filaments,30632,2.015285,140.178360,0.526956,0.597596,20.049614,0.668686
Pos30_100914_011_png_filaments,30891,2.158873,145.698337,0.590592,0.758176,21.449085,1.166667
Pos30_100914_012_png_filaments,28054,2.514766,149.855004,0.624341,0.275200,15.441682,0.568740
Pos30_100914_013_png_filaments,28231,2.941955,162.594633,0.667011,0.545780,20.172794,0.802371
Pos30_100914_014_png_filaments,29766,2.549705,155.428362,0.673780,0.299566,18.265012,0.575186
Pos30_100914_015_png_filaments,31384,2.315173,152.079590,0.594880,0.152656,21.274096,0.549152
Pos30_100914_016_png_filaments,30816,2.447431,154.941738,0.659963,0.106505,48.943694,0.406982
Pos30_100914_017_png_filaments,31115,2.606041,160.657346,0.694059,0.076201,25.218548,0.287733
Pos30_100914_018_png_filaments,30600,2.467343,155.024571,0.751324,0.122635,15.227512,0.378066
Pos30_100914_019_png_filaments,30673,2.682851,161.845812,0.780525,0.000000,0.000000,0.000000
Pos30_100914_020_png_filaments,32206,2.714135,166.805044,0.736574,0.070209,39.019304,0.321796
Pos30_100914_021_png_filaments,33264,2.607035,166.144408,0.738695,0.058267,74.204721,0.400912
Pos30_100914_022_png_filaments,29567,2.604328,156.558457,0.785798,0.000000,0.000000,0.000000
Pos30_100914_023_png_filaments,30407,2.707124,161.869835,0.782382,0.087383,14.575515,0.251126
Pos30_100914_024_png_filaments,29094,2.892300,163.662224,0.847873,0.097940,11.541265,0.229583
Pos30_100914_025_png_filaments,28139,2.871992,160.387680,0.767086,0.000000,0.000000,0.000000
Pos30_100914_026_png_filaments,30202,2.974177,169.093269,0.737819,0.088651,36.656609,0.517397
Pos30_100914_027_png_filaments,32482,3.065480,178.031023,0.714119,0.125324,21.536257,0.278164
Pos30_100914_028_png_filaments,31794,2.969559,173.357896,0.695170,0.121472,11.852082,0.395893
Pos30_100914_029_png_filaments,32620,2.722717,168.138935,0.654892,0.000000,0.000000,0.000000
Pos30_100914_030_png_filaments,32078,2.880457,171.498135,0.566468,0.141443,47.621183,0.673483
Pos30_100914_031_png_filaments,32041,2.992763,174.708589,0.706333,0.080348,18.829979,0.273466
Pos30_100914_032_png_filaments,31832,2.769709,167.522867,0.722738,0.000000,0.000000,0.000000
Pos30_100914_033_png_filaments,30546,2.945029,169.218182,0.789122,0.093684,24.254447,0.510397
Pos30_100914_034_png_filaments,34945,2.900151,179.608915,0.697470,0.000000,0.000000,0.000000
Pos30_100914_035_png_filaments,34300,2.762340,173.664355,0.750088,0.209481,15.227547,0.464674
Pos30_100914_036_png_filaments,34556,2.550541,167.495425,0.735264,0.140606,13.772777,0.351171
Pos30_100914_037_png_filaments,31782,2.731775,166.240998,0.713177,0.114931,9.231912,0.271509
Pos30_100914_038_png_filaments,31446,2.610069,161.634387,0.731341,0.139069,13.346426,0.491895
Pos30_100914_039_png_filaments,33730,2.299744,157.135018,0.693152,0.110934,26.897637,0.621085
Pos30_100914_040_png_filaments,29118,3.149284,170.848727,0.798534,0.000000,0.000000,0.000000
Pos30_100914_041_png_filaments,28567,3.271731,172.482951,0.809751,0.244358,14.871024,0.403588
Pos30_100914_042_png_filaments,28790,3.340017,174.952533,0.745054,0.000000,0.000000,0.000000
Pos30_100914_043_png_filaments,29586,2.967214,167.163950,0.713247,0.248345,24.316661,0.703686
Pos30_100914_044_png_filaments,30314,3.152256,174.404395,0.699616,0.137169,16.017515,0.308987
Pos30_100914_045_png_filaments,28551,3.458535,177.289009,0.729025,0.114300,24.895230,0.386824
Pos30_100914_046_png_filaments,29958,2.947176,167.642646,0.774310,0.098569,26.483070,0.387607
Pos30_100914_047_png_filaments,30387,3.618095,187.072073,0.805859,0.000000,0.000000,0.000000
Pos30_100914_048_png_filaments,30865,3.312617,180.403025,0.792441,0.089413,36.479353,0.282962
Pos30_100914_049_png_filaments,27914,3.616721,179.264215,0.845306,0.000000,0.000000,0.000000
Pos30_100914_050_png_filaments,29548,3.347903,177.449811,0.784633,0.106130,20.309820,0.338973
