#filename,area,aspect_ratio,long_half_axis,order_parameter,of_mass_ratio,of_angle_diff,of_long_half_axis
Pos35_100914_000_png_filaments,36200,1.497389,131.355017,0.345912,0.656603,37.210129,0.996015
Pos35_100914_001_png_filaments,35935,1.674931,138.414742,0.440920,0.351508,35.036447,0.646596
Pos35_100914_002_png_filaments,36211,1.444758,129.045503,0.312802,0.578489,27.206599,0.883193
Pos35_100914_003_png_filaments,35738,1.329470,122.978575,0.261395,0.761612,23.436224,0.823971
Pos35_100914_004_png_filaments,35529,1.266530,119.680748,0.166733,0.529678,84.834899,0.937409
Pos35_100914_005_png_filaments,37073,1.240393,120.985572,0.263612,0.525471,32.350883,1.007269
Pos35_100914_006_png_filaments,38227,1.214906,121.585423,0.261856,0.657442,36.312230,1.055425
Pos35_100914_007_png_filaments,37361,1.112547,115.025331,0.167373,0.622789,33.162032,1.157536
Pos35_100914_008_png_filaments,37646,1.157863,117.791260,0.134633,0.477865,24.279080,0.982720
Pos35_100914_009_png_filaments,38396,1.171867,119.676041,0.129038,0.299289,32.898329,0.923941
Pos35_100914_010_png_filaments,39089,1.230381,123.729184,0.288259,0.765087,20.401760,0.713704
Pos35_100914_011_png_filaments,40012,1.255571,126.456405,0.278194,0.372413,21.842265,0.497795
Pos35_100914_012_png_filaments,42041,1.213135,127.413706,0.230487,0.247288,68.183362,0.604832
Pos35_100914_013_png_filaments,41888,1.126283,122.544448,0.108965,0.581421,80.940526,0.788768
Pos35_100914_014_png_filaments,40516,1.182464,123.490147,0.183204,0.827669,21.373152,1.192253
Pos35_100914_015_png_filaments,41182,1.161852,123.411089,0.209239,0.426875,82.394526,0.748969
Pos35_100914_016_png_filaments,41446,1.166367,124.046349,0.194560,0.326875,80.935914,0.846958
Pos35_100914_017_png_filaments,42694,1.186785,126.997306,0.094327,0.526952,45.452214,1.054146
Pos35_100914_018_png_filaments,43847,1.199279,129.376417,0.225779,0.390105,31.938732,0.962722
Pos35_100914_019_png_filaments,43036,1.251913,130.956810,0.279294,0.250365,47.506164,0.919972
Pos35_100914_020_png_filaments,43772,1.294612,134.305275,0.285403,0.415764,63.020496,1.113033
Pos35_100914_021_png_filaments,44658,1.331583,137.581113,0.208071,0.710975,25.978917,0.926193
Pos35_100914_022_png_filaments,45641,1.348768,139.981700,0.243588,0.509613,69.856988,0.960859
Pos35_100914_023_png_filaments,45556,1.327882,138.764251,0.162339,0.729433,66.755468,0.677393
Pos35_100914_024_png_filaments,46629,1.289555,138.348052,0.131020,0.916844,81.472538,1.019577
Pos35_100914_025_png_filaments,45741,1.215533,133.033576,0.081220,0.300888,81.230885,0.965288
Pos35_100914_026_png_filaments,46729,1.174661,132.182688,0.131150,0.800740,26.610210,0.982259
Pos35_100914_027_png_filaments,46558,1.186001,132.575950,0.118564,0.393998,29.765833,1.028992
Pos35_100914_028_png_filaments,46628,1.154918,130.925437,0.119544,0.971141,37.097894,0.955932
Pos35_100914_029_png_filaments,47269,1.115262,129.539352,0.141230,0.942861,61.551153,0.841759
Pos35_100914_030_png_filaments,47311,1.105232,129.012815,0.150013,0.594025,66.776662,1.097175
Pos35_100914_031_png_filaments,46617,1.110762,128.383062,0.008846,0.846798,68.326208,1.007053
Pos35_100914_032_png_filaments,48374,1.107063,130.562131,0.054686,0.865125,83.220815,0.701682
Pos35_100914_033_png_filaments,50687,1.122385,134.568770,0.025387,0.675728,71.341177,1.184582
Pos35_100914_034_png_filaments,50455,1.145884,135.658651,0.101918,0.749705,28.447863,0.981045
Pos35_100914_035_png_filaments,49411,1.159849,135.063379,0.115738,0.938673,37.429480,1.166566
Pos35_100914_036_png_filaments,50454,1.129858,134.705335,0.166033,0.833309,38.708003,1.013096
Pos35_100914_037_png_filaments,51002,1.161126,137.296144,0.104568,0.907094,77.028472,0.903955
Pos35_100914_038_png_filaments,51652,1.235311,142.513756,0.160381,0.864955,59.966764,0.687879
Pos35_100914_039_png_filaments,54106,1.299741,149.615361,0.251927,0.368520,33.758418,0.709361
Pos35_100914_040_png_filaments,52471,1.200448,141.597768,0.288937,0.442151,38.864213,0.730065
Pos35_100914_041_png_filaments,53738,1.170279,141.485039,0.322048,0.951063,40.339835,0.824695
Pos35_100914_042_png_filaments,54403,1.208333,144.653786,0.328763,0.515301,41.433760,0.663243
Pos35_100914_043_png_filaments,52472,1.302959,147.521135,0.367089,0.547245,34.114922,0.733154
Pos35_100914_044_png_filaments,55552,1.362242,155.203691,0.340069,0.642064,34.231630,0.877663
Pos35_100914_045_png_filaments,56722,1.352748,156.282115,0.344555,0.513901,23.874363,0.741870
Pos35_100914_046_png_filaments,57251,1.289725,153.308121,0.305999,0.329545,52.041498,0.965237
Pos35_100914_047_png_filaments,57858,1.280438,153.562809,0.311749,0.259016,44.439115,0.911691
Pos35_100914_048_png_filaments,58401,1.283582,154.471020,0.338794,0.664073,22.983262,0.973695
Pos35_100914_049_png_filaments,56892,1.324445,154.870117,0.339952,0.674796,26.775525,1.125253
Pos35_100914_050_png_filaments,55893,1.339612,154.380800,0.390397,0.641279,16.521739,0.797725
Pos35_100914_051_png_filaments,55303,1.319721,152.419479,0.350138,0.294945,49.217461,0.804738
Pos35_100914_052_png_filaments,54956,1.328438,152.441518,0.412429,0.448099,28.168699,0.989585
Pos35_100914_053_png_filaments,56309,1.364097,156.363937,0.392403,0.163926,24.526667,0.772568
Pos35_100914_054_png_filaments,55890,1.420000,158.941127,0.396539,0.359666,39.480676,0.929346
Pos35_100914_055_png_filaments,56920,1.469335,163.161587,0.437822,0.317245,39.387171,0.825118
Pos35_100914_056_png_filaments,56157,1.390570,157.660696,0.377669,0.305823,44.841145,0.947248
Pos35_100914_057_png_filaments,56716,1.356610,156.496766,0.456407,0.414625,28.690457,0.984807
Pos35_100914_058_png_filaments,55522,1.411341,157.933257,0.428596,0.317781,39.216665,0.928933
Pos35_100914_059_png_filaments,54532,1.480215,160.292490,0.499200,0.322615,33.238187,0.789718
Pos35_100914_060_png_filaments,54440,1.533864,163.033761,0.500416,0.366856,33.190806,0.905849
Pos35_100914_061_png_filaments,53820,1.571488,164.078790,0.486040,0.286377,33.869558,0.705959
Pos35_100914_062_png_filaments,53334,1.536416,161.503356,0.426164,0.307800,47.202778,0.725752
Pos35_100914_063_png_filaments,52909,1.517205,159.849754,0.448574,0.254442,47.426158,0.797311
Pos35_100914_064_png_filaments,55281,1.546823,164.980767,0.450015,0.265678,40.627549,0.636054
Pos35_100914_065_png_filaments,55016,1.599187,167.347486,0.535601,0.245246,24.046004,0.610979
Pos35_100914_066_png_filaments,55593,1.648589,170.801357,0.536644,0.244841,25.271187,0.671370
Pos35_100914_067_png_filaments,53935,1.631467,167.359184,0.540509,0.253108,23.924957,0.721478
Pos35_100914_068_png_filaments,54111,1.615684,166.819208,0.553038,0.474269,16.157181,1.333264
Pos35_100914_069_png_filaments,53699,1.546484,162.585150,0.563578,0.270412,27.755881,0.749275
Pos35_100914_070_png_filaments,53461,1.517480,160.696008,0.547013,0.332192,18.205858,1.184469
Pos35_100914_071_png_filaments,53957,1.511458,161.119090,0.560078,0.281893,30.055665,1.004487
Pos35_100914_072_png_filaments,55218,1.475491,161.039970,0.549188,0.161600,55.407186,0.585773
Pos35_100914_073_png_filaments,54674,1.463291,159.580873,0.545570,0.232206,20.185916,0.665966
Pos35_100914_074_png_filaments,54781,1.455415,159.306488,0.562841,0.226345,28.757079,0.634104
Pos35_100914_075_png_filaments,53475,1.477761,158.599772,0.586579,0.174936,30.680121,0.580102
Pos35_100914_076_png_filaments,52818,1.505152,159.076570,0.599623,0.258756,28.616617,0.607986
Pos35_100914_077_png_filaments,53020,1.497985,159.000561,0.553205,0.159240,23.538639,0.514692
Pos35_100914_078_png_filaments,54311,1.485428,160.248792,0.547220,0.160250,56.850228,0.550577
Pos35_100914_079_png_filaments,54163,1.471264,159.265505,0.545299,0.184920,47.280870,0.609010
Pos35_100914_080_png_filaments,55580,1.450400,160.187355,0.514566,0.345081,20.787233,1.019415
Pos35_100914_081_png_filaments,55357,1.390628,156.536933,0.538546,0.221963,13.097470,0.629260
Pos35_100914_082_png_filaments,57546,1.399512,160.110918,0.525718,0.277391,53.425948,0.961015
Pos35_100914_083_png_filaments,55543,1.460244,160.676530,0.604141,0.166504,20.635742,0.566035
Pos35_100914_084_png_filaments,54881,1.495814,161.649687,0.587048,0.275476,46.241991,0.836365
Pos35_100914_085_png_filaments,55625,1.537312,164.983717,0.639014,0.160683,50.030854,0.541969
Pos35_100914_086_png_filaments,55828,1.562434,166.629518,0.631984,0.139452,49.708221,0.430117
Pos35_100914_087_png_filaments,55843,1.579430,167.555861,0.598120,0.245652,20.903558,0.762119
Pos35_100914_088_png_filaments,56663,1.604541,170.117994,0.647869,0.196470,38.146919,0.755632
