#filename,area,aspect_ratio,long_half_axis,order_parameter,of_mass_ratio,of_angle_diff,of_long_half_axis
Pos32_221014_000_png_filaments,35425,2.125546,154.815787,0.811594,0.301412,20.520854,0.515545
Pos32_221014_001_png_filaments,36917,2.082713,156.441862,0.745881,0.286456,14.747661,0.451157
Pos32_221014_002_png_filaments,39419,1.808498,150.638811,0.786202,0.195685,16.562249,0.515469
Pos32_221014_003_png_filaments,40159,1.704130,147.593716,0.822469,0.117320,16.684220,0.409890
Pos32_221014_004_png_filaments,35373,1.776936,141.448030,0.724404,0.135442,27.457009,0.497430
Pos32_221014_005_png_filaments,35498,1.953741,148.580050,0.702208,0.000000,0.000000,0.000000
Pos32_221014_006_png_filaments,37641,2.210084,162.727154,0.763973,0.553875,22.486397,1.092152
Pos32_221014_007_png_filaments,36965,2.170409,159.805311,0.810785,0.080363,11.263220,0.320302
Pos32_221014_008_png_filaments,35354,2.151388,155.597893,0.835325,0.130466,17.942846,0.348427
Pos32_221014_009_png_filaments,34478,2.384249,161.760284,0.773109,0.163282,13.137906,0.354926
Pos32_221014_010_png_filaments,36320,2.356959,165.072222,0.780680,0.265283,20.497519,0.619296
Pos32_221014_011_png_filaments,36535,2.540035,171.869759,0.812541,0.000000,0.000000,0.000000
Pos32_221014_012_png_filaments,36508,2.573568,172.936596,0.809254,0.040495,41.695936,0.393917
Pos32_221014_013_png_filaments,41145,2.582626,183.913816,0.801534,0.067118,11.427931,0.442225
Pos32_221014_014_png_filaments,39951,2.595056,181.661233,0.805182,0.077833,26.368103,0.411320
Pos32_221014_015_png_filaments,37671,2.739262,181.236399,0.844281,0.079406,5.197046,0.185285
Pos32_221014_016_png_filaments,39126,2.608142,180.228473,0.822518,0.000000,0.000000,0.000000
Pos32_221014_017_png_filaments,39542,2.748406,185.992239,0.838155,0.000000,0.000000,0.000000
Pos32_221014_018_png_filaments,41771,2.576269,185.079408,0.777125,0.000000,0.000000,0.000000
Pos32_221014_019_png_filaments,40372,2.706173,186.484600,0.747299,0.134515,22.934651,0.344666
