#filename,area,aspect_ratio,long_half_axis,order_parameter,of_mass_ratio,of_angle_diff,of_long_half_axis
Pos00_261114_000_png_filaments,56804,1.245073,150.041684,-0.024151,0.958936,27.636935,1.580241
Pos00_261114_001_png_filaments,57188,1.222196,149.158479,0.037663,0.920378,83.285788,0.627049
Pos00_261114_002_png_filaments,59073,1.244870,152.996528,0.057026,0.939308,29.580363,1.020982
Pos00_261114_003_png_filaments,59936,1.276410,156.050096,0.129874,0.901021,60.269321,1.403579
Pos00_261114_004_png_filaments,61586,1.201472,153.469786,0.046193,0.685825,38.360356,0.860290
Pos00_261114_005_png_filaments,60673,1.161837,149.794338,0.070751,0.676210,35.271478,0.731469
Pos00_261114_006_png_filaments,59156,1.108614,144.482298,-0.015268,0.747264,41.721313,0.777962
Pos00_261114_007_png_filaments,57078,1.081238,140.158708,-0.010310,0.826115,43.863448,1.086438
Pos00_261114_008_png_filaments,57185,1.051567,138.351732,0.004114,0.733836,33.158680,0.854189
Pos00_261114_009_png_filaments,54862,1.061726,136.165507,-0.069048,0.806577,55.185800,1.293644
Pos00_261114_010_png_filaments,50330,1.094676,132.428459,-0.061106,0.961065,30.030303,0.732665
Pos00_261114_011_png_filaments,48599,1.064772,128.341479,0.017841,0.929748,72.926237,0.737547
Pos00_261114_012_png_filaments,49024,1.079927,129.815525,0.058571,0.920512,81.454103,0.746889
Pos00_261114_013_png_filaments,49502,1.159261,135.153422,0.133923,0.718815,55.145844,0.683526
Pos00_261114_014_png_filaments,51572,1.233113,142.276603,0.115052,0.744878,45.937597,1.286274
Pos00_261114_015_png_filaments,55413,1.212175,146.222281,0.146753,0.713138,55.039472,0.934010
Pos00_261114_016_png_filaments,57044,1.340744,156.028157,0.283570,0.797849,39.310502,1.457515
Pos00_261114_017_png_filaments,57625,1.496667,165.688789,0.348602,0.790410,41.031125,1.108859
Pos00_261114_018_png_filaments,57597,1.602618,171.411518,0.444135,0.699513,29.689785,0.979683
Pos00_261114_019_png_filaments,58932,1.631145,174.923008,0.439993,0.691747,33.004424,1.108429
Pos00_261114_020_png_filaments,57025,1.436779,161.492625,0.319667,0.668841,35.129963,1.030964
Pos00_261114_021_png_filaments,60225,1.336701,160.077614,0.301143,0.528546,40.535265,0.786067
Pos00_261114_022_png_filaments,60966,1.317749,159.913549,0.276031,0.501402,44.600886,0.836923
