#filename,area,aspect_ratio,long_half_axis,order_parameter,of_mass_ratio,of_angle_diff,of_long_half_axis
Pos15_300115_000_png_filaments,106757,1.158264,198.393310,0.362130,0.301579,19.386764,0.994512
Pos15_300115_001_png_filaments,109334,1.160789,200.992255,0.379380,0.240431,25.845671,0.467845
Pos15_300115_002_png_filaments,112235,1.162712,203.809909,0.370773,0.165095,24.579334,0.452463
Pos15_300115_003_png_filaments,115356,1.153076,205.766241,0.384321,0.181898,32.539133,0.877261
Pos15_300115_004_png_filaments,113397,1.185278,206.840680,0.447997,0.137166,19.935572,0.358571
Pos15_300115_005_png_filaments,115028,1.230204,212.234222,0.453271,0.193752,34.327155,0.684714
Pos15_300115_006_png_filaments,114214,1.223813,210.931900,0.491657,0.176945,36.522389,0.669781
Pos15_300115_007_png_filaments,117900,1.257932,217.275395,0.473309,0.181304,19.636926,0.472798
Pos15_300115_008_png_filaments,121356,1.285952,222.878445,0.497903,0.419590,30.972919,1.037793
Pos15_300115_009_png_filaments,121190,1.304540,224.329896,0.545511,0.266109,30.830503,1.266855
Pos15_300115_010_png_filaments,121873,1.312588,225.653996,0.589595,0.109179,30.997960,0.605738
Pos15_300115_011_png_filaments,124003,1.320350,228.289372,0.626341,0.068614,32.066250,0.628471
Pos15_300115_012_png_filaments,120793,1.292256,222.905213,0.594296,0.097752,30.103300,0.902132
Pos15_300115_013_png_filaments,120894,1.287969,222.628183,0.642924,0.074821,33.862829,0.419766
Pos15_300115_014_png_filaments,120569,1.320846,225.148462,0.616259,0.120080,26.392421,0.988593
Pos15_300115_015_png_filaments,118073,1.339031,224.334298,0.639379,0.130058,27.033462,0.979433
Pos15_300115_016_png_filaments,115119,1.432721,229.128641,0.655308,0.053273,28.351312,0.485615
Pos15_300115_017_png_filaments,115933,1.454434,231.673100,0.680795,0.067018,33.300216,0.426288
Pos15_300115_018_png_filaments,116189,1.492292,234.927834,0.726142,0.106166,26.692185,0.800705
Pos15_300115_019_png_filaments,116769,1.483962,234.855229,0.694934,0.061887,26.788676,0.553833
Pos15_300115_020_png_filaments,119927,1.559847,244.019509,0.690772,0.148117,22.531911,0.443328
