#filename,area,aspect_ratio,long_half_axis,order_parameter,of_mass_ratio,of_angle_diff,of_long_half_axis
Pos27_040215_000_png_filaments,68468,1.377080,173.240117,0.662020,0.091844,16.459018,0.308583
Pos27_040215_001_png_filaments,69913,1.370785,174.658089,0.692665,0.069654,45.244944,0.333208
Pos27_040215_002_png_filaments,70074,1.428976,178.531965,0.699232,0.102629,43.766795,0.870281
Pos27_040215_003_png_filaments,68904,1.478866,180.099162,0.775141,0.085725,17.233076,0.759112
Pos27_040215_004_png_filaments,68450,1.466103,178.728590,0.729382,0.077503,42.352402,0.498315
Pos27_040215_005_png_filaments,67958,1.473811,178.552631,0.698695,0.083189,42.299157,0.493756
Pos27_040215_006_png_filaments,68396,1.504128,180.960094,0.716866,0.080040,12.402315,0.504043
Pos27_040215_007_png_filaments,67729,1.535058,181.917630,0.703072,0.076168,39.258886,0.538586
Pos27_040215_008_png_filaments,67675,1.536871,181.952448,0.710687,0.093470,34.379841,0.682414
Pos27_040215_009_png_filaments,67708,1.519900,180.989159,0.703930,0.107523,33.642258,0.565090
Pos27_040215_010_png_filaments,68201,1.494814,180.141598,0.680247,0.164516,33.071062,0.863924
Pos27_040215_011_png_filaments,69407,1.460644,179.638280,0.681891,0.134945,30.657455,0.785832
Pos27_040215_012_png_filaments,68173,1.340627,170.563165,0.586224,0.112507,29.780233,0.827167
Pos27_040215_013_png_filaments,66806,1.332427,168.327281,0.672925,0.120330,38.014542,0.951685
Pos27_040215_014_png_filaments,65780,1.325880,166.618840,0.674420,0.243961,33.045564,0.987796
Pos27_040215_015_png_filaments,65828,1.346283,167.957180,0.694233,0.144766,28.383554,0.805946
Pos27_040215_016_png_filaments,66733,1.365431,170.306125,0.706822,0.083629,26.725241,0.463195
Pos27_040215_017_png_filaments,66773,1.379201,171.214006,0.707280,0.139102,29.949122,0.548697
Pos27_040215_018_png_filaments,66156,1.380348,170.491989,0.685455,0.198316,25.730769,0.628078
Pos27_040215_019_png_filaments,66153,1.384546,170.747176,0.713315,0.091940,31.710549,0.638964
Pos27_040215_020_png_filaments,66627,1.413455,173.137517,0.692193,0.096516,19.030910,0.269699
Pos27_040215_021_png_filaments,67002,1.401333,172.877956,0.669417,0.106525,17.530686,0.604325
Pos27_040215_022_png_filaments,67868,1.394246,173.551068,0.656647,0.267858,21.850427,0.778868
Pos27_040215_023_png_filaments,67931,1.373994,172.365953,0.645866,0.165868,28.664095,0.664829
Pos27_040215_024_png_filaments,67109,1.356126,170.202317,0.630983,0.126138,28.076694,0.435415
Pos27_040215_025_png_filaments,67124,1.374932,171.397541,0.635433,0.097069,28.559615,0.463204
Pos27_040215_026_png_filaments,68662,1.408149,175.431506,0.643540,0.171686,44.844762,0.565631
Pos27_040215_027_png_filaments,70906,1.365783,175.572869,0.603061,0.096693,24.806493,0.570001
Pos27_040215_028_png_filaments,71439,1.402819,178.604981,0.626089,0.149598,21.818497,0.711243
Pos27_040215_029_png_filaments,70294,1.376156,175.476121,0.640999,0.122726,36.438882,0.482234
Pos27_040215_030_png_filaments,71486,1.374929,176.878765,0.643874,0.159921,20.460494,0.598304
Pos27_040215_031_png_filaments,72875,1.414730,181.155335,0.614545,0.137166,28.630952,0.463500
Pos27_040215_032_png_filaments,71110,1.331881,173.629340,0.610098,0.097690,55.353056,0.399230
Pos27_040215_033_png_filaments,71529,1.350378,175.345174,0.636337,0.115182,39.513563,0.554688
Pos27_040215_034_png_filaments,72348,1.309676,173.668184,0.608955,0.157877,19.098068,0.835732
Pos27_040215_035_png_filaments,72529,1.317160,174.381406,0.588149,0.174109,31.163814,0.641800
Pos27_040215_036_png_filaments,72762,1.294108,173.126136,0.598477,0.220252,23.256296,0.796885
Pos27_040215_037_png_filaments,73182,1.340458,176.707021,0.624021,0.142682,35.491360,0.583420
Pos27_040215_038_png_filaments,73375,1.367295,178.702337,0.622249,0.081850,57.061528,0.336901
Pos27_040215_039_png_filaments,73862,1.337235,177.312544,0.620187,0.088406,29.204071,0.361877
Pos27_040215_040_png_filaments,73837,1.335173,177.145798,0.583513,0.093038,23.951719,0.410326
Pos27_040215_041_png_filaments,73712,1.357278,178.454936,0.606660,0.071872,58.847691,0.303394
Pos27_040215_042_png_filaments,73330,1.360339,178.192524,0.609897,0.100878,30.484424,0.310220
