#filename,area,aspect_ratio,long_half_axis,order_parameter,of_mass_ratio,of_angle_diff,of_long_half_axis
Pos41_110215_000_png_filaments,40028,1.094237,118.076292,-0.049750,0.304598,68.027415,0.740812
Pos41_110215_001_png_filaments,39548,1.108047,118.104492,-0.234340,0.551120,28.777965,1.095867
Pos41_110215_002_png_filaments,41420,1.140774,122.639372,-0.283908,0.628802,30.212008,0.857916
Pos41_110215_003_png_filaments,42005,1.125590,122.677713,0.017423,0.512505,61.176091,0.704345
Pos41_110215_004_png_filaments,43909,1.104003,124.218695,0.168846,0.534557,64.186956,1.258425
Pos41_110215_005_png_filaments,42594,1.078348,120.914600,0.058560,0.969450,11.323648,0.662808
Pos41_110215_006_png_filaments,43061,1.029603,118.796055,0.195735,0.447879,57.509227,1.048116
Pos41_110215_007_png_filaments,43543,1.126996,124.981411,0.049324,0.524777,45.492544,1.078054
Pos41_110215_008_png_filaments,43892,1.008435,118.697536,-0.227634,0.363521,59.696655,0.931916
Pos41_110215_009_png_filaments,46340,1.127764,128.976976,0.097079,0.661248,37.220648,1.576386
Pos41_110215_010_png_filaments,46555,1.194178,133.027908,0.187708,0.365114,60.114200,0.596842
Pos41_110215_011_png_filaments,48040,1.181252,134.399558,0.262353,0.551513,32.802850,0.905983
Pos41_110215_012_png_filaments,47144,1.039210,124.879150,0.264510,0.759009,45.485942,0.556033
Pos41_110215_013_png_filaments,47140,1.060634,126.154464,0.184027,0.953877,42.925369,0.928356
Pos41_110215_014_png_filaments,47851,1.093023,129.028373,0.067059,0.774260,40.299439,1.136892
Pos41_110215_015_png_filaments,49713,1.116074,132.894358,0.088585,0.740109,65.802439,0.816084
Pos41_110215_016_png_filaments,49491,1.104407,131.902416,0.018776,0.741413,56.805522,0.699828
Pos41_110215_017_png_filaments,51813,1.147062,137.542805,-0.019208,0.698349,64.937424,0.954692
Pos41_110215_018_png_filaments,48531,1.147673,133.150795,0.254239,0.784527,52.321807,1.140907
Pos41_110215_019_png_filaments,47404,1.165337,132.604519,0.262463,0.818586,57.872869,0.800907
Pos41_110215_020_png_filaments,45082,1.240920,133.443843,0.310278,0.610867,33.821377,0.945762
Pos41_110215_021_png_filaments,47951,1.409752,146.688226,0.333592,0.892772,44.892449,0.955258
Pos41_110215_022_png_filaments,46488,1.506697,149.316725,0.417467,0.865606,23.086092,1.401996
Pos41_110215_023_png_filaments,45416,1.616193,152.853756,0.368066,0.804422,32.075487,0.815139
Pos41_110215_024_png_filaments,46101,1.715552,158.665381,0.387853,0.872853,27.625259,1.149580
Pos41_110215_025_png_filaments,45572,1.757777,159.682012,0.387793,0.377277,27.949317,0.552561
Pos41_110215_026_png_filaments,45277,1.879118,164.566302,0.413489,0.818447,28.349693,0.781982
Pos41_110215_027_png_filaments,44882,1.965853,167.585594,0.374755,0.978605,32.429151,1.163411
Pos41_110215_028_png_filaments,43274,1.980125,165.152399,0.408552,0.908669,30.849772,0.958122
Pos41_110215_029_png_filaments,45190,2.198320,177.824538,0.419862,0.879555,25.817510,0.781564
Pos41_110215_030_png_filaments,45128,2.053992,171.770065,0.461774,0.199672,12.683432,0.390177
Pos41_110215_031_png_filaments,44703,2.143996,174.664797,0.468391,0.199800,37.056976,0.421374
Pos41_110215_032_png_filaments,45914,2.301578,183.404706,0.566365,0.185604,34.827963,0.425617
Pos41_110215_033_png_filaments,44863,2.122837,174.111534,0.542665,0.204837,15.518847,0.404930
Pos41_110215_034_png_filaments,44798,2.195628,176.943150,0.559209,0.312456,16.716136,0.497100
Pos41_110215_035_png_filaments,45228,2.203931,178.126179,0.548467,0.305810,18.114381,0.371480
Pos41_110215_036_png_filaments,45879,2.246938,181.145512,0.565324,0.310696,19.104074,0.419009
Pos41_110215_037_png_filaments,47071,2.068810,176.060560,0.528629,0.205652,14.636414,0.321748
Pos41_110215_038_png_filaments,45358,2.047372,171.929496,0.568153,0.148515,46.063034,0.449422
Pos41_110215_039_png_filaments,47000,1.859847,166.806358,0.512931,0.406229,22.242982,0.494476
Pos41_110215_040_png_filaments,47485,1.844260,166.960738,0.511923,0.617021,33.727234,0.728473
Pos41_110215_041_png_filaments,46481,1.892319,167.324667,0.535915,0.295062,22.522343,0.438569
Pos41_110215_042_png_filaments,47556,1.868505,168.180196,0.507970,0.150165,27.231223,0.374284
Pos41_110215_043_png_filaments,47284,1.853125,167.006942,0.533979,0.650346,29.249601,0.710982
Pos41_110215_044_png_filaments,48892,1.753879,165.212833,0.511600,0.174445,37.180135,0.363437
Pos41_110215_045_png_filaments,49960,1.714535,165.123716,0.526688,0.582773,31.536780,0.747678
Pos41_110215_046_png_filaments,50711,1.630022,162.208229,0.473124,0.630182,29.551922,0.773533
Pos41_110215_047_png_filaments,51342,1.611189,162.268678,0.477072,0.981990,33.019475,1.082845
Pos41_110215_048_png_filaments,49427,1.651039,161.170612,0.504901,0.239364,47.936764,0.460468
Pos41_110215_049_png_filaments,49100,1.655295,160.843498,0.498372,0.778067,26.582274,0.718902
Pos41_110215_050_png_filaments,48464,1.677379,160.860825,0.514427,0.758405,26.419575,0.809257
Pos41_110215_051_png_filaments,47279,1.720111,160.893108,0.521905,0.622011,22.791405,0.723273
Pos41_110215_052_png_filaments,46887,1.706536,159.591226,0.524500,0.205052,42.425021,0.697151
Pos41_110215_053_png_filaments,49505,1.685430,162.968983,0.499257,0.424376,25.306238,0.608745
Pos41_110215_054_png_filaments,49038,1.647643,160.369951,0.467067,0.361642,23.650063,0.632068
Pos41_110215_055_png_filaments,47227,1.666363,158.272349,0.488971,0.440686,27.270565,0.836424
Pos41_110215_056_png_filaments,47125,1.588396,154.358353,0.498861,0.612065,25.747485,1.177406
Pos41_110215_057_png_filaments,48530,1.430729,148.665056,0.478276,0.415638,58.250601,1.034813
Pos41_110215_058_png_filaments,47294,1.482569,149.394821,0.456904,0.508136,52.249383,0.983909
Pos41_110215_059_png_filaments,48094,1.560919,154.582631,0.498713,0.865995,24.969681,0.900729
Pos41_110215_060_png_filaments,46847,1.489748,149.046698,0.453357,0.637959,23.072359,0.786278
Pos41_110215_061_png_filaments,47617,1.347145,142.893755,0.468711,0.421872,65.492941,1.058474
Pos41_110215_062_png_filaments,47164,1.338750,141.768622,0.437514,0.553439,43.920179,1.085240
Pos41_110215_063_png_filaments,48394,1.199790,135.948194,0.402500,0.420676,61.865731,0.816354
Pos41_110215_064_png_filaments,45389,1.213558,132.413004,0.409270,0.533751,41.222879,1.216576
Pos41_110215_065_png_filaments,42822,1.205302,128.175929,0.299920,0.707880,61.696949,0.715570
Pos41_110215_066_png_filaments,41751,1.210619,126.841756,0.396317,0.733629,69.692063,0.763826
Pos41_110215_067_png_filaments,42867,1.230796,129.592434,0.411848,0.663378,58.085343,0.610849
Pos41_110215_068_png_filaments,42938,1.134061,124.498516,0.328100,0.857211,62.176740,0.938319
Pos41_110215_069_png_filaments,41906,1.112127,121.798057,0.295625,0.892143,64.822014,0.780991
Pos41_110215_070_png_filaments,40997,1.114007,120.571610,0.260263,0.891384,65.847368,0.687640
Pos41_110215_071_png_filaments,38915,1.205087,122.177935,0.077229,0.807803,66.718305,0.788816
Pos41_110215_072_png_filaments,39980,1.214309,124.311430,0.065039,0.959540,68.919915,0.792412
Pos41_110215_073_png_filaments,40936,1.428472,136.431178,0.160425,0.670646,67.277913,0.706150
Pos41_110215_074_png_filaments,39525,1.383714,131.942336,0.119868,0.871810,69.831853,0.678235
Pos41_110215_075_png_filaments,41072,1.293735,130.053083,0.194219,0.673073,69.288270,0.876895
Pos41_110215_076_png_filaments,39748,1.321802,129.320062,0.187208,0.530422,69.232683,0.727170
Pos41_110215_077_png_filaments,39537,1.391116,132.314851,0.163515,0.656812,67.885593,0.835285
Pos41_110215_078_png_filaments,39410,1.477560,136.144732,0.138134,0.645320,65.900969,0.641078
