#filename,area,aspect_ratio,long_half_axis,order_parameter,of_mass_ratio,of_angle_diff,of_long_half_axis
Pos28_110215_000_png_filaments,72398,1.170913,164.267127,0.197656,0.999894,36.626830,1.166981
Pos28_110215_001_png_filaments,72580,1.209171,167.138848,0.162343,0.503978,66.002098,1.320923
Pos28_110215_002_png_filaments,74348,1.245205,171.664359,0.191814,0.672795,53.175371,1.299396
Pos28_110215_003_png_filaments,74977,1.298058,176.009513,0.245116,0.793476,47.557885,1.254784
Pos28_110215_004_png_filaments,75859,1.358715,181.131008,0.281937,0.731663,38.192660,1.070897
Pos28_110215_005_png_filaments,78547,1.404837,187.414346,0.291843,0.781245,36.770658,1.025573
Pos28_110215_006_png_filaments,78241,1.466915,191.136986,0.333923,0.527826,53.103123,1.166281
Pos28_110215_007_png_filaments,77499,1.506702,192.791017,0.313877,0.486755,50.526276,0.914281
Pos28_110215_008_png_filaments,77652,1.490417,191.935489,0.332345,0.721429,26.246091,0.876827
Pos28_110215_009_png_filaments,79977,1.466816,193.239292,0.426138,0.978476,32.145922,1.434142
Pos28_110215_010_png_filaments,80971,1.470209,194.661180,0.443174,0.557364,28.443986,0.702434
Pos28_110215_011_png_filaments,80714,1.480463,195.028588,0.430726,0.621197,39.002659,0.810909
Pos28_110215_012_png_filaments,79069,1.504543,194.594467,0.480169,0.352696,29.597657,0.617171
Pos28_110215_013_png_filaments,76989,1.504133,191.991730,0.442599,0.374780,32.140808,0.560288
Pos28_110215_014_png_filaments,73866,1.519020,188.985768,0.528437,0.256077,32.545962,0.556749
Pos28_110215_015_png_filaments,71628,1.569713,189.180602,0.549116,0.244721,30.465973,0.613236
Pos28_110215_016_png_filaments,70553,1.578309,188.269003,0.574686,0.173388,32.511149,0.510530
Pos28_110215_017_png_filaments,70225,1.590271,188.541304,0.571184,0.168683,30.886622,0.606003
Pos28_110215_018_png_filaments,69863,1.640210,190.984625,0.529546,0.125669,29.032240,0.404408
Pos28_110215_019_png_filaments,69319,1.660690,191.423606,0.530001,0.117577,28.537189,0.512806
Pos28_110215_020_png_filaments,67618,1.666470,189.389097,0.517641,0.125182,38.034979,0.526278
Pos28_110215_021_png_filaments,64828,1.714955,188.119033,0.550111,0.219254,25.450933,0.579366
Pos28_110215_022_png_filaments,62311,1.766341,187.173645,0.520987,0.285828,30.080290,0.533454
Pos28_110215_023_png_filaments,61583,1.732593,184.290845,0.486147,0.198080,27.449511,0.520289
Pos28_110215_024_png_filaments,62311,1.727001,185.077540,0.542111,0.297701,23.684344,0.470009
Pos28_110215_025_png_filaments,61772,1.773973,186.764529,0.546295,0.295401,28.688423,0.516679
Pos28_110215_026_png_filaments,64209,1.745986,188.904974,0.499449,0.282528,29.900198,0.527458
Pos28_110215_027_png_filaments,64144,1.793771,191.375607,0.487387,0.316609,26.230518,0.575538
Pos28_110215_028_png_filaments,64851,1.799025,192.709001,0.506379,0.972132,25.484218,0.891691
Pos28_110215_029_png_filaments,65334,1.846547,195.963357,0.505494,0.533443,26.587383,1.107970
Pos28_110215_030_png_filaments,66143,1.861944,197.993218,0.505711,0.810162,28.541674,1.099900
Pos28_110215_031_png_filaments,66247,1.871859,198.675693,0.490129,0.856350,25.105495,0.927796
Pos28_110215_032_png_filaments,68480,1.949016,206.117393,0.483892,0.763266,27.670134,1.167617
Pos28_110215_033_png_filaments,70682,1.980797,211.105458,0.533603,0.347298,26.538142,0.466789
Pos28_110215_034_png_filaments,70589,2.002220,212.104301,0.520714,0.378615,24.566201,0.521365
Pos28_110215_035_png_filaments,71203,2.068786,216.536939,0.571277,0.975272,21.567001,0.870339
Pos28_110215_036_png_filaments,71311,2.024085,214.347143,0.552193,0.386223,26.835207,0.681627
Pos28_110215_037_png_filaments,71206,2.065755,216.382814,0.556987,0.163739,21.112581,0.267611
Pos28_110215_038_png_filaments,72350,2.048684,217.211002,0.586874,0.162697,15.314957,0.354049
Pos28_110215_039_png_filaments,73946,2.004416,217.208260,0.598500,0.164142,50.477771,0.519461
Pos28_110215_040_png_filaments,74996,1.952924,215.916974,0.639908,0.227097,16.495924,0.501574
Pos28_110215_041_png_filaments,74731,1.968435,216.389408,0.659267,0.226673,16.450684,0.526489
Pos28_110215_042_png_filaments,76964,1.961353,219.203135,0.658189,0.266159,21.704623,0.481845
Pos28_110215_043_png_filaments,79660,1.890579,218.948830,0.644621,0.356451,20.267509,0.521631
Pos28_110215_044_png_filaments,80762,1.864788,218.949183,0.630414,0.172151,26.918286,0.562797
Pos28_110215_045_png_filaments,82523,1.843276,220.043098,0.628905,0.191794,25.628583,0.423945
Pos28_110215_046_png_filaments,83638,1.812957,219.695233,0.656197,0.169921,27.163648,0.504844
Pos28_110215_047_png_filaments,86896,1.804483,223.409354,0.693902,0.162502,22.938835,0.480570
Pos28_110215_048_png_filaments,86239,1.809497,222.872176,0.711523,0.183514,22.306688,0.590030
Pos28_110215_049_png_filaments,87862,1.761359,221.947137,0.701476,0.152263,21.742283,0.561615
Pos28_110215_050_png_filaments,92156,1.725107,224.954606,0.691224,0.147260,21.045969,0.443880
Pos28_110215_051_png_filaments,93136,1.731031,226.535504,0.700782,0.135859,20.210333,0.406723
Pos28_110215_052_png_filaments,94103,1.700692,225.704195,0.707309,0.140823,27.569767,0.635857
Pos28_110215_053_png_filaments,94830,1.651087,223.245605,0.691829,0.097415,20.985620,0.349787
Pos28_110215_054_png_filaments,95350,1.629476,222.387000,0.716892,0.042974,16.929592,0.318298
Pos28_110215_055_png_filaments,96309,1.658673,225.496023,0.730841,0.045401,18.297130,0.240665
Pos28_110215_056_png_filaments,96997,1.680296,227.770309,0.719277,0.046343,39.173104,0.429488
Pos28_110215_057_png_filaments,98385,1.692451,230.222391,0.752488,0.033197,38.957339,0.230896
Pos28_110215_058_png_filaments,98243,1.689818,229.877167,0.734764,0.000000,0.000000,0.000000
Pos28_110215_059_png_filaments,98633,1.609895,224.820008,0.752269,0.080117,21.457589,0.398453
Pos28_110215_060_png_filaments,98035,1.589007,222.678632,0.752251,0.071456,26.744956,0.599382
Pos28_110215_061_png_filaments,98599,1.572778,222.174919,0.754282,0.068088,21.119075,0.539211
Pos28_110215_062_png_filaments,99702,1.559025,222.435212,0.762423,0.042260,36.244460,0.372023
Pos28_110215_063_png_filaments,99445,1.556707,221.983134,0.766828,0.046968,32.636653,0.255411
Pos28_110215_064_png_filaments,100612,1.525078,221.001887,0.780828,0.033871,32.598383,0.278732
Pos28_110215_065_png_filaments,101792,1.551666,224.223439,0.792077,0.049628,43.425371,0.402824
Pos28_110215_066_png_filaments,101157,1.571416,224.940998,0.800060,0.031413,36.459119,0.253730
Pos28_110215_067_png_filaments,101735,1.581852,226.330551,0.794262,0.025753,38.292063,0.242209
Pos28_110215_068_png_filaments,103111,1.585336,228.106795,0.767671,0.043306,21.914787,0.385533
Pos28_110215_069_png_filaments,102236,1.537869,223.710649,0.766689,0.037913,34.571661,0.312880
Pos28_110215_070_png_filaments,101759,1.501860,220.559721,0.775275,0.047720,23.675676,0.324017
Pos28_110215_071_png_filaments,100830,1.520446,220.904949,0.788155,0.000000,0.000000,0.000000
Pos28_110215_072_png_filaments,101928,1.523676,222.340269,0.791397,0.023549,18.725150,0.320904
Pos28_110215_073_png_filaments,102294,1.538991,223.855713,0.774717,0.027994,40.521774,0.295786
Pos28_110215_074_png_filaments,101599,1.561702,224.734042,0.747364,0.060070,22.205582,0.596499
Pos28_110215_075_png_filaments,101475,1.561939,224.613899,0.766966,0.059084,33.744475,0.535198
Pos28_110215_076_png_filaments,101059,1.576607,225.203059,0.777756,0.053596,18.679864,0.429899
Pos28_110215_077_png_filaments,99883,1.610141,226.257407,0.788692,0.060827,32.035785,0.543750
Pos28_110215_078_png_filaments,100353,1.647823,229.427526,0.796047,0.063624,31.692929,0.556610
Pos28_110215_079_png_filaments,99143,1.650036,228.193254,0.800660,0.065625,17.749407,0.410291
Pos28_110215_080_png_filaments,100507,1.629895,228.351060,0.786876,0.049467,22.519299,0.446660
Pos28_110215_081_png_filaments,101486,1.666763,232.041175,0.790020,0.050088,23.082160,0.346953
Pos28_110215_082_png_filaments,100604,1.686835,232.417587,0.771169,0.079778,21.128451,0.432181
Pos28_110215_083_png_filaments,100308,1.659260,230.170717,0.780574,0.055681,29.750121,0.434928
Pos28_110215_084_png_filaments,99205,1.646390,228.012262,0.774610,0.052800,15.644767,0.373235
Pos28_110215_085_png_filaments,99445,1.626924,226.934315,0.776557,0.038529,15.150589,0.254695
Pos28_110215_086_png_filaments,98836,1.654928,228.177173,0.792324,0.048414,10.661295,0.237200
Pos28_110215_087_png_filaments,97491,1.666494,227.409814,0.795348,0.057953,23.619677,0.437599
Pos28_110215_088_png_filaments,97622,1.678361,228.371341,0.799793,0.050872,12.954497,0.349547
Pos28_110215_089_png_filaments,98981,1.693462,230.987623,0.799497,0.037838,34.288235,0.297190
Pos28_110215_090_png_filaments,98999,1.695175,231.125432,0.797335,0.077320,13.461470,0.370423
Pos28_110215_091_png_filaments,100517,1.682402,232.011606,0.792651,0.027934,15.859831,0.423679
Pos28_110215_092_png_filaments,101138,1.658274,231.052349,0.802135,0.032087,36.097354,0.382053
Pos28_110215_093_png_filaments,102683,1.661522,233.038344,0.784693,0.087437,14.834719,0.286195
Pos28_110215_094_png_filaments,100812,1.661329,230.892061,0.788285,0.071398,11.817236,0.314041
Pos28_110215_095_png_filaments,102947,1.724295,237.704659,0.794249,0.086741,12.757314,0.447990
Pos28_110215_096_png_filaments,104746,1.746013,241.277888,0.778245,0.068092,12.314578,0.422107
Pos28_110215_097_png_filaments,104390,1.733252,239.985701,0.768527,0.041321,18.070208,0.301528
Pos28_110215_098_png_filaments,104153,1.699298,237.353548,0.769707,0.042263,12.097436,0.244022
Pos28_110215_099_png_filaments,104352,1.710479,238.360520,0.772111,0.041515,19.723485,0.341428
Pos28_110215_100_png_filaments,105273,1.737139,241.268624,0.790044,0.038002,12.532828,0.286839
Pos28_110215_101_png_filaments,106181,1.770391,244.614989,0.773582,0.000000,0.000000,0.000000
Pos28_110215_102_png_filaments,105110,1.759221,242.609209,0.785662,0.033106,17.844733,0.340212
Pos28_110215_103_png_filaments,104995,1.758429,242.421866,0.774721,0.035502,34.859788,0.259313
Pos28_110215_104_png_filaments,104605,1.764304,242.375096,0.796441,0.035571,34.031175,0.267118
Pos28_110215_105_png_filaments,105842,1.778124,244.756990,0.783923,0.036905,13.326580,0.326529
Pos28_110215_106_png_filaments,107021,1.759268,244.807978,0.797446,0.028123,13.684348,0.306957
Pos28_110215_107_png_filaments,106227,1.753003,243.463494,0.801421,0.000000,0.000000,0.000000
Pos28_110215_108_png_filaments,108680,1.752243,246.205100,0.806882,0.000000,0.000000,0.000000
Pos28_110215_109_png_filaments,109659,1.750797,247.209468,0.788644,0.061965,19.428922,0.286784
Pos28_110215_110_png_filaments,110151,1.742736,247.192384,0.787301,0.000000,0.000000,0.000000
Pos28_110215_111_png_filaments,113174,1.748945,251.007369,0.783250,0.061989,21.430753,0.245444
Pos28_110215_112_png_filaments,112837,1.708525,247.720243,0.772483,0.055579,21.364823,0.290587
Pos28_110215_113_png_filaments,111873,1.689217,245.262091,0.770567,0.000000,0.000000,0.000000
Pos28_110215_114_png_filaments,112261,1.706719,246.956538,0.772314,0.058634,23.663224,0.309911
Pos28_110215_115_png_filaments,114452,1.749428,252.455474,0.783728,0.000000,0.000000,0.000000
Pos28_110215_116_png_filaments,113865,1.779875,253.989018,0.786215,0.032161,23.766264,0.283532
Pos28_110215_117_png_filaments,115446,1.776547,255.507033,0.778442,0.049575,23.655620,0.301855
Pos28_110215_118_png_filaments,115305,1.783018,255.815583,0.785014,0.000000,0.000000,0.000000
Pos28_110215_119_png_filaments,115284,1.781233,255.664217,0.788997,0.000000,0.000000,0.000000
Pos28_110215_120_png_filaments,114314,1.780200,254.512532,0.805770,0.051545,19.622194,0.267366
Pos28_110215_121_png_filaments,112038,1.776034,251.671116,0.800149,0.000000,0.000000,0.000000
Pos28_110215_122_png_filaments,112226,1.763910,251.020977,0.794908,0.028877,19.655089,0.329771
Pos28_110215_123_png_filaments,114144,1.783667,254.570746,0.796552,0.042352,23.604286,0.215478
Pos28_110215_124_png_filaments,114407,1.760458,253.200288,0.788900,0.045728,20.598670,0.228999
Pos28_110215_125_png_filaments,112797,1.734054,249.519876,0.794284,0.039552,26.950490,0.285456
Pos28_110215_126_png_filaments,114746,1.762189,253.699776,0.783662,0.034377,25.959207,0.233847
Pos28_110215_127_png_filaments,114811,1.752276,253.056833,0.779758,0.037572,26.013343,0.285853
Pos28_110215_128_png_filaments,116269,1.753875,254.774730,0.768177,0.033495,25.162504,0.251247
Pos28_110215_129_png_filaments,115478,1.755087,253.994326,0.782773,0.042421,25.598084,0.311932
Pos28_110215_130_png_filaments,116947,1.728025,253.626493,0.765719,0.041742,24.962122,0.291114
Pos28_110215_131_png_filaments,115423,1.760063,254.293552,0.738881,0.036911,25.015277,0.216958
Pos28_110215_132_png_filaments,115692,1.779587,255.997863,0.722825,0.053043,24.806001,0.334263
Pos28_110215_133_png_filaments,117747,1.735319,255.029048,0.719644,0.058034,24.057892,0.255380
Pos28_110215_134_png_filaments,117284,1.714557,252.999936,0.729860,0.044416,28.443808,0.239790
Pos28_110215_135_png_filaments,117782,1.722178,254.099344,0.720713,0.034543,28.272340,0.241160
Pos28_110215_136_png_filaments,117101,1.693095,251.215267,0.694145,0.031678,25.207460,0.195287
