#filename,area,aspect_ratio,long_half_axis,order_parameter,of_mass_ratio,of_angle_diff,of_long_half_axis
Pos47_1_110215_000_png_filaments,90413,1.401901,200.862644,0.399901,0.518246,23.402498,0.747365
Pos47_1_110215_001_png_filaments,90532,1.443368,203.945748,0.414901,0.432072,20.069062,0.673974
Pos47_1_110215_002_png_filaments,90012,1.492996,206.825742,0.395950,0.129598,19.890275,0.530267
Pos47_1_110215_003_png_filaments,92758,1.509925,211.143851,0.386010,0.106548,33.323660,0.407306
Pos47_1_110215_004_png_filaments,92591,1.520182,211.668993,0.379966,0.082776,31.838365,0.406340
Pos47_1_110215_005_png_filaments,93037,1.544421,213.863052,0.436301,0.110884,30.409932,0.338347
Pos47_1_110215_006_png_filaments,91811,1.515185,210.428836,0.419674,0.093299,29.555000,0.541781
Pos47_1_110215_007_png_filaments,93884,1.486338,210.755854,0.387649,0.091647,34.832114,0.623890
Pos47_1_110215_008_png_filaments,92811,1.492247,209.964149,0.416798,0.124973,19.525205,0.297623
Pos47_1_110215_009_png_filaments,91746,1.486356,208.343546,0.416668,0.107188,33.719417,0.527531
Pos47_1_110215_010_png_filaments,93994,1.509554,212.519828,0.454313,0.104480,31.115736,0.313212
Pos47_1_110215_011_png_filaments,94642,1.522791,214.184071,0.465188,0.118969,31.368016,0.347485
Pos47_1_110215_012_png_filaments,95118,1.548803,216.548165,0.550097,0.104093,31.227533,0.317808
Pos47_1_110215_013_png_filaments,94105,1.518263,213.257796,0.546895,0.119792,32.131433,0.326031
Pos47_1_110215_014_png_filaments,92807,1.496807,210.280176,0.581575,0.073611,36.362700,0.293605
Pos47_1_110215_015_png_filaments,92232,1.555942,213.728569,0.654950,0.054109,38.108142,0.258219
Pos47_1_110215_016_png_filaments,91451,1.591527,215.241642,0.680230,0.069132,34.618693,0.273982
Pos47_1_110215_017_png_filaments,91167,1.620852,216.878038,0.709884,0.062344,32.469242,0.325989
Pos47_1_110215_018_png_filaments,91678,1.649192,219.378083,0.693282,0.068868,33.036281,0.282521
Pos47_1_110215_019_png_filaments,94602,1.619268,220.818059,0.696830,0.073334,29.020315,0.297842
Pos47_1_110215_020_png_filaments,94888,1.620324,221.223695,0.712777,0.099299,28.707986,0.345599
Pos47_1_110215_021_png_filaments,95718,1.654687,224.532803,0.709244,0.115450,26.297677,0.378466
Pos47_1_110215_022_png_filaments,96296,1.661327,225.661125,0.722113,0.103294,26.176387,0.343729
Pos47_1_110215_023_png_filaments,98429,1.627069,225.782140,0.759927,0.137561,28.286484,0.572554
Pos47_1_110215_024_png_filaments,96920,1.667559,226.815312,0.721452,0.127619,22.726388,0.416868
Pos47_1_110215_025_png_filaments,97143,1.690462,228.630162,0.751904,0.144230,31.990893,0.750852
Pos47_1_110215_026_png_filaments,97166,1.684983,228.286372,0.743726,0.134113,22.329430,0.402375
Pos47_1_110215_027_png_filaments,95983,1.658210,225.082633,0.735489,0.062581,25.322642,0.330689
Pos47_1_110215_028_png_filaments,96431,1.680954,227.149253,0.734829,0.029603,43.143545,0.216879
Pos47_1_110215_029_png_filaments,97638,1.647929,226.310002,0.769934,0.000000,0.000000,0.000000
Pos47_1_110215_030_png_filaments,100046,1.639957,228.528915,0.792357,0.000000,0.000000,0.000000
Pos47_1_110215_031_png_filaments,99054,1.633041,226.913124,0.800758,0.000000,0.000000,0.000000
Pos47_1_110215_032_png_filaments,102261,1.640249,231.065428,0.812042,0.027169,30.905597,0.264174
Pos47_1_110215_033_png_filaments,101909,1.603925,228.098989,0.816476,0.095887,18.598550,0.316968
Pos47_1_110215_034_png_filaments,104491,1.531868,225.722669,0.784274,0.037553,25.519054,0.333850
Pos47_1_110215_035_png_filaments,107457,1.487337,225.552222,0.754523,0.045154,20.737005,0.303706
Pos47_1_110215_036_png_filaments,106599,1.524511,227.440033,0.746556,0.105532,22.795086,0.301714
Pos47_1_110215_037_png_filaments,107748,1.521970,228.471860,0.769607,0.069840,24.493159,0.337146
Pos47_1_110215_038_png_filaments,108454,1.552371,231.497130,0.779203,0.078935,24.754971,0.305715
Pos47_1_110215_039_png_filaments,108913,1.540592,231.104681,0.773494,0.052025,18.463539,0.363279
Pos47_1_110215_040_png_filaments,106596,1.543683,228.862468,0.785038,0.079740,20.614881,0.353025
Pos47_1_110215_041_png_filaments,106247,1.535125,227.853274,0.772686,0.063808,25.486734,0.289785
Pos47_1_110215_042_png_filaments,106361,1.542406,228.515478,0.768325,0.061601,25.147036,0.321641
Pos47_1_110215_043_png_filaments,107701,1.499251,226.710745,0.796381,0.069691,25.610526,0.382561
Pos47_1_110215_044_png_filaments,108649,1.488230,226.867851,0.763516,0.080958,18.582891,0.303674
Pos47_1_110215_045_png_filaments,107633,1.483123,225.416847,0.772606,0.059742,23.168932,0.312750
Pos47_1_110215_046_png_filaments,110887,1.460751,227.066714,0.799926,0.071828,25.806870,0.323194
Pos47_1_110215_047_png_filaments,111059,1.407285,223.045246,0.814229,0.057308,23.980835,0.323497
Pos47_1_110215_048_png_filaments,110661,1.430167,224.447997,0.795789,0.044489,23.837902,0.274066
Pos47_1_110215_049_png_filaments,110834,1.448190,226.034296,0.803892,0.070754,12.462665,0.408189
Pos47_1_110215_050_png_filaments,109404,1.427396,222.953298,0.819703,0.065612,19.167330,0.455660
Pos47_1_110215_051_png_filaments,109561,1.428531,223.201902,0.815922,0.048982,23.265728,0.272513
Pos47_1_110215_052_png_filaments,109223,1.429355,222.921607,0.830306,0.070712,24.219863,0.310292
Pos47_1_110215_053_png_filaments,109104,1.417707,221.890465,0.848946,0.068377,24.701402,0.434631
Pos47_1_110215_054_png_filaments,108678,1.410243,220.873116,0.858686,0.143545,17.465532,0.452624
Pos47_1_110215_055_png_filaments,107285,1.421504,220.327450,0.870857,0.114239,18.552228,0.473763
Pos47_1_110215_056_png_filaments,109070,1.447842,224.201392,0.867922,0.055063,20.156540,0.345405
Pos47_1_110215_057_png_filaments,109653,1.466692,226.258437,0.868561,0.104166,19.408847,0.447249
Pos47_1_110215_058_png_filaments,109768,1.448185,224.944283,0.871545,0.091635,20.230499,0.450227
Pos47_1_110215_059_png_filaments,110330,1.451912,225.809401,0.873295,0.057567,19.771895,0.716626
Pos47_1_110215_060_png_filaments,109752,1.449554,225.034178,0.869547,0.055515,18.870377,0.314338
