#filename,area,aspect_ratio,long_half_axis,order_parameter,of_mass_ratio,of_angle_diff,of_long_half_axis
Pos13_210115_000_png_filaments,12263,1.545766,77.677511,0.440000,0.810626,26.255726,0.890127
Pos13_210115_001_png_filaments,12065,2.181530,91.531234,0.304906,0.895812,22.744377,0.845070
Pos13_210115_002_png_filaments,12351,1.824795,84.699952,0.335257,0.000000,0.000000,0.000000
Pos13_210115_003_png_filaments,12962,1.141977,68.641971,-0.038676,0.000000,0.000000,0.000000
Pos13_210115_004_png_filaments,11537,1.692169,78.830335,0.166136,0.000000,0.000000,0.000000
Pos13_210115_005_png_filaments,10621,2.954771,99.946981,0.566340,0.000000,0.000000,0.000000
Pos13_210115_006_png_filaments,11796,1.634232,78.333819,0.254874,0.000000,0.000000,0.000000
Pos13_210115_007_png_filaments,11830,1.358933,71.534650,0.108060,0.000000,0.000000,0.000000
Pos13_210115_008_png_filaments,11250,1.455162,72.186668,0.419309,0.875782,32.409626,1.139058
Pos13_210115_009_png_filaments,10711,2.545281,93.155379,0.243885,0.000000,0.000000,0.000000
Pos13_210115_010_png_filaments,12356,2.105217,90.993935,0.485417,0.000000,0.000000,0.000000
Pos13_210115_011_png_filaments,12660,2.774551,105.739748,0.677393,0.000000,0.000000,0.000000
Pos13_210115_012_png_filaments,11079,1.850840,80.790404,0.710534,0.687135,23.045162,1.001162
Pos13_210115_013_png_filaments,10621,1.590284,73.323825,0.084001,0.000000,0.000000,0.000000
Pos13_210115_014_png_filaments,11483,2.263720,90.962858,0.373470,0.000000,0.000000,0.000000
Pos13_210115_015_png_filaments,11753,1.627008,78.017903,0.348935,0.000000,0.000000,0.000000
Pos13_210115_016_png_filaments,12103,1.653631,79.816169,0.368660,0.000000,0.000000,0.000000
Pos13_210115_017_png_filaments,10091,1.551539,70.594930,-0.082269,0.000000,0.000000,0.000000
Pos13_210115_018_png_filaments,12939,1.503460,78.690328,0.156103,0.000000,0.000000,0.000000
Pos13_210115_019_png_filaments,13139,1.291140,73.484016,0.261855,0.000000,0.000000,0.000000
Pos13_210115_020_png_filaments,12136,1.760529,82.467805,0.214930,0.000000,0.000000,0.000000
Pos13_210115_021_png_filaments,14364,1.084268,70.409471,0.080066,0.000000,0.000000,0.000000
Pos13_210115_022_png_filaments,13221,1.959946,90.819534,0.380595,0.000000,0.000000,0.000000
Pos13_210115_023_png_filaments,12606,1.188286,69.051673,0.050311,0.000000,0.000000,0.000000
Pos13_210115_024_png_filaments,13742,2.065925,95.062079,0.645356,0.000000,0.000000,0.000000
Pos13_210115_025_png_filaments,11935,1.370424,72.154555,-0.283471,0.000000,0.000000,0.000000
Pos13_210115_026_png_filaments,12660,2.020803,90.241001,0.681216,0.000000,0.000000,0.000000
Pos13_210115_027_png_filaments,13697,1.972433,92.733984,0.211041,0.897610,61.711178,0.973823
Pos13_210115_028_png_filaments,13916,1.190694,72.624366,0.125069,0.000000,0.000000,0.000000
Pos13_210115_029_png_filaments,12794,1.221872,70.540915,0.141438,0.000000,0.000000,0.000000
Pos13_210115_030_png_filaments,13640,1.107693,69.349279,0.150857,0.000000,0.000000,0.000000
Pos13_210115_031_png_filaments,12952,1.984706,90.456873,0.343594,0.000000,0.000000,0.000000
Pos13_210115_032_png_filaments,14636,1.807215,91.757416,0.537188,0.680819,34.301263,1.073435
Pos13_210115_033_png_filaments,12558,2.233589,94.490236,0.517379,0.000000,0.000000,0.000000
Pos13_210115_034_png_filaments,13533,1.380699,77.120814,0.113695,0.738684,36.239724,1.195763
Pos13_210115_035_png_filaments,15916,1.440681,85.433056,0.243667,0.000000,0.000000,0.000000
Pos13_210115_036_png_filaments,14977,1.453063,83.229962,0.086713,0.000000,0.000000,0.000000
Pos13_210115_037_png_filaments,13266,1.536252,80.542719,0.306712,0.000000,0.000000,0.000000
Pos13_210115_038_png_filaments,14409,1.214506,74.634876,0.026383,0.000000,0.000000,0.000000
Pos13_210115_039_png_filaments,15407,1.559555,87.454961,0.345304,0.000000,0.000000,0.000000
Pos13_210115_040_png_filaments,14722,1.736950,90.219855,0.404235,0.000000,0.000000,0.000000
Pos13_210115_041_png_filaments,14960,1.192693,75.362482,-0.007415,0.000000,0.000000,0.000000
Pos13_210115_042_png_filaments,15819,1.499408,86.890938,0.118276,0.000000,0.000000,0.000000
Pos13_210115_043_png_filaments,15460,1.190990,76.556816,0.085462,0.000000,0.000000,0.000000
Pos13_210115_044_png_filaments,14124,1.194000,73.266607,0.107204,0.000000,0.000000,0.000000
Pos13_210115_045_png_filaments,14943,1.356816,80.334933,0.271933,0.000000,0.000000,0.000000
Pos13_210115_046_png_filaments,17167,1.527396,91.358317,0.262578,0.000000,0.000000,0.000000
Pos13_210115_047_png_filaments,16513,1.554142,90.382302,0.455051,0.634594,33.856328,0.987011
Pos13_210115_048_png_filaments,14703,1.173504,74.108893,-0.158131,0.000000,0.000000,0.000000
Pos13_210115_049_png_filaments,13719,1.245434,73.747389,0.427886,0.000000,0.000000,0.000000
Pos13_210115_050_png_filaments,14663,1.133095,72.722641,0.144445,0.000000,0.000000,0.000000
Pos13_210115_051_png_filaments,16965,1.297457,83.704437,0.211884,0.000000,0.000000,0.000000
Pos13_210115_052_png_filaments,16951,1.261847,82.513702,0.227634,0.922808,27.820516,1.057640
Pos13_210115_053_png_filaments,16878,1.078025,76.102683,0.183839,0.807721,33.870818,1.055597
Pos13_210115_054_png_filaments,16046,1.830333,96.688208,0.311211,0.000000,0.000000,0.000000
Pos13_210115_055_png_filaments,16593,1.596310,91.821870,0.334287,0.827881,30.554469,1.104393
Pos13_210115_056_png_filaments,15449,1.185062,76.338880,0.084201,0.000000,0.000000,0.000000
Pos13_210115_057_png_filaments,17000,1.614430,93.467178,0.308212,0.913142,39.833477,0.702511
Pos13_210115_058_png_filaments,16461,1.663382,93.357490,0.382590,0.660049,33.568078,1.049378
Pos13_210115_059_png_filaments,16742,1.427172,87.210121,0.450236,0.462193,35.192770,1.023475
Pos13_210115_060_png_filaments,18233,1.525222,94.085058,0.231841,0.775346,22.564056,0.588186
Pos13_210115_061_png_filaments,15188,1.117883,73.514589,0.134206,0.602480,82.889809,1.094363
Pos13_210115_062_png_filaments,15977,1.070294,73.777549,0.015310,0.000000,0.000000,0.000000
Pos13_210115_063_png_filaments,17527,1.456960,90.157668,0.229195,0.000000,0.000000,0.000000
Pos13_210115_064_png_filaments,16168,1.444445,86.219146,0.164023,0.000000,0.000000,0.000000
Pos13_210115_065_png_filaments,17404,1.509292,91.440003,0.332458,0.000000,0.000000,0.000000
Pos13_210115_066_png_filaments,17391,1.739620,98.132878,0.167591,0.000000,0.000000,0.000000
Pos13_210115_067_png_filaments,14697,1.408634,81.178027,0.189513,0.000000,0.000000,0.000000
Pos13_210115_068_png_filaments,15605,1.395415,83.254677,0.431060,0.510954,23.052085,0.777441
Pos13_210115_069_png_filaments,17621,1.600871,94.758572,0.053545,0.000000,0.000000,0.000000
Pos13_210115_070_png_filaments,14666,1.770704,90.918840,0.355863,0.000000,0.000000,0.000000
Pos13_210115_071_png_filaments,15696,1.155470,75.979931,0.038679,0.000000,0.000000,0.000000
