#filename,area,aspect_ratio,long_half_axis,order_parameter,of_mass_ratio,of_angle_diff,of_long_half_axis
Pos32_040215_000_png_filaments,43795,1.714133,154.582236,0.718175,0.133615,29.043284,0.455393
Pos32_040215_001_png_filaments,45881,1.749092,159.826146,0.695838,0.103288,13.430618,0.304682
Pos32_040215_002_png_filaments,46287,1.756414,160.867393,0.661681,0.137225,15.785017,0.591857
Pos32_040215_003_png_filaments,45233,1.678090,155.439139,0.622510,0.077148,17.853095,0.323234
Pos32_040215_004_png_filaments,43500,1.621409,149.835934,0.563342,0.170080,25.602882,0.519307
Pos32_040215_005_png_filaments,45162,1.543110,148.939567,0.513702,0.155315,30.051955,0.420240
Pos32_040215_006_png_filaments,44498,1.517462,146.606836,0.429831,0.360861,25.672840,0.790689
Pos32_040215_007_png_filaments,44029,1.519568,145.933347,0.344164,0.233195,15.809575,0.443261
Pos32_040215_008_png_filaments,45212,1.600508,151.768222,0.338703,0.429251,20.868122,0.752081
Pos32_040215_009_png_filaments,43736,1.739916,155.635525,0.264203,0.128355,43.220375,0.383856
Pos32_040215_010_png_filaments,45821,1.977002,169.809076,0.300743,0.160798,32.266857,0.437377
Pos32_040215_011_png_filaments,44714,1.947836,166.503366,0.218123,0.334270,26.003543,0.614944
Pos32_040215_012_png_filaments,44655,1.897414,164.225714,0.224571,0.323404,29.474684,0.714589
Pos32_040215_013_png_filaments,45204,1.946618,167.360846,0.233541,0.308714,32.577041,0.571200
Pos32_040215_014_png_filaments,44059,2.108836,171.974392,0.220298,0.411243,28.016929,0.813747
Pos32_040215_015_png_filaments,42600,2.287839,176.133754,0.276351,0.353189,25.137312,0.568395
Pos32_040215_016_png_filaments,41622,2.534236,183.235688,0.350213,0.376321,25.352355,0.600849
Pos32_040215_017_png_filaments,41050,2.776191,190.461111,0.416502,0.408985,30.730231,0.709210
Pos32_040215_018_png_filaments,41314,2.830038,192.916697,0.434394,0.350798,25.443369,0.540616
Pos32_040215_019_png_filaments,41047,2.706204,188.038180,0.440818,0.103259,60.509921,0.355069
Pos32_040215_020_png_filaments,41494,2.580450,184.614343,0.524879,0.116403,65.578890,0.702258
Pos32_040215_021_png_filaments,40677,2.542118,181.425101,0.631756,0.131759,43.307198,0.362715
Pos32_040215_022_png_filaments,39400,2.617678,181.188773,0.608992,0.196594,21.581430,0.389515
Pos32_040215_023_png_filaments,41857,2.537709,183.878106,0.643535,0.106861,6.852950,0.243395
Pos32_040215_024_png_filaments,40509,2.514037,180.047318,0.694640,0.197302,24.425204,0.426837
Pos32_040215_025_png_filaments,39566,2.407294,174.120819,0.690827,0.281934,36.567312,0.451974
Pos32_040215_026_png_filaments,38959,2.265851,167.627256,0.739150,0.190484,19.585602,0.517985
Pos32_040215_027_png_filaments,39274,2.102416,162.120135,0.697023,0.311432,20.947134,0.699970
Pos32_040215_028_png_filaments,37834,2.122752,159.887982,0.719513,0.170321,20.076246,0.513385
Pos32_040215_029_png_filaments,39417,1.990442,158.030753,0.726643,0.244654,22.652273,0.651445
Pos32_040215_030_png_filaments,39951,1.825412,152.359430,0.723923,0.165900,24.424451,0.370147
Pos32_040215_031_png_filaments,39417,1.706666,146.332608,0.712954,0.214888,23.233584,0.428688
Pos32_040215_032_png_filaments,39008,1.563895,139.349591,0.643227,0.249985,13.533698,0.601457
Pos32_040215_033_png_filaments,38350,1.566276,138.274435,0.606448,0.655273,23.700116,0.873277
Pos32_040215_034_png_filaments,39039,1.590112,140.568581,0.646178,0.258570,20.716175,0.437532
Pos32_040215_035_png_filaments,38173,1.608741,139.812588,0.604180,0.400981,26.371850,0.767278
Pos32_040215_036_png_filaments,38066,1.591773,138.878255,0.644299,0.317550,24.802271,0.807003
Pos32_040215_037_png_filaments,37507,1.679291,141.593790,0.568067,0.372180,18.362298,0.913305
Pos32_040215_038_png_filaments,38206,1.701370,143.843497,0.546349,0.450650,25.959791,0.628391
Pos32_040215_039_png_filaments,37841,1.751803,145.260989,0.534159,0.524045,30.157964,0.709025
Pos32_040215_040_png_filaments,37303,1.906310,150.450524,0.563182,0.454990,31.104890,1.156789
Pos32_040215_041_png_filaments,36689,1.844480,146.767526,0.567681,0.858508,25.203944,0.836056
Pos32_040215_042_png_filaments,36993,1.884140,148.950314,0.590629,0.735655,26.805284,1.016255
Pos32_040215_043_png_filaments,37075,1.878334,148.885379,0.489258,0.499090,15.944207,1.136268
Pos32_040215_044_png_filaments,37166,1.815538,146.555002,0.539350,0.197674,36.322030,0.421927
Pos32_040215_045_png_filaments,39892,1.938579,156.895222,0.550876,0.000000,0.000000,0.000000
Pos32_040215_046_png_filaments,39640,1.937774,156.366404,0.569547,0.364981,23.868268,0.565390
Pos32_040215_047_png_filaments,39186,1.785283,149.225851,0.571944,0.337623,33.011350,0.689646
Pos32_040215_048_png_filaments,38843,1.899758,153.260623,0.622965,0.335645,15.779573,0.574554
Pos32_040215_049_png_filaments,37949,1.992765,155.150534,0.640171,0.174112,37.220514,0.600628
Pos32_040215_050_png_filaments,37078,1.948591,151.650399,0.672427,0.132691,27.593038,0.387950
Pos32_040215_051_png_filaments,38847,1.894122,153.040995,0.631988,0.166636,21.393287,0.585886
Pos32_040215_052_png_filaments,40282,1.973628,159.079136,0.621271,0.197310,35.240326,0.505769
Pos32_040215_053_png_filaments,42517,1.928622,161.558543,0.637640,0.238331,20.053225,0.439836
Pos32_040215_054_png_filaments,39947,1.954590,157.650366,0.637473,0.156440,26.770578,0.474167
Pos32_040215_055_png_filaments,41186,1.913767,158.396070,0.595670,0.469635,29.654479,0.775645
Pos32_040215_056_png_filaments,40570,1.885923,156.059260,0.642744,0.365239,23.727321,0.555930
Pos32_040215_057_png_filaments,40500,1.818144,153.097011,0.690028,0.399914,27.841569,0.550900
Pos32_040215_058_png_filaments,40416,1.846408,154.122329,0.676932,0.575909,30.274684,0.740826
Pos32_040215_059_png_filaments,39068,1.986488,157.173247,0.738372,0.159109,19.220802,0.432467
Pos32_040215_060_png_filaments,40985,1.984869,160.917567,0.681255,0.815658,29.378079,0.891229
Pos32_040215_061_png_filaments,41112,1.940449,159.353087,0.677411,0.593357,24.894500,0.695619
Pos32_040215_062_png_filaments,39612,1.846257,152.575403,0.726758,0.147450,24.409768,0.583830
Pos32_040215_063_png_filaments,41201,1.963809,160.482826,0.723695,0.166202,21.981579,0.381775
Pos32_040215_064_png_filaments,40095,1.996656,159.632676,0.709918,0.142763,26.926409,0.356007
Pos32_040215_065_png_filaments,39585,2.046755,160.591782,0.692876,0.181206,15.577561,0.278122
Pos32_040215_066_png_filaments,38591,2.041612,158.363351,0.718897,0.180895,21.231152,0.456379
Pos32_040215_067_png_filaments,39520,2.182978,165.713622,0.657136,0.176967,19.458497,0.442701
Pos32_040215_068_png_filaments,37895,2.432385,171.290066,0.684890,0.231004,18.022932,0.486492
Pos32_040215_069_png_filaments,37967,2.261341,165.314608,0.675700,0.719307,11.454936,0.788176
Pos32_040215_070_png_filaments,39550,2.191091,166.084275,0.699263,0.321626,15.420861,0.389242
Pos32_040215_071_png_filaments,38862,2.219861,165.710690,0.793659,0.395391,22.287354,0.511252
Pos32_040215_072_png_filaments,37792,2.183029,162.052133,0.807873,0.450733,26.603149,0.536252
Pos32_040215_073_png_filaments,38352,1.953578,154.430988,0.752579,0.306573,25.609053,0.442958
Pos32_040215_074_png_filaments,36588,1.985234,152.054840,0.741625,0.107201,28.055667,0.401158
Pos32_040215_075_png_filaments,36907,2.002867,153.392982,0.712014,0.469690,25.804728,0.614693
Pos32_040215_076_png_filaments,38122,1.862461,150.333751,0.723053,0.227683,18.873646,0.490928
Pos32_040215_077_png_filaments,38799,1.833546,150.480849,0.747032,0.714063,22.662889,1.016630
Pos32_040215_078_png_filaments,36735,2.050820,154.856292,0.812559,0.089775,23.722222,0.329650
Pos32_040215_079_png_filaments,37208,1.961341,152.412216,0.757068,0.726748,27.712574,1.152741
Pos32_040215_080_png_filaments,36980,2.168113,159.753166,0.767290,0.195415,18.717069,0.355030
