#filename,area,aspect_ratio,long_half_axis,order_parameter,of_mass_ratio,of_angle_diff,of_long_half_axis
Pos45_110215_000_png_filaments,51015,1.202108,139.715874,-0.048559,0.811661,31.830028,1.123309
Pos45_110215_001_png_filaments,52100,1.285710,146.021039,0.016659,0.849813,22.966014,0.559835
Pos45_110215_002_png_filaments,50791,1.303940,145.193525,0.208994,0.284622,70.558681,1.091362
Pos45_110215_003_png_filaments,52185,1.460410,155.752600,0.342623,0.206632,18.626481,0.755627
Pos45_110215_004_png_filaments,52674,1.496610,158.408154,0.495606,0.236101,26.402935,0.494599
Pos45_110215_005_png_filaments,55732,1.498460,163.042173,0.510720,0.834873,18.402488,0.552902
Pos45_110215_006_png_filaments,54440,1.531151,162.889516,0.544203,0.094308,73.503872,0.297081
Pos45_110215_007_png_filaments,55108,1.631659,169.179247,0.631270,0.136222,31.820149,0.382878
Pos45_110215_008_png_filaments,53067,1.748970,171.881253,0.645712,0.116776,30.306881,0.369620
Pos45_110215_009_png_filaments,50936,1.804159,171.031020,0.696693,0.229682,20.503842,0.735812
Pos45_110215_010_png_filaments,51144,1.962756,178.753916,0.750583,0.097329,27.265422,0.342709
Pos45_110215_011_png_filaments,53200,1.962835,182.315157,0.769091,0.151576,26.700341,0.609321
Pos45_110215_012_png_filaments,52562,1.919313,179.198308,0.765459,0.142695,26.871484,0.559217
Pos45_110215_013_png_filaments,48276,1.967084,173.860993,0.799893,0.093957,24.670791,0.483359
Pos45_110215_014_png_filaments,47916,1.959756,172.888594,0.768341,0.172053,25.669119,0.529645
Pos45_110215_015_png_filaments,52038,2.136456,188.118860,0.751275,0.276991,24.988592,0.390397
Pos45_110215_016_png_filaments,53120,2.120499,189.353410,0.834971,0.177884,17.927757,0.410046
Pos45_110215_017_png_filaments,51087,2.086771,184.211890,0.806096,0.131165,23.788301,0.605564
Pos45_110215_018_png_filaments,51048,2.316685,194.020635,0.845518,0.059956,27.756290,0.454209
