#filename,area,aspect_ratio,long_half_axis,order_parameter,of_mass_ratio,of_angle_diff,of_long_half_axis
Pos47_2_110215_000_png_filaments,41542,1.799816,154.270475,0.579985,0.247627,19.885410,0.655954
Pos47_2_110215_001_png_filaments,45787,2.139318,176.576876,0.613890,0.540407,23.627711,0.748713
Pos47_2_110215_002_png_filaments,46957,2.349360,187.391557,0.661101,0.288793,27.173508,0.462536
Pos47_2_110215_003_png_filaments,45881,2.319473,184.050144,0.721072,0.410599,26.769395,0.594165
Pos47_2_110215_004_png_filaments,46801,2.385695,188.521154,0.771392,0.462245,15.305000,0.754229
Pos47_2_110215_005_png_filaments,45941,2.310416,183.810525,0.768920,0.157323,10.722704,0.537223
Pos47_2_110215_006_png_filaments,44816,2.429083,186.149891,0.773367,0.211981,17.066524,0.532185
Pos47_2_110215_007_png_filaments,43074,2.616775,189.415649,0.823185,0.000000,0.000000,0.000000
Pos47_2_110215_008_png_filaments,44544,3.002362,206.324688,0.871632,0.000000,0.000000,0.000000
Pos47_2_110215_009_png_filaments,46237,2.838195,204.381227,0.852652,0.144013,15.152381,0.235559
Pos47_2_110215_010_png_filaments,41866,2.713706,190.167893,0.852961,0.000000,0.000000,0.000000
Pos47_2_110215_011_png_filaments,43205,2.311257,178.285567,0.875225,0.000000,0.000000,0.000000
Pos47_2_110215_012_png_filaments,45482,2.096421,174.214416,0.876737,0.000000,0.000000,0.000000
Pos47_2_110215_013_png_filaments,40799,2.512779,180.645426,0.894611,0.077452,15.469110,0.449403
Pos47_2_110215_014_png_filaments,41582,2.864300,194.709437,0.846462,0.086118,19.466010,0.564229
Pos47_2_110215_015_png_filaments,41971,2.956816,198.752166,0.883862,0.085394,25.367492,0.719357
Pos47_2_110215_016_png_filaments,46626,2.444878,190.488051,0.765701,0.162457,21.597560,0.790554
Pos47_2_110215_017_png_filaments,44508,2.647691,193.676867,0.779796,0.105706,23.314497,0.384223
Pos47_2_110215_018_png_filaments,45726,3.447547,224.007091,0.775691,0.076336,20.915332,0.282727
Pos47_2_110215_019_png_filaments,43373,3.425023,217.453569,0.862353,0.000000,0.000000,0.000000
Pos47_2_110215_020_png_filaments,45075,3.366681,219.782908,0.849539,0.072091,29.211267,0.392313
Pos47_2_110215_021_png_filaments,44810,3.122185,211.028859,0.834581,0.057281,32.098380,0.336786
Pos47_2_110215_022_png_filaments,46524,3.130297,215.306112,0.832120,0.063175,17.879954,0.209149
Pos47_2_110215_023_png_filaments,46517,3.215040,218.184604,0.819291,0.069098,17.226081,0.178745
Pos47_2_110215_024_png_filaments,45391,3.387788,221.242242,0.883430,0.000000,0.000000,0.000000
Pos47_2_110215_025_png_filaments,44126,3.385089,218.050652,0.848543,0.051061,32.884489,0.294848
