#filename,area,aspect_ratio,long_half_axis,order_parameter,of_mass_ratio,of_angle_diff,of_long_half_axis
Pos20_110215_000_png_filaments,26264,1.074967,94.798849,-0.328104,0.578896,35.314736,1.052493
Pos20_110215_001_png_filaments,29015,1.201820,105.355221,-0.022145,0.790256,35.772015,0.924102
Pos20_110215_002_png_filaments,25810,1.141411,96.836724,0.231706,0.578340,48.933754,1.128917
Pos20_110215_003_png_filaments,28365,1.299450,108.316905,0.364031,0.868807,47.275208,1.202730
Pos20_110215_004_png_filaments,26680,1.161706,99.326719,0.418363,0.650612,41.297492,1.049895
Pos20_110215_005_png_filaments,29660,1.361031,113.356034,0.418989,0.690278,33.485294,0.859401
Pos20_110215_006_png_filaments,27338,1.144459,99.794947,0.402903,0.837188,46.423850,0.879051
Pos20_110215_007_png_filaments,30002,1.103041,102.635120,0.371718,0.632044,47.209066,0.928587
Pos20_110215_008_png_filaments,29091,1.229537,106.702646,0.472063,0.523205,43.863852,0.865533
Pos20_110215_009_png_filaments,27949,1.194658,103.093194,0.592041,0.347380,19.833776,0.804360
Pos20_110215_010_png_filaments,31489,1.128247,106.342432,-0.042574,0.306353,50.311787,1.006747
Pos20_110215_011_png_filaments,26631,1.065568,95.040647,0.500202,0.255842,28.063002,1.168431
Pos20_110215_012_png_filaments,29148,1.357992,112.247854,0.500603,0.356589,29.673600,1.002256
Pos20_110215_013_png_filaments,26669,1.035473,93.755729,0.425152,0.364325,45.683597,1.033695
Pos20_110215_014_png_filaments,32337,1.259606,113.865534,-0.331698,0.523593,38.929256,1.111328
Pos20_110215_015_png_filaments,28843,1.228996,106.223477,0.312492,0.277330,40.528613,0.993984
Pos20_110215_016_png_filaments,31054,1.350491,115.539287,0.463185,0.243633,22.747349,0.615631
Pos20_110215_017_png_filaments,32088,1.127391,107.308387,0.018172,0.408169,21.148819,1.180309
Pos20_110215_018_png_filaments,30193,1.350731,113.936436,0.376880,0.497168,42.653149,0.827887
Pos20_110215_019_png_filaments,29926,1.099480,102.339447,0.357251,0.614648,32.201209,1.028254
Pos20_110215_020_png_filaments,27024,1.245635,103.513091,0.348332,0.962452,30.866003,0.973399
Pos20_110215_021_png_filaments,28982,1.319584,110.333592,0.486673,0.554651,22.411304,1.177655
Pos20_110215_022_png_filaments,29412,1.192056,105.641770,0.385845,0.802099,31.940756,0.883835
Pos20_110215_023_png_filaments,28189,1.104143,99.535398,0.365390,0.864625,41.476033,0.966121
Pos20_110215_024_png_filaments,28282,1.178918,103.020089,0.443476,0.373737,47.566006,0.846576
Pos20_110215_025_png_filaments,29037,1.239457,107.032746,0.522590,0.558825,38.884113,0.839851
Pos20_110215_026_png_filaments,29261,1.063354,99.519590,0.395347,0.473619,44.875500,0.986161
Pos20_110215_027_png_filaments,30953,1.083548,103.323834,0.257242,0.614242,23.605106,1.056387
Pos20_110215_028_png_filaments,31303,1.144746,106.800334,-0.299872,0.625717,18.587513,1.130927
Pos20_110215_029_png_filaments,29155,1.029014,97.721973,-0.459213,0.227139,25.866667,1.001254
Pos20_110215_030_png_filaments,30484,1.360142,114.882311,0.199175,0.519046,34.955834,0.819647
Pos20_110215_031_png_filaments,27838,1.145412,100.745334,0.275823,0.663677,25.255687,1.010530
Pos20_110215_032_png_filaments,33650,1.123469,109.697857,-0.333023,0.738815,30.455902,0.987883
Pos20_110215_033_png_filaments,29727,1.099932,102.019578,0.439619,0.387696,37.912697,0.890721
Pos20_110215_034_png_filaments,30350,1.392951,116.003830,0.528359,0.578255,28.183043,0.979052
Pos20_110215_035_png_filaments,30477,1.288445,111.800594,0.412075,0.442918,39.982401,0.952765
Pos20_110215_036_png_filaments,33161,1.354680,119.579637,0.323646,0.279245,19.557018,0.525875
Pos20_110215_037_png_filaments,31104,1.527487,122.976448,0.551512,0.228825,30.274928,0.503020
Pos20_110215_038_png_filaments,28578,1.446826,114.722639,0.575765,0.897081,16.885037,1.041412
Pos20_110215_039_png_filaments,29872,1.435121,116.815769,0.586234,0.169325,30.755454,0.717674
Pos20_110215_040_png_filaments,28942,1.329430,110.668002,0.593455,0.366512,26.125135,0.995830
Pos20_110215_041_png_filaments,28653,1.493965,116.729419,0.529875,0.152542,34.274360,0.651445
Pos20_110215_042_png_filaments,29703,1.565974,121.679521,0.584658,0.369873,26.032067,1.134247
Pos20_110215_043_png_filaments,29341,1.470049,117.173236,0.548685,0.618832,20.948835,1.072276
Pos20_110215_044_png_filaments,29714,1.654816,125.106674,0.564669,0.344397,21.495285,0.545277
Pos20_110215_045_png_filaments,26742,1.757759,122.321182,0.669312,0.151246,30.554780,0.379174
Pos20_110215_046_png_filaments,27746,1.653500,120.844629,0.616118,0.215413,9.446429,0.671067
Pos20_110215_047_png_filaments,32551,1.659105,131.112520,0.613542,0.409285,22.144908,1.073800
Pos20_110215_048_png_filaments,32173,1.581749,127.273980,0.664975,0.211297,23.746696,0.742233
Pos20_110215_049_png_filaments,33741,1.393394,122.332262,0.626358,0.354754,24.576336,1.076343
Pos20_110215_050_png_filaments,35831,1.336568,123.466761,0.611193,0.461974,24.622976,1.142766
Pos20_110215_051_png_filaments,33312,1.324535,118.510583,0.591359,0.228545,25.711646,0.753091
Pos20_110215_052_png_filaments,34972,1.464070,127.663344,0.561686,0.260770,30.463068,0.769830
