#filename,area,aspect_ratio,long_half_axis,order_parameter,of_mass_ratio,of_angle_diff,of_long_half_axis
Pos60_040215_000_png_filaments,30346,1.539125,121.930607,0.492088,0.979627,20.898211,1.069425
Pos60_040215_001_png_filaments,29011,1.172309,104.046496,0.420881,0.672932,24.863617,1.087957
Pos60_040215_002_png_filaments,28287,1.105464,99.767895,0.028693,0.830246,21.687536,1.083693
Pos60_040215_003_png_filaments,29802,1.129398,103.507370,-0.085449,0.807702,34.496898,0.989632
Pos60_040215_004_png_filaments,32363,1.118164,107.325322,0.139066,0.626707,22.688665,0.879304
Pos60_040215_005_png_filaments,30302,1.247977,109.714493,0.305083,0.411657,31.322453,0.707315
Pos60_040215_006_png_filaments,31666,1.432255,120.152231,0.208030,0.485718,22.848370,0.622667
Pos60_040215_007_png_filaments,32228,1.508455,124.396431,0.236161,0.565438,27.380217,0.948155
Pos60_040215_008_png_filaments,31639,1.802735,134.741811,0.228272,0.824672,21.103094,0.899387
Pos60_040215_009_png_filaments,33152,2.061552,147.494925,0.331753,0.343800,16.682816,0.623825
Pos60_040215_010_png_filaments,35300,2.383574,163.654041,0.410475,0.545840,24.744487,1.105433
Pos60_040215_011_png_filaments,34234,2.326252,159.214371,0.427422,0.276058,24.894439,0.835745
Pos60_040215_012_png_filaments,36590,2.228667,161.112360,0.505838,0.233338,22.864854,0.582255
Pos60_040215_013_png_filaments,34492,2.059815,150.382867,0.546514,0.345540,30.200709,0.925198
Pos60_040215_014_png_filaments,35825,1.879442,146.397151,0.548600,0.351527,22.857685,0.361177
Pos60_040215_015_png_filaments,34122,1.810012,140.211304,0.530583,0.475153,24.824813,0.553174
Pos60_040215_016_png_filaments,33584,1.751198,136.822934,0.531249,0.120048,43.821703,0.456387
Pos60_040215_017_png_filaments,33893,1.677859,134.541975,0.585392,0.506824,24.131638,0.624021
Pos60_040215_018_png_filaments,32271,1.485502,123.528707,0.576319,0.219329,18.424640,0.623739
Pos60_040215_019_png_filaments,32524,1.313067,116.592464,0.480042,0.786656,28.748882,0.954212
Pos60_040215_020_png_filaments,33032,1.076673,106.398231,0.393089,0.522630,30.479061,0.997740
Pos60_040215_021_png_filaments,34339,1.130612,111.166947,-0.235942,0.926192,40.147612,1.064459
Pos60_040215_022_png_filaments,35466,1.203782,116.574910,-0.173468,0.724292,61.633243,1.112412
Pos60_040215_023_png_filaments,35804,1.179967,115.964689,-0.160405,0.547304,77.846531,1.122466
Pos60_040215_024_png_filaments,31401,1.170778,108.176787,0.121019,0.964103,25.580431,0.803159
Pos60_040215_025_png_filaments,32060,1.564466,126.354259,0.269472,0.509338,33.967782,0.738423
Pos60_040215_026_png_filaments,32503,1.563400,127.180884,0.316862,0.835851,26.937390,0.843652
Pos60_040215_027_png_filaments,33288,1.712761,134.715416,0.312372,0.774347,26.860904,0.814629
Pos60_040215_028_png_filaments,35846,1.729930,140.494615,0.351304,0.277969,63.002022,0.691019
Pos60_040215_029_png_filaments,35592,1.720317,139.606455,0.433787,0.403216,37.197825,0.852525
Pos60_040215_030_png_filaments,35939,1.652040,137.473293,0.371744,0.187644,29.043405,0.699503
Pos60_040215_031_png_filaments,33620,1.513522,127.267726,0.343027,0.483414,19.993623,0.824291
Pos60_040215_032_png_filaments,33535,1.320073,118.706142,0.359310,0.406642,34.041301,0.914455
Pos60_040215_033_png_filaments,33066,1.189691,111.900746,0.282142,0.391312,46.456309,0.997640
Pos60_040215_034_png_filaments,31672,1.096669,105.147897,-0.143543,0.859027,39.735723,0.572378
Pos60_040215_035_png_filaments,31212,1.167112,107.681756,-0.084848,0.779804,69.982926,1.014782
Pos60_040215_036_png_filaments,30927,1.190717,108.267532,-0.110671,0.634416,63.368421,0.974745
Pos60_040215_037_png_filaments,32908,1.212413,112.694079,-0.207950,0.466364,76.767267,0.866215
Pos60_040215_038_png_filaments,32989,1.167267,110.712011,-0.167775,0.689930,15.707267,0.897255
Pos60_040215_039_png_filaments,36347,1.119368,113.800925,-0.113286,0.840795,70.549718,0.810972
Pos60_040215_040_png_filaments,37742,1.239312,122.019108,-0.053512,0.972495,46.297289,0.814633
Pos60_040215_041_png_filaments,36402,1.362998,125.671065,0.085201,0.835952,79.151815,0.898290
Pos60_040215_042_png_filaments,35194,1.370785,123.920754,0.138516,0.876245,80.622634,0.815188
Pos60_040215_043_png_filaments,35568,1.309676,121.768994,0.066803,0.937160,26.157350,1.291716
Pos60_040215_044_png_filaments,36895,1.319691,124.493004,0.110589,0.759153,88.626626,0.805211
Pos60_040215_045_png_filaments,35042,1.232695,117.259307,0.188838,0.984385,22.966881,0.864100
Pos60_040215_046_png_filaments,33615,1.028343,104.896408,0.174239,0.706813,52.164834,1.290073
Pos60_040215_047_png_filaments,33886,1.207824,114.139783,-0.008548,0.512338,72.339515,0.567246
Pos60_040215_048_png_filaments,32013,1.414210,120.045311,-0.014025,0.980614,78.859114,1.264922
Pos60_040215_049_png_filaments,34337,1.654371,134.469160,0.082786,0.777043,77.056800,1.025206
Pos60_040215_050_png_filaments,35496,1.832598,143.895885,0.135877,0.740987,70.018534,0.956686
Pos60_040215_051_png_filaments,36590,1.786655,144.253585,0.145459,0.613881,25.891017,1.023151
Pos60_040215_052_png_filaments,35273,1.767807,140.884653,0.161669,0.581712,24.651316,0.706319
Pos60_040215_053_png_filaments,34844,1.681431,136.561598,0.213484,0.897068,28.276323,0.973352
Pos60_040215_054_png_filaments,35151,1.528975,130.795890,0.152642,0.653085,15.116005,0.896511
Pos60_040215_055_png_filaments,36568,1.411135,128.162198,0.096604,0.828422,37.249293,0.674239
Pos60_040215_056_png_filaments,34069,1.372541,122.002131,0.168355,0.503477,24.750412,1.034371
Pos60_040215_057_png_filaments,29900,1.337620,112.830635,0.285372,0.485115,24.012353,0.820531
Pos60_040215_058_png_filaments,30335,1.486671,119.813153,0.163270,0.371978,47.691395,0.773575
Pos60_040215_059_png_filaments,30596,1.427711,117.917304,0.080548,0.517152,22.400593,1.207041
Pos60_040215_060_png_filaments,32481,1.429923,121.589503,-0.034479,0.493801,30.342041,0.832611
Pos60_040215_061_png_filaments,32848,1.561889,127.792278,-0.134113,0.936622,28.580357,0.754768
Pos60_040215_062_png_filaments,31700,1.585651,126.490671,0.070249,0.887593,62.430014,1.045716
Pos60_040215_063_png_filaments,31645,1.388825,118.277293,0.276211,0.962780,21.651531,1.071531
Pos60_040215_064_png_filaments,31188,1.258251,111.764136,0.147733,0.583522,86.290650,0.980111
Pos60_040215_065_png_filaments,31449,1.141995,106.920402,0.122506,0.783346,72.140779,1.293445
Pos60_040215_066_png_filaments,31658,1.135748,106.981280,0.092786,0.916890,65.052422,0.914729
Pos60_040215_067_png_filaments,34732,1.151110,112.810201,0.168092,0.765956,82.197896,0.742064
Pos60_040215_068_png_filaments,34735,1.115643,111.063495,0.184367,0.895927,49.215179,0.814504
Pos60_040215_069_png_filaments,36429,1.222831,119.078103,0.051750,0.890330,23.282492,0.829819
Pos60_040215_070_png_filaments,36768,1.299279,123.313685,0.166960,0.782326,86.460053,0.879987
Pos60_040215_071_png_filaments,36720,1.323440,124.373692,0.091893,0.742828,64.446628,0.986248
Pos60_040215_072_png_filaments,35678,1.376450,125.027496,0.364331,0.715084,41.280880,0.884927
Pos60_040215_073_png_filaments,33275,1.481427,125.263408,0.484614,0.785106,33.198435,0.949036
Pos60_040215_074_png_filaments,32533,1.508395,124.981191,0.507618,0.354208,31.851472,0.882002
Pos60_040215_075_png_filaments,31262,1.661180,128.570635,0.583080,0.097215,20.616689,0.462842
Pos60_040215_076_png_filaments,33491,1.938469,143.753541,0.584513,0.166092,24.964909,0.637964
Pos60_040215_077_png_filaments,32884,2.120720,148.990661,0.655852,0.178969,20.252665,0.585822
Pos60_040215_078_png_filaments,30483,2.207348,146.348852,0.630485,0.461555,28.178134,0.811284
Pos60_040215_079_png_filaments,31723,2.369109,154.669510,0.686349,0.307837,26.141410,0.768455
Pos60_040215_080_png_filaments,31862,2.166941,148.246730,0.603886,0.522588,27.399668,1.042000
Pos60_040215_081_png_filaments,29386,1.974142,135.889060,0.540241,0.940782,20.727531,0.909069
Pos60_040215_082_png_filaments,27316,1.871345,127.558835,0.388738,0.383086,36.088281,0.856084
Pos60_040215_083_png_filaments,29322,1.882687,132.559519,0.438651,0.283823,19.947238,0.670085
Pos60_040215_084_png_filaments,29836,1.881073,133.658993,0.364930,0.495805,29.035486,0.913506
Pos60_040215_085_png_filaments,30948,1.957130,138.851697,0.357039,0.324092,44.321237,0.585384
Pos60_040215_086_png_filaments,31564,2.026276,142.682391,0.492191,0.192400,54.896345,0.470970
Pos60_040215_087_png_filaments,32132,1.735178,133.218935,0.518367,0.383560,21.369444,0.484271
Pos60_040215_088_png_filaments,33132,1.500604,125.800376,0.463595,0.286410,26.513350,0.795761
Pos60_040215_089_png_filaments,36250,1.327943,123.785218,0.353697,0.701792,33.654815,0.821287
Pos60_040215_090_png_filaments,36686,1.331538,124.695857,0.316528,0.566495,24.215270,0.841525
Pos60_040215_091_png_filaments,37289,1.357039,126.914603,0.324262,0.505972,25.230343,0.857414
Pos60_040215_092_png_filaments,36928,1.468378,131.377771,0.356458,0.904758,29.226175,0.876249
Pos60_040215_093_png_filaments,34943,1.490607,128.761710,0.296255,0.255073,25.951571,0.565366
Pos60_040215_094_png_filaments,33562,1.553404,128.822341,0.290372,0.395608,21.518437,0.906280
Pos60_040215_095_png_filaments,33446,1.592300,130.199586,0.348898,0.699291,24.272692,1.093082
Pos60_040215_096_png_filaments,33507,1.708113,134.974316,0.392150,0.516987,36.605142,1.000943
Pos60_040215_097_png_filaments,33929,1.791462,139.095920,0.470983,0.526054,29.832200,0.741300
Pos60_040215_098_png_filaments,34014,1.823059,140.492868,0.491621,0.157014,37.261462,0.399058
Pos60_040215_099_png_filaments,33347,1.952456,143.960741,0.608880,0.175314,37.128212,0.333627
Pos60_040215_100_png_filaments,31617,2.041892,143.351346,0.619849,0.219815,33.949304,0.519884
Pos60_040215_101_png_filaments,31962,1.924580,139.929738,0.642632,0.306286,25.490079,0.734942
Pos60_040215_102_png_filaments,32887,1.989764,144.323807,0.663466,0.167495,13.148808,0.286096
Pos60_040215_103_png_filaments,32749,2.037731,145.746290,0.657386,0.331510,21.206425,0.581595
Pos60_040215_104_png_filaments,33108,2.062645,147.436081,0.660680,0.525233,25.981364,0.735197
Pos60_040215_105_png_filaments,32856,2.098074,148.129927,0.695758,0.193720,23.654099,0.384060
Pos60_040215_106_png_filaments,32904,2.154396,150.214611,0.719834,0.167128,33.700397,0.480518
Pos60_040215_107_png_filaments,33425,2.188217,152.582935,0.728228,0.298958,22.022688,0.506652
Pos60_040215_108_png_filaments,35534,2.214364,158.260166,0.728029,0.593729,25.660276,0.525174
Pos60_040215_109_png_filaments,36198,2.256006,161.226889,0.651871,0.499137,28.921730,0.494535
Pos60_040215_110_png_filaments,37179,2.334560,166.217381,0.632888,0.279157,23.168086,0.550716
Pos60_040215_111_png_filaments,37281,2.426528,169.692048,0.676138,0.332185,29.941497,0.484784
Pos60_040215_112_png_filaments,37260,2.433437,169.885589,0.669001,0.143747,23.679249,0.295536
Pos60_040215_113_png_filaments,37437,2.441102,170.556606,0.638971,0.250621,17.606421,0.461050
Pos60_040215_114_png_filaments,37337,2.456889,170.878546,0.653894,0.242999,17.052203,0.430094
Pos60_040215_115_png_filaments,36276,2.446111,168.063282,0.702953,0.080444,39.909844,0.437705
Pos60_040215_116_png_filaments,35867,2.494548,168.759613,0.703942,0.063356,49.819048,0.298503
Pos60_040215_117_png_filaments,36187,2.412646,166.704819,0.619917,0.081618,22.698006,0.346399
Pos60_040215_118_png_filaments,36900,2.309142,164.688611,0.630861,0.057420,81.891103,0.410917
Pos60_040215_119_png_filaments,36575,2.276050,162.782655,0.599179,0.090368,17.123857,0.323137
Pos60_040215_120_png_filaments,36097,2.244490,160.590354,0.658181,0.132450,18.763492,0.326826
Pos60_040215_121_png_filaments,36995,2.149701,159.105652,0.638724,0.164334,26.260769,0.549288
Pos60_040215_122_png_filaments,37286,2.099790,157.865014,0.670731,0.136512,16.530650,0.336649
Pos60_040215_123_png_filaments,37526,2.120220,159.140846,0.666826,0.000000,0.000000,0.000000
Pos60_040215_124_png_filaments,37347,2.076938,157.132018,0.661716,0.129156,30.508298,0.448651
Pos60_040215_125_png_filaments,36184,2.158638,157.678783,0.750112,0.000000,0.000000,0.000000
Pos60_040215_126_png_filaments,34198,2.216083,155.316798,0.744653,0.121330,19.199233,0.334862
Pos60_040215_127_png_filaments,32536,2.257215,152.895114,0.802842,0.108668,30.896683,0.324809
Pos60_040215_128_png_filaments,32873,2.165274,150.522410,0.818077,0.218565,25.070751,0.552074
Pos60_040215_129_png_filaments,33909,2.200278,154.106633,0.846747,0.089619,23.096422,0.300490
Pos60_040215_130_png_filaments,33373,2.290237,155.977839,0.838220,0.072507,37.022105,0.214814
Pos60_040215_131_png_filaments,32742,2.313944,155.293789,0.885954,0.000000,0.000000,0.000000
Pos60_040215_132_png_filaments,32404,2.314714,154.515853,0.879468,0.000000,0.000000,0.000000
Pos60_040215_133_png_filaments,32999,2.243788,153.520495,0.843607,0.171154,19.222197,0.657251
Pos60_040215_134_png_filaments,32937,2.131902,149.503273,0.870762,0.136428,24.539783,0.700727
Pos60_040215_135_png_filaments,33325,2.009051,145.984122,0.829186,0.132855,23.279844,0.585437
Pos60_040215_136_png_filaments,32547,1.755939,134.876180,0.811223,0.000000,0.000000,0.000000
Pos60_040215_137_png_filaments,32388,1.544579,126.189201,0.704942,0.000000,0.000000,0.000000
Pos60_040215_138_png_filaments,33127,1.419866,122.360092,0.523581,0.126425,29.245562,0.496654
Pos60_040215_139_png_filaments,33759,1.397036,122.524700,0.338765,0.243335,30.360695,0.577227
Pos60_040215_140_png_filaments,33480,1.439032,123.837738,0.272911,0.300121,27.861149,0.497091
Pos60_040215_141_png_filaments,33181,1.504416,126.053169,0.272537,0.359872,35.226231,0.618280
