#filename,area,aspect_ratio,long_half_axis,order_parameter,of_mass_ratio,of_angle_diff,of_long_half_axis
Pos51_1_110215_000_png_filaments,68020,1.371177,172.301928,0.484864,0.925128,21.951106,0.776183
Pos51_1_110215_001_png_filaments,68625,1.500005,181.014179,0.444051,0.660982,21.473042,0.707168
Pos51_1_110215_002_png_filaments,72951,1.653213,195.931874,0.422295,0.418783,28.798129,0.544668
Pos51_1_110215_003_png_filaments,75794,1.686014,201.684752,0.424663,0.476223,26.600683,0.885672
Pos51_1_110215_004_png_filaments,77573,1.599918,198.760105,0.439389,0.259378,29.838674,0.891632
Pos51_1_110215_005_png_filaments,75485,1.572671,194.390184,0.426498,0.745434,21.508598,1.088012
Pos51_1_110215_006_png_filaments,71943,1.630853,193.253222,0.546331,0.420339,33.053174,0.960810
Pos51_1_110215_007_png_filaments,73146,1.541257,189.433980,0.593252,0.221646,37.192381,0.588233
Pos51_1_110215_008_png_filaments,73855,1.503573,188.008408,0.551760,0.190712,11.720982,0.597507
Pos51_1_110215_009_png_filaments,75221,1.483050,188.439746,0.559433,0.187302,14.892621,0.625751
Pos51_1_110215_010_png_filaments,75896,1.420860,185.272154,0.524255,0.158392,36.371593,0.382372
Pos51_1_110215_011_png_filaments,72576,1.329562,175.257202,0.490996,0.269718,15.945242,0.669861
Pos51_1_110215_012_png_filaments,72719,1.295042,173.137419,0.512922,0.853744,27.077196,1.213432
Pos51_1_110215_013_png_filaments,75785,1.257866,174.194276,0.463392,0.605082,24.381343,0.892629
Pos51_1_110215_014_png_filaments,77733,1.255936,176.283446,0.542828,0.255167,25.309503,0.903811
Pos51_1_110215_015_png_filaments,77841,1.231084,174.651817,0.515599,0.176765,31.032644,0.489027
Pos51_1_110215_016_png_filaments,78352,1.285312,179.041780,0.560707,0.443581,29.397466,0.866018
Pos51_1_110215_017_png_filaments,78200,1.302178,180.037766,0.596189,0.429911,24.535896,0.617736
Pos51_1_110215_018_png_filaments,77336,1.302829,179.085170,0.581549,0.212429,29.456897,0.657741
Pos51_1_110215_019_png_filaments,80794,1.321495,184.351799,0.480706,0.338369,39.645727,0.902676
Pos51_1_110215_020_png_filaments,77791,1.382544,185.024492,0.375456,0.543670,23.535140,0.955561
Pos51_1_110215_021_png_filaments,75560,1.482830,188.849883,0.321564,0.324122,29.003371,0.656059
Pos51_1_110215_022_png_filaments,74774,1.578522,193.832095,0.327268,0.410353,25.641782,0.788827
Pos51_1_110215_023_png_filaments,75070,1.614451,196.413215,0.341847,0.374498,26.960456,0.532073
Pos51_1_110215_024_png_filaments,77268,1.616759,199.410279,0.360145,0.361952,25.954820,0.715038
Pos51_1_110215_025_png_filaments,82468,1.631109,206.923248,0.359338,0.255805,24.929163,0.665986
Pos51_1_110215_026_png_filaments,80212,1.545791,198.664433,0.440797,0.181641,34.130319,0.661707
Pos51_1_110215_027_png_filaments,78844,1.472515,192.238005,0.541528,0.205361,26.464505,0.594474
Pos51_1_110215_028_png_filaments,74293,1.560746,192.116703,0.675423,0.158306,25.352757,0.554309
Pos51_1_110215_029_png_filaments,75882,1.547555,193.338121,0.644582,0.158430,35.826711,0.297763
Pos51_1_110215_030_png_filaments,78218,1.544846,196.119606,0.638648,0.328785,26.967512,0.751247
Pos51_1_110215_031_png_filaments,80582,1.502894,196.339761,0.607317,0.299462,20.075907,0.808639
Pos51_1_110215_032_png_filaments,80857,1.507093,196.949055,0.580957,0.179561,15.886909,0.540594
Pos51_1_110215_033_png_filaments,81737,1.571517,202.205959,0.621286,0.370369,17.039555,0.665613
Pos51_1_110215_034_png_filaments,78983,1.813167,213.506341,0.678419,0.070268,17.821964,0.346679
Pos51_1_110215_035_png_filaments,78383,1.861681,215.520525,0.708981,0.154446,11.231590,0.318533
Pos51_1_110215_036_png_filaments,80591,1.929787,222.496418,0.738367,0.133148,13.948384,0.374180
Pos51_1_110215_037_png_filaments,81915,1.986085,227.565120,0.782795,0.058746,34.468611,0.398996
Pos51_1_110215_038_png_filaments,82274,2.048973,231.645830,0.809514,0.080312,19.443609,0.244738
Pos51_1_110215_039_png_filaments,81910,2.021356,229.569892,0.824800,0.043156,39.012982,0.316791
Pos51_1_110215_040_png_filaments,80540,2.060577,229.839834,0.818589,0.063411,17.574215,0.361311
Pos51_1_110215_041_png_filaments,80181,2.104165,231.739835,0.808995,0.000000,0.000000,0.000000
