#filename,area,aspect_ratio,long_half_axis,order_parameter,of_mass_ratio,of_angle_diff,of_long_half_axis
Pos25_210115_000_png_filaments,75396,1.292253,176.105528,0.451776,0.715936,29.314981,0.932905
Pos25_210115_001_png_filaments,78719,1.341103,183.314118,0.467659,0.783332,28.947013,1.031437
Pos25_210115_002_png_filaments,81165,1.385995,189.230131,0.453419,0.710079,28.173414,1.221092
Pos25_210115_003_png_filaments,83689,1.439827,195.845866,0.454605,0.462690,28.162760,0.962669
Pos25_210115_004_png_filaments,85026,1.492426,200.977454,0.503087,0.585212,28.248133,1.323275
Pos25_210115_005_png_filaments,85788,1.560898,206.455091,0.532683,0.515771,28.495535,0.985304
Pos25_210115_006_png_filaments,86223,1.634435,211.797317,0.554195,0.613107,31.626445,0.904140
Pos25_210115_007_png_filaments,86188,1.680288,214.704095,0.534594,0.474625,28.246861,0.976939
Pos25_210115_008_png_filaments,87474,1.725652,219.200311,0.558435,0.441297,26.341929,0.880494
Pos25_210115_009_png_filaments,89722,1.786674,225.890098,0.575364,0.577140,30.662494,0.816044
Pos25_210115_010_png_filaments,87808,1.816031,225.296131,0.611205,0.503940,31.194187,0.899962
Pos25_210115_011_png_filaments,88060,1.910600,231.419148,0.640174,0.420527,27.065909,0.881320
Pos25_210115_012_png_filaments,88991,1.987157,237.254357,0.625198,0.168148,20.135178,0.897534
Pos25_210115_013_png_filaments,90169,2.045311,242.288815,0.627673,0.236446,20.349351,0.477647
Pos25_210115_014_png_filaments,91201,2.125714,248.414693,0.656151,0.099815,37.897773,0.581849
Pos25_210115_015_png_filaments,91932,2.148825,250.760393,0.650735,0.128883,23.392561,0.286203
Pos25_210115_016_png_filaments,91386,2.207780,253.421113,0.665551,0.196816,32.307165,0.534655
Pos25_210115_017_png_filaments,91624,2.265527,257.048047,0.688644,0.202696,21.152528,0.487272
Pos25_210115_018_png_filaments,89703,2.276655,254.962999,0.681543,0.105750,37.736895,0.517098
Pos25_210115_019_png_filaments,88624,2.297796,254.598870,0.698368,0.085138,39.560790,0.454317
Pos25_210115_020_png_filaments,88751,2.346144,257.447704,0.704422,0.306000,23.454373,0.560902
Pos25_210115_021_png_filaments,87100,2.369181,256.290944,0.687377,0.168435,23.634472,0.638392
Pos25_210115_022_png_filaments,87438,2.380198,257.384099,0.680896,0.078893,20.565991,0.414417
Pos25_210115_023_png_filaments,86622,2.325973,253.245362,0.703338,0.173905,18.300564,0.528741
Pos25_210115_024_png_filaments,86313,2.291495,250.912690,0.677529,0.215854,25.226118,0.626547
Pos25_210115_025_png_filaments,86962,2.318332,253.324759,0.698744,0.200641,23.351563,0.570480
Pos25_210115_026_png_filaments,87363,2.137686,243.815207,0.648815,0.336645,24.455187,0.659032
Pos25_210115_027_png_filaments,90383,2.009754,240.458365,0.657024,0.479265,25.267099,0.604215
Pos25_210115_028_png_filaments,91233,1.973287,239.384578,0.657712,0.487213,25.741081,0.652279
Pos25_210115_029_png_filaments,93456,1.926964,239.422774,0.621570,0.592356,25.139467,0.635546
Pos25_210115_030_png_filaments,94117,1.939509,241.048815,0.617797,0.735983,26.833279,0.895903
Pos25_210115_031_png_filaments,92847,2.010094,243.734600,0.627026,0.538114,26.484757,0.561490
Pos25_210115_032_png_filaments,92140,2.080721,247.033637,0.630608,0.544899,27.908131,0.754590
Pos25_210115_033_png_filaments,92592,2.135717,250.890171,0.623804,0.399875,29.457317,0.570638
Pos25_210115_034_png_filaments,93338,2.215336,256.551236,0.642340,0.417580,25.579949,0.547468
Pos25_210115_035_png_filaments,92493,2.162901,252.346809,0.620977,0.400983,26.157963,0.537350
Pos25_210115_036_png_filaments,91182,2.149110,249.751981,0.610735,0.395161,27.531588,0.585876
Pos25_210115_037_png_filaments,91069,2.240300,254.837559,0.613690,0.307271,27.361059,0.604264
Pos25_210115_038_png_filaments,91205,2.260608,256.181059,0.594252,0.452997,29.211278,0.646233
Pos25_210115_039_png_filaments,90949,2.322690,259.310231,0.624591,0.494859,28.653335,0.635121
Pos25_210115_040_png_filaments,87261,2.278827,251.588528,0.638266,0.382215,28.363637,0.664413
Pos25_210115_041_png_filaments,86789,2.389210,256.912105,0.637006,0.396127,26.540000,0.525208
Pos25_210115_042_png_filaments,87952,2.515840,265.392980,0.616453,0.273343,28.573475,0.541817
Pos25_210115_043_png_filaments,87076,2.555261,266.128834,0.609368,0.274442,25.737685,0.457734
Pos25_210115_044_png_filaments,84545,2.519303,260.380963,0.622855,0.221044,27.768581,0.484439
Pos25_210115_045_png_filaments,82649,2.519132,257.436028,0.619224,0.297622,26.677539,0.563831
Pos25_210115_046_png_filaments,85075,2.638353,267.296020,0.638109,0.357461,27.373675,0.543560
Pos25_210115_047_png_filaments,88529,2.593923,270.362455,0.631975,0.966244,26.204068,1.363360
Pos25_210115_048_png_filaments,89432,2.698100,277.140857,0.621709,0.621086,30.650834,0.532484
Pos25_210115_049_png_filaments,90833,2.695747,279.181385,0.597442,0.584122,25.851001,0.668577
Pos25_210115_050_png_filaments,91330,2.711371,280.754202,0.618378,0.265191,20.868703,0.532062
Pos25_210115_051_png_filaments,90727,2.675039,277.944700,0.611230,0.957262,22.401905,0.713497
Pos25_210115_052_png_filaments,90223,2.659966,276.389626,0.658385,0.300456,21.102730,0.623541
Pos25_210115_053_png_filaments,90188,2.684730,277.619360,0.664239,0.460183,23.152488,0.740537
Pos25_210115_054_png_filaments,88637,2.699354,275.970403,0.655194,0.787165,23.327577,0.663840
Pos25_210115_055_png_filaments,88075,2.723425,276.317950,0.653462,0.367130,20.796791,0.538827
Pos25_210115_056_png_filaments,89665,2.773376,281.346111,0.698425,0.324275,18.514440,0.658842
Pos25_210115_057_png_filaments,88309,2.802706,280.683135,0.657611,0.311829,28.925849,0.707745
Pos25_210115_058_png_filaments,86914,2.858682,281.224307,0.699911,0.270892,23.628057,0.577766
Pos25_210115_059_png_filaments,86147,2.908960,282.432075,0.675188,0.188662,25.884018,0.465202
Pos25_210115_060_png_filaments,84560,2.910223,279.879239,0.710431,0.200196,25.882032,0.425734
Pos25_210115_061_png_filaments,85272,2.916694,281.367364,0.705790,0.239643,22.627165,0.505574
Pos25_210115_062_png_filaments,86426,2.931563,283.985970,0.703766,0.101053,23.252276,0.315080
Pos25_210115_063_png_filaments,86408,2.966135,285.625841,0.702118,0.259880,23.020736,0.503140
Pos25_210115_064_png_filaments,88027,2.871090,283.632777,0.686060,0.423616,19.676056,0.832889
Pos25_210115_065_png_filaments,87177,2.827145,280.091587,0.708665,0.133027,23.465234,0.339954
Pos25_210115_066_png_filaments,87937,2.826814,281.293374,0.707711,0.091526,22.588850,0.367034
Pos25_210115_067_png_filaments,87709,2.843767,281.769608,0.698574,0.267909,19.878796,0.554864
Pos25_210115_068_png_filaments,88287,2.821447,281.584919,0.701087,0.320977,20.235037,0.784258
Pos25_210115_069_png_filaments,90289,2.756675,281.472045,0.698496,0.275456,19.920338,0.807943
Pos25_210115_070_png_filaments,87668,2.815795,280.314865,0.707191,0.115222,12.304189,0.475713
Pos25_210115_071_png_filaments,86772,2.839856,280.067701,0.705308,0.351993,25.058695,1.032888
Pos25_210115_072_png_filaments,86950,2.834160,280.073513,0.706826,0.269712,23.682535,0.503152
