#filename,area,aspect_ratio,long_half_axis,order_parameter,of_mass_ratio,of_angle_diff,of_long_half_axis
Pos11_040215_000_png_filaments,39238,1.162070,120.474363,0.182328,0.275612,56.456963,0.853043
Pos11_040215_001_png_filaments,40343,1.164169,122.269229,0.275999,0.296047,37.867397,0.628139
Pos11_040215_002_png_filaments,40453,1.196710,124.135183,0.210457,0.487934,37.360836,0.866016
Pos11_040215_003_png_filaments,41378,1.197997,125.613893,0.225810,0.572797,41.769585,0.946398
Pos11_040215_004_png_filaments,41130,1.230533,126.926133,0.289129,0.512673,40.160978,0.755508
Pos11_040215_005_png_filaments,41426,1.330366,132.448526,0.301858,0.533081,47.333759,1.012708
Pos11_040215_006_png_filaments,43092,1.452865,141.167921,0.303421,0.425616,34.058214,0.449625
Pos11_040215_007_png_filaments,43370,1.496823,143.749055,0.326536,0.523307,35.791040,0.838133
Pos11_040215_008_png_filaments,43316,1.567820,147.027081,0.346507,0.546328,38.958724,0.682814
Pos11_040215_009_png_filaments,42436,1.489447,141.841988,0.344480,0.714883,36.458693,0.753376
Pos11_040215_010_png_filaments,42990,1.608968,148.382433,0.409827,0.862540,44.035088,1.080945
Pos11_040215_011_png_filaments,44178,1.662752,152.912091,0.469397,0.656446,38.492303,0.964603
Pos11_040215_012_png_filaments,46041,1.796616,162.265080,0.452707,0.437259,33.922771,0.648819
Pos11_040215_013_png_filaments,44437,1.819223,160.413309,0.447473,0.831047,26.522334,1.191738
Pos11_040215_014_png_filaments,45347,1.783543,160.450522,0.396247,0.615372,34.750399,0.980540
Pos11_040215_015_png_filaments,45404,1.826098,162.455403,0.464467,0.980124,30.603783,1.141649
Pos11_040215_016_png_filaments,45666,1.770267,160.413508,0.416644,0.853642,34.786775,0.793000
Pos11_040215_017_png_filaments,45601,1.773853,160.461578,0.454191,0.556498,35.119820,0.663086
Pos11_040215_018_png_filaments,45976,1.793620,162.015242,0.467711,0.900952,30.550390,0.864972
Pos11_040215_019_png_filaments,47058,1.681102,158.686078,0.492288,0.582950,36.487081,0.799710
Pos11_040215_020_png_filaments,45427,1.789653,160.866831,0.505885,0.798760,35.912340,0.994854
Pos11_040215_021_png_filaments,45156,1.765250,159.289044,0.504733,0.733784,38.833920,0.975737
Pos11_040215_022_png_filaments,47595,1.667163,158.925929,0.529431,0.533332,37.154789,0.664175
Pos11_040215_023_png_filaments,45639,1.784745,161.020514,0.535352,0.850068,36.901383,0.934745
Pos11_040215_024_png_filaments,44890,1.844439,162.342419,0.548189,0.874287,34.750854,1.039982
Pos11_040215_025_png_filaments,44438,1.882843,163.195947,0.562712,0.880901,33.991038,0.894787
Pos11_040215_026_png_filaments,43778,1.886704,162.145502,0.510429,0.727281,38.427069,0.760256
Pos11_040215_027_png_filaments,43025,1.918043,162.074493,0.527268,0.687203,37.203258,0.833873
Pos11_040215_028_png_filaments,43409,1.916109,162.714051,0.511629,0.831839,32.129582,1.048731
Pos11_040215_029_png_filaments,42791,1.923883,161.879036,0.550211,0.593745,35.813452,0.690975
Pos11_040215_030_png_filaments,42292,1.900881,159.967456,0.571649,0.568123,38.655082,0.673478
Pos11_040215_031_png_filaments,40631,1.882567,156.037520,0.605901,0.977880,25.555710,1.128874
Pos11_040215_032_png_filaments,39174,1.831512,151.122422,0.609168,0.128683,71.440446,0.427925
Pos11_040215_033_png_filaments,38526,1.805592,148.803050,0.624638,0.149036,12.500645,0.485319
Pos11_040215_034_png_filaments,36267,1.989427,151.546141,0.638196,0.325443,24.934725,0.533698
Pos11_040215_035_png_filaments,36533,2.083125,155.641496,0.594338,0.221210,18.793333,0.829690
Pos11_040215_036_png_filaments,39037,2.155452,163.656198,0.633035,0.233632,36.825503,0.578656
Pos11_040215_037_png_filaments,38666,2.387658,171.425627,0.683258,0.335295,28.576674,0.614896
Pos11_040215_038_png_filaments,38551,2.525427,176.039569,0.748906,0.208209,22.689599,0.640751
Pos11_040215_039_png_filaments,38877,2.694111,182.590920,0.811947,0.270863,24.646004,0.745612
Pos11_040215_040_png_filaments,38730,2.605993,179.240206,0.810382,0.176323,15.271541,0.829670
Pos11_040215_041_png_filaments,39022,2.481003,175.547023,0.815233,0.369103,21.124776,0.638137
Pos11_040215_042_png_filaments,40422,2.329315,173.120331,0.808702,0.259634,25.025549,0.684762
Pos11_040215_043_png_filaments,39603,2.272650,169.260408,0.820648,0.186798,28.068292,0.681966
Pos11_040215_044_png_filaments,39760,2.136822,164.449449,0.790811,0.199244,33.305575,0.692185
Pos11_040215_045_png_filaments,39318,2.188589,165.501859,0.788333,0.304404,8.767172,0.725321
Pos11_040215_046_png_filaments,39681,2.076003,161.931133,0.761941,0.228625,26.052521,0.662757
Pos11_040215_047_png_filaments,40583,2.045945,162.571388,0.774342,0.152506,34.564272,0.383648
Pos11_040215_048_png_filaments,43559,2.095417,170.450879,0.738627,0.124015,34.982943,0.288460
Pos11_040215_049_png_filaments,44491,2.153935,174.653560,0.757251,0.132092,39.062170,0.512556
Pos11_040215_050_png_filaments,42669,2.209637,173.237442,0.777922,0.102103,34.683107,0.323856
Pos11_040215_051_png_filaments,41434,2.191234,169.999589,0.812831,0.131740,39.813671,0.530296
Pos11_040215_052_png_filaments,40480,2.152861,166.553326,0.815578,0.113994,39.658424,0.628996
Pos11_040215_053_png_filaments,40548,2.023421,161.604298,0.817302,0.119681,37.841795,0.618649
Pos11_040215_054_png_filaments,41581,1.897869,158.491379,0.817962,0.130898,29.747960,0.413065
Pos11_040215_055_png_filaments,43096,1.832706,158.558652,0.800227,0.124695,27.302759,0.342220
Pos11_040215_056_png_filaments,44253,1.741459,156.622102,0.795269,0.130820,29.912773,0.398300
Pos11_040215_057_png_filaments,43468,1.719283,154.235227,0.790653,0.172716,35.116777,0.802261
Pos11_040215_058_png_filaments,44679,1.717989,156.310076,0.761471,0.148855,29.592082,0.398878
Pos11_040215_059_png_filaments,44322,1.737946,156.585981,0.753726,0.196871,35.048008,0.790617
Pos11_040215_060_png_filaments,44296,1.873639,162.536265,0.787206,0.123318,30.099717,0.381167
Pos11_040215_061_png_filaments,44399,1.869634,162.551116,0.785931,0.116442,30.483171,0.366772
Pos11_040215_062_png_filaments,47785,1.813474,166.083514,0.724219,0.234905,30.547876,0.609729
Pos11_040215_063_png_filaments,49129,1.866613,170.852433,0.730617,0.118308,31.203801,0.405915
