#filename,area,aspect_ratio,long_half_axis,order_parameter,of_mass_ratio,of_angle_diff,of_long_half_axis
Pos34_300115_000_png_filaments,36936,1.890837,149.099792,0.689115,0.310997,21.079689,0.707754
Pos34_300115_001_png_filaments,36116,1.664233,138.319035,0.737003,0.428480,21.587436,0.840694
Pos34_300115_002_png_filaments,33434,1.144934,110.384846,0.650975,0.396967,29.198589,1.011936
Pos34_300115_003_png_filaments,33676,1.096672,108.423567,-0.328048,0.305227,30.283423,0.841518
Pos34_300115_004_png_filaments,33609,1.230204,114.720604,-0.160039,0.689057,26.522847,1.043284
Pos34_300115_005_png_filaments,32900,1.712576,133.920770,0.350540,0.495886,31.361828,0.547300
Pos34_300115_006_png_filaments,35733,2.586611,171.524184,0.681435,0.178433,16.567885,0.402908
Pos34_300115_007_png_filaments,37244,2.184778,160.937362,0.741216,0.150425,17.359161,0.447135
Pos34_300115_008_png_filaments,36864,1.917940,150.018148,0.725683,0.266211,19.500605,0.733389
Pos34_300115_009_png_filaments,41590,1.692053,149.667155,0.670902,0.254141,20.044995,0.717478
Pos34_300115_010_png_filaments,37200,1.575880,136.602329,0.601711,0.584517,25.489809,0.967700
Pos34_300115_011_png_filaments,36985,1.490178,132.451520,0.504458,0.235366,33.395584,0.935931
Pos34_300115_012_png_filaments,35727,1.613948,135.477791,0.538383,0.336556,26.317439,0.916664
Pos34_300115_013_png_filaments,36850,1.571044,135.749420,0.483029,0.460123,23.346833,0.823325
Pos34_300115_014_png_filaments,40485,1.548640,141.269162,0.505197,0.378541,22.404955,0.957787
Pos34_300115_015_png_filaments,45336,1.291304,136.508882,0.451989,0.880007,20.764042,0.689944
Pos34_300115_016_png_filaments,41930,1.193722,126.223173,0.573677,0.566833,27.937550,1.161927
Pos34_300115_017_png_filaments,41680,1.315492,132.109188,0.492544,0.384638,17.277449,0.965653
Pos34_300115_018_png_filaments,42696,1.271406,131.450059,0.349971,0.470810,25.286677,1.064995
Pos34_300115_019_png_filaments,40397,1.137998,120.967963,0.288951,0.818193,26.431917,0.763347
Pos34_300115_020_png_filaments,39912,1.199500,123.445975,-0.228321,0.736179,23.486127,0.661107
Pos34_300115_021_png_filaments,39867,1.048781,115.365046,-0.027917,0.638121,42.661893,1.042725
Pos34_300115_022_png_filaments,41431,1.256525,128.728093,0.333714,0.704745,29.611054,1.093869
Pos34_300115_023_png_filaments,43673,1.303890,134.633164,0.450123,0.739651,26.096529,1.173573
Pos34_300115_024_png_filaments,37883,1.269060,123.705304,0.516613,0.422754,26.450554,0.955134
Pos34_300115_025_png_filaments,39624,1.172714,121.618677,0.369643,0.403728,39.490619,0.969259
Pos34_300115_026_png_filaments,41814,1.110289,121.563708,0.222422,0.381126,48.020253,0.572820
Pos34_300115_027_png_filaments,42281,1.407891,137.651898,0.096013,0.756753,47.322395,0.848036
Pos34_300115_028_png_filaments,42497,1.366061,135.937489,0.178757,0.906057,48.175121,0.940124
Pos34_300115_029_png_filaments,41865,1.203302,126.630385,0.242711,0.842052,30.531504,0.946658
Pos34_300115_030_png_filaments,42055,1.292467,131.535692,0.309865,0.367896,76.747682,0.828040
Pos34_300115_031_png_filaments,43554,1.281377,133.283856,0.351387,0.567775,42.405140,0.981167
Pos34_300115_032_png_filaments,47743,1.395241,145.614469,0.303341,0.815776,32.368873,0.668705
Pos34_300115_033_png_filaments,44301,1.398227,140.417316,0.192509,0.736599,36.859959,0.985434
Pos34_300115_034_png_filaments,43295,1.383011,138.056466,0.165909,0.828129,31.551728,0.944619
Pos34_300115_035_png_filaments,41969,1.536097,143.251340,0.094539,0.653533,20.012757,0.740994
