#filename,area,aspect_ratio,long_half_axis,order_parameter,of_mass_ratio,of_angle_diff,of_long_half_axis
Pos26_210115_000_png_filaments,39235,1.303202,127.575641,0.037348,0.989712,85.665037,0.708268
Pos26_210115_001_png_filaments,39930,1.350286,131.004918,0.104607,0.701217,77.693058,0.543675
Pos26_210115_002_png_filaments,37870,1.399663,129.892614,0.197209,0.523523,84.309112,0.807344
Pos26_210115_003_png_filaments,39989,1.452644,135.979967,0.279318,0.590718,54.748077,1.199919
Pos26_210115_004_png_filaments,39528,1.346120,130.142568,0.166425,0.738399,38.471877,0.863352
Pos26_210115_005_png_filaments,38920,1.261140,124.995140,0.164706,0.837047,36.509976,0.833361
Pos26_210115_006_png_filaments,40148,1.348382,131.269398,0.360602,0.483361,26.887460,0.737656
Pos26_210115_007_png_filaments,37112,1.447222,130.752445,0.392597,0.488075,32.588281,0.848939
Pos26_210115_008_png_filaments,40110,1.523514,139.468014,0.441595,0.616263,30.590837,0.746204
Pos26_210115_009_png_filaments,38245,1.622660,140.548482,0.433978,0.492880,30.626320,0.961336
Pos26_210115_010_png_filaments,37857,1.680846,142.318750,0.378434,0.343315,26.249063,0.672795
Pos26_210115_011_png_filaments,40285,1.659490,145.876074,0.428210,0.247906,43.930080,0.665054
Pos26_210115_012_png_filaments,36861,1.638913,138.671294,0.375081,0.333129,50.730655,0.747598
Pos26_210115_013_png_filaments,35674,1.614581,135.403810,0.314260,0.256653,41.549372,0.513590
Pos26_210115_014_png_filaments,39074,1.547645,138.740953,0.217315,0.488988,35.658128,0.725398
Pos26_210115_015_png_filaments,37883,1.566029,137.419114,0.394287,0.399025,25.288421,0.909433
Pos26_210115_016_png_filaments,35823,1.703248,139.362196,0.486147,0.453716,29.885625,0.794971
Pos26_210115_017_png_filaments,35788,1.575528,133.969778,0.532691,0.487733,29.033364,0.744042
Pos26_210115_018_png_filaments,35525,1.629879,135.759362,0.487379,0.181193,9.565289,0.399204
Pos26_210115_019_png_filaments,38582,1.489060,135.230150,0.431608,0.863828,25.229846,1.171286
Pos26_210115_020_png_filaments,35325,1.423436,126.512990,0.422148,0.767150,23.677502,0.926784
Pos26_210115_021_png_filaments,34422,1.627191,133.524936,0.483224,0.873948,25.787027,1.075832
Pos26_210115_022_png_filaments,33581,1.811658,139.158578,0.540158,0.648027,23.550802,0.956784
Pos26_210115_023_png_filaments,34625,2.077125,151.304300,0.546730,0.197698,18.247017,0.476027
Pos26_210115_024_png_filaments,36053,1.688379,139.197276,0.462541,0.395795,47.407029,0.978852
Pos26_210115_025_png_filaments,35169,1.502291,129.682718,0.423844,0.837756,24.976897,0.906840
Pos26_210115_026_png_filaments,34891,1.552180,131.296398,0.371436,0.594238,39.161252,1.044770
Pos26_210115_027_png_filaments,34192,1.900296,143.812932,0.529006,0.760593,18.785696,1.027234
Pos26_210115_028_png_filaments,35276,1.811269,142.612045,0.529909,0.609641,27.060335,1.104802
Pos26_210115_029_png_filaments,35729,1.449426,128.390685,0.263168,0.438902,60.199531,0.841999
Pos26_210115_030_png_filaments,38254,1.399308,130.532948,0.316776,0.492026,20.412980,1.058509
Pos26_210115_031_png_filaments,34640,1.631193,134.111703,0.439040,0.276775,21.076327,0.625933
Pos26_210115_032_png_filaments,33889,2.209356,154.378668,0.517853,0.587318,19.775593,0.871452
Pos26_210115_033_png_filaments,35490,1.946869,148.301802,0.533066,0.518869,5.189320,0.992773
Pos26_210115_034_png_filaments,37595,1.601378,138.432173,0.415727,0.748606,25.542692,0.731063
Pos26_210115_035_png_filaments,33418,1.714488,135.046245,0.371422,0.396571,25.235961,0.813379
Pos26_210115_036_png_filaments,33700,1.832875,140.218861,0.468428,0.447838,23.172028,0.663754
Pos26_210115_037_png_filaments,35582,1.932791,147.956036,0.400400,0.208978,42.875479,0.481581
Pos26_210115_038_png_filaments,40117,1.808711,151.975603,0.407552,0.410287,24.733483,0.827051
Pos26_210115_039_png_filaments,38778,1.679747,143.992444,0.308944,0.432076,25.178448,0.931410
Pos26_210115_040_png_filaments,38103,1.959404,154.158204,0.423156,0.232130,47.793136,0.570515
Pos26_210115_041_png_filaments,39404,2.203786,166.256995,0.469518,0.447241,20.697915,0.712973
Pos26_210115_042_png_filaments,41725,2.108432,167.341260,0.403188,0.387621,36.006067,0.629315
Pos26_210115_043_png_filaments,38338,1.991070,155.877364,0.350145,0.671199,23.045067,0.867042
Pos26_210115_044_png_filaments,39152,2.031395,159.110642,0.382918,0.283547,59.670635,0.662634
Pos26_210115_045_png_filaments,39044,2.184447,164.768038,0.435952,0.509389,25.080145,1.004978
Pos26_210115_046_png_filaments,41248,2.256505,172.125280,0.457145,0.165311,55.321186,0.491405
Pos26_210115_047_png_filaments,40646,2.176524,167.809174,0.404342,0.479097,28.639709,1.187908
Pos26_210115_048_png_filaments,41322,2.144486,167.948967,0.438791,0.263605,84.297483,0.677536
Pos26_210115_049_png_filaments,38295,2.268727,166.298074,0.476505,0.341840,25.448458,1.073027
Pos26_210115_050_png_filaments,40997,2.071242,164.405569,0.424702,0.289211,27.115814,0.875241
Pos26_210115_051_png_filaments,41100,1.845778,155.394522,0.358590,0.314294,55.899914,0.622781
Pos26_210115_052_png_filaments,42322,1.704816,151.546849,0.322345,0.284521,85.274990,0.568192
