#filename,area,aspect_ratio,long_half_axis,order_parameter,of_mass_ratio,of_angle_diff,of_long_half_axis
Pos19_210115_000_png_filaments,15722,1.750623,93.599876,0.372258,0.582277,19.422458,0.957293
Pos19_210115_001_png_filaments,12915,2.131395,93.606119,0.462628,0.547411,22.586290,1.024471
Pos19_210115_002_png_filaments,14479,1.914562,93.935351,0.383480,0.267648,30.933010,0.550621
Pos19_210115_003_png_filaments,12831,1.691660,83.121209,0.414566,0.555919,18.036252,0.875861
Pos19_210115_004_png_filaments,14714,1.383954,80.510267,0.179844,0.865090,26.716391,0.967655
Pos19_210115_005_png_filaments,12579,1.504653,77.618688,0.065020,0.980267,54.021102,2.649922
Pos19_210115_006_png_filaments,14506,2.306892,103.207802,0.287937,0.879254,46.537692,0.704684
Pos19_210115_007_png_filaments,14762,2.069746,98.617999,0.313796,0.739924,33.534389,1.008938
Pos19_210115_008_png_filaments,12618,2.766775,105.416173,0.478875,0.360743,19.864216,0.476105
Pos19_210115_009_png_filaments,14072,2.516718,106.174507,0.511920,0.000000,0.000000,0.000000
Pos19_210115_010_png_filaments,13628,1.399593,77.918755,0.255543,0.000000,0.000000,0.000000
Pos19_210115_011_png_filaments,12513,2.436327,98.508470,0.521596,0.579857,40.640824,1.374193
Pos19_210115_012_png_filaments,16219,3.566420,135.691718,0.664983,0.000000,0.000000,0.000000
Pos19_210115_013_png_filaments,15680,2.038850,100.876668,0.545694,0.401475,24.400932,0.499203
Pos19_210115_014_png_filaments,14843,2.517125,109.053171,0.432259,0.168295,37.676052,0.347309
Pos19_210115_015_png_filaments,15698,2.127171,103.097569,0.442271,0.214173,38.961808,0.580627
Pos19_210115_016_png_filaments,16647,1.613199,92.456409,0.338467,0.291211,67.171049,0.483328
Pos19_210115_017_png_filaments,14536,3.657764,130.093429,0.758138,0.280535,29.836134,0.600705
Pos19_210115_018_png_filaments,14526,5.263233,155.999922,0.835412,0.000000,0.000000,0.000000
Pos19_210115_019_png_filaments,14434,4.094716,137.160893,0.826831,0.000000,0.000000,0.000000
Pos19_210115_020_png_filaments,13078,4.678433,139.555172,0.799488,0.220540,19.273571,0.416830
Pos19_210115_021_png_filaments,17261,2.693024,121.640487,0.501361,0.859575,35.529492,1.043564
Pos19_210115_022_png_filaments,16885,2.067179,105.405831,0.249455,0.976599,62.500406,0.667522
Pos19_210115_023_png_filaments,17205,1.779187,98.710465,0.311314,0.499160,36.282609,0.654641
Pos19_210115_024_png_filaments,16177,1.569501,89.898998,0.422552,0.383053,40.314870,0.692252
Pos19_210115_025_png_filaments,16598,1.805995,97.681251,0.638115,0.877369,37.475066,1.207939
Pos19_210115_026_png_filaments,16243,1.310487,82.314158,0.515043,0.895069,31.728537,0.935571
Pos19_210115_027_png_filaments,17139,1.116595,78.048694,0.282869,0.804720,53.353092,1.065988
Pos19_210115_028_png_filaments,17136,1.257723,82.827068,0.450772,0.000000,0.000000,0.000000
Pos19_210115_029_png_filaments,16758,1.431936,87.397288,0.593284,0.902452,28.979021,0.971834
Pos19_210115_030_png_filaments,17648,1.617820,95.331825,0.522699,0.495968,34.720510,0.835252
Pos19_210115_031_png_filaments,18441,1.826692,103.549966,0.519181,0.659331,22.705565,0.869338
Pos19_210115_032_png_filaments,15620,2.259210,105.984871,0.599922,0.000000,0.000000,0.000000
Pos19_210115_033_png_filaments,19115,2.248991,116.978506,0.695923,0.274725,20.992178,0.611858
Pos19_210115_034_png_filaments,15650,2.786235,117.812427,0.761876,0.000000,0.000000,0.000000
Pos19_210115_035_png_filaments,16117,2.881703,121.588297,0.746826,0.000000,0.000000,0.000000
Pos19_210115_036_png_filaments,17725,3.879381,147.944697,0.833654,0.000000,0.000000,0.000000
Pos19_210115_037_png_filaments,16465,2.756281,120.189817,0.780662,0.350671,24.354129,0.576545
Pos19_210115_038_png_filaments,17268,1.572792,92.978327,0.411133,0.776032,22.449067,1.031459
Pos19_210115_039_png_filaments,16525,1.541824,90.056113,0.331675,0.940118,46.833598,0.627535
Pos19_210115_040_png_filaments,17247,1.309095,84.774927,0.139879,0.868195,44.877194,0.916312
Pos19_210115_041_png_filaments,17168,1.642338,94.736249,0.360282,0.831842,18.033257,0.863486
Pos19_210115_042_png_filaments,15478,2.225809,104.719227,0.557502,0.686692,31.021970,0.909689
Pos19_210115_043_png_filaments,14212,4.290575,139.319020,0.903164,0.000000,0.000000,0.000000
Pos19_210115_044_png_filaments,15739,3.865779,139.165678,0.842787,0.185434,25.945304,0.381938
Pos19_210115_045_png_filaments,15617,3.307821,128.231543,0.764766,0.000000,0.000000,0.000000
Pos19_210115_046_png_filaments,15898,2.678658,116.427331,0.669256,0.220904,29.524860,0.710534
Pos19_210115_047_png_filaments,15230,2.423657,108.395335,0.665112,0.196345,29.088319,0.570472
Pos19_210115_048_png_filaments,17911,2.059492,108.359011,0.582814,0.228174,27.411489,0.515311
Pos19_210115_049_png_filaments,18413,1.652117,98.402864,0.565994,0.523227,24.952757,0.796910
Pos19_210115_050_png_filaments,15559,2.422258,109.528238,0.701719,0.388629,2.864738,0.730969
Pos19_210115_051_png_filaments,14533,2.394432,105.245601,0.666711,0.000000,0.000000,0.000000
Pos19_210115_052_png_filaments,17110,2.023828,104.987324,0.576462,0.000000,0.000000,0.000000
Pos19_210115_053_png_filaments,15373,2.304118,106.183426,0.607326,0.335064,32.667563,1.088837
Pos19_210115_054_png_filaments,15544,2.655051,114.615378,0.636266,0.195695,0.687582,0.584233
Pos19_210115_055_png_filaments,15403,2.720556,115.493237,0.730236,0.120921,11.596440,0.307662
Pos19_210115_056_png_filaments,15913,2.059511,102.137013,0.630760,0.249255,23.663321,0.522417
Pos19_210115_057_png_filaments,15831,1.930819,98.639308,0.584117,0.266074,35.219753,0.532658
Pos19_210115_058_png_filaments,16306,2.304108,109.357909,0.646192,0.171482,31.108062,0.407194
Pos19_210115_059_png_filaments,16212,1.984464,101.196379,0.552876,0.267795,36.039716,0.534049
Pos19_210115_060_png_filaments,15402,2.746384,116.036401,0.616777,0.145288,40.628786,0.398975
Pos19_210115_061_png_filaments,16004,2.545684,113.878458,0.624962,0.183642,34.743216,0.402112
Pos19_210115_062_png_filaments,15342,2.044130,99.912611,0.570418,0.248162,23.106112,0.616108
Pos19_210115_063_png_filaments,16247,1.671417,92.972404,0.474689,0.672166,29.642324,0.595066
Pos19_210115_064_png_filaments,17797,1.387706,88.663974,0.371597,0.457938,28.138474,0.585361
Pos19_210115_065_png_filaments,18872,1.549123,96.466601,0.335913,0.392774,37.083824,0.789943
Pos19_210115_066_png_filaments,19126,1.696661,101.632984,0.443161,0.491856,24.140476,0.985427
Pos19_210115_067_png_filaments,18934,1.560764,96.987300,0.460177,0.836359,18.270942,0.791684
Pos19_210115_068_png_filaments,17428,1.660708,95.983255,0.431074,0.476060,43.780245,1.042896
Pos19_210115_069_png_filaments,17033,1.786794,98.425556,0.490031,0.274317,27.611133,0.727471
Pos19_210115_070_png_filaments,16027,1.909967,98.710673,0.584737,0.200959,38.819462,0.782029
Pos19_210115_071_png_filaments,16123,1.737622,94.433403,0.517453,0.230379,40.534509,0.919742
Pos19_210115_072_png_filaments,17149,1.881363,101.339968,0.359502,0.280143,22.711563,0.553721
Pos19_210115_073_png_filaments,19046,2.298090,118.034909,0.414711,0.737993,30.904147,0.875008
Pos19_210115_074_png_filaments,18863,2.258016,116.437789,0.423580,0.676611,33.123350,0.630334
Pos19_210115_075_png_filaments,16391,2.345513,110.623325,0.526184,0.650827,31.322563,0.744331
Pos19_210115_076_png_filaments,13638,3.053456,115.132050,0.633769,0.477094,28.672062,0.679635
Pos19_210115_077_png_filaments,15541,3.562586,132.753879,0.743508,0.000000,0.000000,0.000000
Pos19_210115_078_png_filaments,16031,3.785769,138.989638,0.676153,0.272273,24.102243,0.267111
Pos19_210115_079_png_filaments,15398,3.523177,131.408800,0.677408,0.356023,24.217342,0.414399
Pos19_210115_080_png_filaments,15107,3.415953,128.165200,0.728229,0.430015,30.464044,0.363358
Pos19_210115_081_png_filaments,17040,3.154254,130.800134,0.689744,0.303934,36.159558,0.461270
Pos19_210115_082_png_filaments,17048,3.068360,129.037202,0.729330,0.219457,44.465201,0.350837
Pos19_210115_083_png_filaments,17406,3.011043,129.161485,0.669166,0.748302,30.341669,0.797801
Pos19_210115_084_png_filaments,17869,3.085856,132.483873,0.645050,0.797578,35.403419,0.722941
Pos19_210115_085_png_filaments,18858,3.332129,141.427473,0.721725,0.415445,31.748661,0.454865
