#filename,area,aspect_ratio,long_half_axis,order_parameter,of_mass_ratio,of_angle_diff,of_long_half_axis
Pos35_040215_000_png_filaments,78822,1.045934,161.994745,0.204289,0.367726,88.573004,0.918960
Pos35_040215_001_png_filaments,78065,1.042365,160.939688,-0.112821,0.516602,29.717529,0.710544
Pos35_040215_002_png_filaments,82004,1.068024,166.967939,-0.033188,0.514696,63.024019,0.831270
Pos35_040215_003_png_filaments,80234,1.070477,165.345719,0.129614,0.688963,67.118371,0.920330
Pos35_040215_004_png_filaments,79759,1.103597,167.386400,0.137102,0.465130,73.973391,0.908484
Pos35_040215_005_png_filaments,81624,1.107312,169.616853,0.067147,0.440981,61.872175,0.972050
Pos35_040215_006_png_filaments,82989,1.139182,173.472998,-0.030068,0.561713,64.239569,1.403654
Pos35_040215_007_png_filaments,85524,1.098264,172.910927,-0.065388,0.835325,45.088417,0.897056
Pos35_040215_008_png_filaments,83975,1.055505,167.969417,-0.116386,0.991273,48.591428,1.304341
Pos35_040215_009_png_filaments,83742,1.085907,170.134756,-0.088028,0.604020,77.079065,0.850639
Pos35_040215_010_png_filaments,86015,1.052281,169.737587,-0.104022,0.998653,37.556852,1.237749
Pos35_040215_011_png_filaments,86638,1.073483,172.058787,-0.078973,0.573749,73.274927,0.757246
Pos35_040215_012_png_filaments,83712,1.134884,173.898028,-0.017500,0.986956,85.790554,0.978606
Pos35_040215_013_png_filaments,87351,1.217126,183.961428,0.027376,0.696919,58.711741,1.001806
Pos35_040215_014_png_filaments,87068,1.224239,184.199078,0.029090,0.932742,56.683333,1.273484
Pos35_040215_015_png_filaments,86864,1.224347,183.991278,-0.015938,0.670835,87.017593,0.712720
Pos35_040215_016_png_filaments,85636,1.269347,186.013057,0.056789,0.993290,80.434626,1.044294
Pos35_040215_017_png_filaments,88107,1.301660,191.064081,0.090038,0.831846,80.065065,0.868102
Pos35_040215_018_png_filaments,89363,1.316482,193.513557,0.095767,0.685962,51.855080,1.038221
Pos35_040215_019_png_filaments,87442,1.279838,188.739415,0.145759,0.661583,65.389825,0.554353
Pos35_040215_020_png_filaments,89392,1.205622,185.216627,0.125179,0.947739,33.225905,0.982631
Pos35_040215_021_png_filaments,90545,1.168866,183.543776,0.101356,0.627257,82.467928,0.633554
Pos35_040215_022_png_filaments,89579,1.203369,185.236931,0.185664,0.937315,27.902698,0.855929
Pos35_040215_023_png_filaments,90245,1.220638,187.253559,0.219890,0.533384,23.417879,0.776339
Pos35_040215_024_png_filaments,93210,1.181768,187.250260,0.263276,0.758618,28.649902,0.964092
Pos35_040215_025_png_filaments,93082,1.149575,184.555321,0.262682,0.939988,46.080048,0.933319
Pos35_040215_026_png_filaments,93217,1.183254,187.374986,0.350891,0.445317,26.784204,0.562350
Pos35_040215_027_png_filaments,94814,1.153124,186.551739,0.289508,0.552500,34.440311,0.858686
Pos35_040215_028_png_filaments,94973,1.162551,187.469727,0.326814,0.509202,35.238837,0.919302
