#filename,area,aspect_ratio,long_half_axis,order_parameter,of_mass_ratio,of_angle_diff,of_long_half_axis
Pos30_110215_000_png_filaments,41966,2.324200,176.201905,0.588770,0.200079,33.152498,0.582836
Pos30_110215_001_png_filaments,40471,2.220260,169.121549,0.663971,0.222580,12.511111,0.400915
Pos30_110215_002_png_filaments,40649,2.318092,173.187016,0.714443,0.218869,14.368521,0.488667
Pos30_110215_003_png_filaments,40392,2.420058,176.394739,0.703688,0.233745,28.972981,0.513312
Pos30_110215_004_png_filaments,39385,2.520296,177.752723,0.799926,0.090030,28.130419,0.368841
Pos30_110215_005_png_filaments,40115,2.509602,179.011481,0.815929,0.000000,0.000000,0.000000
Pos30_110215_006_png_filaments,43704,2.272690,177.809826,0.796792,0.110588,21.949432,0.293147
Pos30_110215_007_png_filaments,40636,2.485099,179.288480,0.845262,0.106845,24.111668,0.357848
Pos30_110215_008_png_filaments,39891,2.689514,184.798920,0.831566,0.000000,0.000000,0.000000
Pos30_110215_009_png_filaments,37645,2.663236,178.641987,0.876848,0.000000,0.000000,0.000000
Pos30_110215_010_png_filaments,39738,2.551443,179.647427,0.846537,0.000000,0.000000,0.000000
Pos30_110215_011_png_filaments,39594,2.709363,184.787823,0.885575,0.000000,0.000000,0.000000
Pos30_110215_012_png_filaments,37912,2.964608,189.145951,0.882590,0.000000,0.000000,0.000000
Pos30_110215_013_png_filaments,41229,3.215435,205.421705,0.898717,0.000000,0.000000,0.000000
Pos30_110215_014_png_filaments,41741,3.390993,212.260867,0.923730,0.000000,0.000000,0.000000
Pos30_110215_015_png_filaments,45133,2.695000,196.766676,0.882479,0.000000,0.000000,0.000000
Pos30_110215_016_png_filaments,40717,3.066352,199.353540,0.877217,0.000000,0.000000,0.000000
Pos30_110215_017_png_filaments,40421,3.171167,201.993850,0.879115,0.000000,0.000000,0.000000
Pos30_110215_018_png_filaments,43138,3.160314,208.314827,0.881061,0.042407,25.905993,0.385858
Pos30_110215_019_png_filaments,42112,3.120325,204.516293,0.916899,0.000000,0.000000,0.000000
Pos30_110215_020_png_filaments,42119,2.748408,191.957325,0.897995,0.000000,0.000000,0.000000
Pos30_110215_021_png_filaments,41754,2.611865,186.315707,0.877910,0.000000,0.000000,0.000000
Pos30_110215_022_png_filaments,41788,2.940082,197.756414,0.827140,0.134161,8.415230,0.311355
Pos30_110215_023_png_filaments,41422,2.831419,193.215813,0.894720,0.000000,0.000000,0.000000
Pos30_110215_024_png_filaments,39122,3.025898,194.116624,0.919750,0.000000,0.000000,0.000000
Pos30_110215_025_png_filaments,39089,2.880632,189.319885,0.885254,0.034295,31.673997,0.325960
Pos30_110215_026_png_filaments,38080,2.717881,181.505066,0.908249,0.084881,20.378205,0.329040
Pos30_110215_027_png_filaments,38634,3.052302,193.741943,0.899222,0.000000,0.000000,0.000000
Pos30_110215_028_png_filaments,38917,2.395159,172.251064,0.889526,0.000000,0.000000,0.000000
Pos30_110215_029_png_filaments,40339,2.197647,167.983488,0.797457,0.060172,87.890985,0.257937
Pos30_110215_030_png_filaments,40591,2.378373,175.299195,0.829231,0.000000,0.000000,0.000000
Pos30_110215_031_png_filaments,39465,2.249917,168.118058,0.859203,0.069720,24.581714,0.235208
Pos30_110215_032_png_filaments,39566,2.096975,162.511000,0.665537,0.098766,89.476097,0.488041
Pos30_110215_033_png_filaments,42304,1.739750,153.059116,0.570922,0.158171,21.448758,0.362093
Pos30_110215_034_png_filaments,43776,1.652049,151.724097,0.595249,0.183210,18.394448,0.389359
Pos30_110215_035_png_filaments,40263,1.809936,152.303449,0.543104,0.264147,23.554419,0.554564
Pos30_110215_036_png_filaments,38347,2.011525,156.694400,0.570505,0.310891,33.108573,0.721930
Pos30_110215_037_png_filaments,37420,2.202040,161.953208,0.698384,0.521849,22.269703,0.564452
Pos30_110215_038_png_filaments,38287,2.386976,170.559046,0.742795,0.309046,25.436762,0.477327
Pos30_110215_039_png_filaments,40091,2.491596,178.314771,0.772078,0.355288,27.387597,0.467695
Pos30_110215_040_png_filaments,46064,2.730438,200.088462,0.774641,0.566457,18.501241,0.651243
Pos30_110215_041_png_filaments,47318,2.542932,195.706669,0.729677,0.417421,21.859969,0.424531
Pos30_110215_042_png_filaments,49967,2.566222,202.029046,0.800041,0.460848,25.311545,0.866721
Pos30_110215_043_png_filaments,49928,2.570251,202.108657,0.784960,0.219152,14.969070,0.434974
Pos30_110215_044_png_filaments,53207,2.415421,202.258074,0.802050,0.143664,20.357803,0.290667
Pos30_110215_045_png_filaments,50920,2.542153,202.987878,0.751371,0.137527,25.023710,0.504460
Pos30_110215_046_png_filaments,49076,2.617713,202.218394,0.764274,0.163978,17.824465,0.448539
Pos30_110215_047_png_filaments,49674,2.433273,196.148525,0.718700,0.128983,15.984566,0.436725
Pos30_110215_048_png_filaments,48800,2.424792,194.076173,0.756885,0.125364,24.740829,0.763100
